%Recollect Version 2.3. Scene/Level: , Session: 21, GameNumber: 7
%HeartsAndFlowers:Stage,TrailNum,Target,TargetPos,ChoicePos,TimeOfPresentation,TimeOfResponse
1,0,1,0,1,1488403917056,1488403920756
1,1,1,0,0,1488403921756,1488403922623
1,2,1,1,1,1488403923623,1488403924689
1,3,1,1,1,1488403925691,1488403926457
2,0,1,1,1,1488403944191,1488403945258
2,1,1,1,1,1488403946257,1488403946957
2,2,1,0,0,1488403947957,1488403948658
2,3,1,1,1,1488403949657,1488403950257
2,4,1,0,0,1488403951258,1488403951857
2,5,1,0,0,1488403952858,1488403953524
2,6,1,1,1,1488403954525,1488403955124
2,7,1,1,1,1488403956125,1488403956758
2,8,1,1,1,1488403957759,1488403958358
2,9,1,0,0,1488403959326,1488403959958
2,10,1,0,0,1488403960959,1488403961591
2,11,1,0,0,1488403962592,1488403963225
3,0,0,0,1,1488403969759,1488403970525
3,1,0,1,0,1488403971492,1488403972192
3,2,0,0,1,1488403973192,1488403973759
3,3,0,1,0,1488403974759,1488403975392
4,0,0,0,1,1488403980577,1488403981876
4,1,0,0,1,1488403982843,1488403983677
4,2,0,1,0,1488403984676,1488403985476
4,3,0,0,1,1488403986476,1488403987144
4,4,0,1,0,1488403988143,1488403988776
4,5,0,1,0,1488403989777,1488403990576
4,6,0,0,1,1488403991577,1488403992210
4,7,0,0,1,1488403993210,1488403993977
4,8,0,0,1,1488403994977,1488403995677
4,9,0,1,0,1488403996677,1488403997343
4,10,0,1,0,1488403998344,1488403999143
4,11,0,1,0,1488404000144,1488404000810
5,0,1,0,0,1488404003827,1488404005694
5,1,0,0,1,1488404006694,1488404008194
5,2,1,1,1,1488404009196,1488404010261
5,3,0,1,0,1488404011261,1488404012361
6,0,1,0,0,1488404014461,1488404015228
6,1,1,0,0,1488404016228,1488404017128
6,2,1,0,0,1488404018128,1488404018761
6,3,0,1,0,1488404019761,1488404020561
6,4,0,0,1,1488404021528,1488404022295
6,5,1,0,0,1488404023295,1488404024095
6,6,1,1,1,1488404025095,1488404025995
6,7,0,0,1,1488404026995,1488404028196
6,8,0,0,1,1488404029195,1488404029929
6,9,0,1,0,1488404030929,1488404031662
6,10,1,1,1,1488404032662,1488404033495
6,11,0,1,0,1488404034497,1488404035462
6,12,0,0,1,1488404036462,1488404037196
6,13,1,0,0,1488404038196,1488404039129
6,14,1,1,1,1488404040129,1488404040996
6,15,0,1,0,1488404041996,1488404042896
6,16,1,1,1,1488404043897,1488404044930
6,17,0,0,1,1488404045930,1488404046896
6,18,1,1,1,1488404047896,1488404048830
6,19,1,0,0,1488404049830,1488404050564
6,20,0,0,1,1488404051563,1488404052397
6,21,1,1,1,1488404053397,1488404055097
6,22,1,1,1,1488404056097,1488404056863
6,23,1,0,0,1488404057864,1488404058731
6,24,0,1,0,1488404059730,1488404060664
6,25,0,0,1,1488404061664,1488404062664
6,26,0,0,1,1488404063664,1488404064464
6,27,1,0,0,1488404065464,1488404066464
6,28,0,1,0,1488404067464,1488404068864
6,29,0,1,0,1488404069864,1488404070797
6,30,1,0,0,1488404071798,1488404072797
6,31,0,0,1,1488404073798,1488404074698
6,32,0,0,1,1488404075698,1488404076598
6,33,0,1,0,1488404077598,1488404078398
6,34,1,1,1,1488404079398,1488404080432
6,35,0,1,0,1488404081399,1488404082731
6,36,0,0,1,1488404083733,1488404084498
6,37,1,1,1,1488404085498,1488404086432
6,38,0,1,0,1488404087432,1488404088332
6,39,1,1,1,1488404089332,1488404090432
6,40,1,0,0,1488404091432,1488404092632
6,41,1,0,0,1488404093633,1488404094499
6,42,0,1,0,1488404095466,1488404096599
6,43,0,0,1,1488404097600,1488404098533
6,44,1,0,0,1488404099499,1488404100333
6,45,1,1,1,1488404101333,1488404102266
6,46,0,1,0,1488404103266,1488404104066
6,47,1,1,1,1488404105067,1488404105966
