%Recollect Version 2.3. Scene/Level: , Session: 21, GameNumber: 21
%D2:Action,Row,Character,TimeOfResponse
1,0,1,1488402078875
1,0,3,1488402080741
-1,0,2,1488402081441
1,0,5,1488402083108
1,0,6,1488402084808
1,0,10,1488402087608
-1,0,9,1488402088408
2,0,10,1488402089375
1,0,9,1488402089975
1,0,12,1488402091776
1,0,14,1488402093142
1,0,18,1488402096108
9,0,-1,1488402097410
-1,0,20,1488402097710
1,1,1,1488402099609
1,1,2,1488402100676
1,1,7,1488402102909
1,1,9,1488402104142
1,1,11,1488402105210
1,1,12,1488402105943
1,1,13,1488402106309
1,1,17,1488402108942
1,1,19,1488402110442
1,1,24,1488402113510
1,1,26,1488402113976
-1,1,25,1488402114609
2,1,26,1488402115410
1,1,25,1488402115809
1,1,26,1488402116243
1,1,30,1488402118076
9,1,-1,1488402118418
1,2,0,1488402120743
2,2,0,1488402121711
1,2,1,1488402122377
1,2,2,1488402123277
1,2,3,1488402125143
1,2,6,1488402126877
1,2,9,1488402128444
1,2,11,1488402129911
1,2,14,1488402131210
1,2,16,1488402132011
2,2,16,1488402132577
1,2,17,1488402133778
1,2,21,1488402135611
1,2,22,1488402136344
1,2,23,1488402137111
1,2,25,1488402138111
9,2,-1,1488402139412
-1,2,28,1488402139912
1,3,0,1488402142111
1,3,1,1488402144378
1,3,3,1488402145346
1,3,7,1488402146578
1,3,8,1488402147278
1,3,14,1488402149511
1,3,15,1488402150812
1,3,18,1488402152012
1,3,20,1488402153112
1,3,22,1488402154112
1,3,25,1488402155945
1,3,27,1488402157045
1,3,30,1488402158146
1,3,32,1488402159145
9,3,-1,1488402160413
1,4,1,1488402163379
1,4,3,1488402165380
1,4,5,1488402166513
1,4,6,1488402167313
1,4,8,1488402168713
1,4,10,1488402169946
1,4,12,1488402171213
1,4,13,1488402172746
1,4,15,1488402173580
1,4,17,1488402175114
1,4,18,1488402176013
1,4,20,1488402177313
2,4,20,1488402177880
1,4,19,1488402178646
1,4,21,1488402179881
9,4,-1,1488402181414
1,5,0,1488402183580
1,5,2,1488402184714
1,5,5,1488402185981
1,5,7,1488402187214
1,5,11,1488402188614
-1,5,8,1488402189347
2,5,11,1488402189947
1,5,8,1488402190314
1,5,11,1488402191414
1,5,13,1488402193014
1,5,15,1488402194081
1,5,16,1488402196148
1,5,17,1488402196548
1,5,19,1488402197581
1,5,21,1488402198648
2,5,21,1488402199248
1,5,23,1488402200615
1,5,25,1488402202281
9,5,-1,1488402202415
1,6,0,1488402205181
1,6,1,1488402206348
1,6,4,1488402207249
1,6,5,1488402208515
1,6,8,1488402210082
1,6,10,1488402210982
2,6,10,1488402211515
1,6,13,1488402213716
1,6,15,1488402214683
1,6,17,1488402215949
1,6,22,1488402218582
2,6,22,1488402219084
1,6,24,1488402222115
9,6,-1,1488402223418
-1,6,27,1488402223482
1,7,3,1488402225916
1,7,6,1488402227083
2,7,6,1488402228616
1,7,4,1488402229116
1,7,6,1488402229617
1,7,8,1488402230983
1,7,11,1488402232417
1,7,15,1488402234383
2,7,15,1488402234951
1,7,16,1488402236050
1,7,19,1488402237750
1,7,21,1488402238850
1,7,22,1488402239751
1,7,23,1488402240183
2,7,23,1488402240817
1,7,24,1488402241650
9,7,-1,1488402244418
-1,7,27,1488402244584
1,8,3,1488402247651
1,8,4,1488402248518
1,8,5,1488402249217
1,8,6,1488402250184
1,8,9,1488402251451
1,8,10,1488402253351
1,8,12,1488402254984
1,8,13,1488402255752
1,8,15,1488402257384
2,8,15,1488402257918
1,8,16,1488402258818
2,8,16,1488402259452
1,8,17,1488402260618
1,8,18,1488402261485
1,8,21,1488402262618
1,8,22,1488402263618
9,8,-1,1488402265419
-1,8,23,1488402265618
1,9,0,1488402268618
1,9,3,1488402270286
1,9,4,1488402271952
1,9,7,1488402273519
1,9,12,1488402276819
1,9,13,1488402277219
2,9,13,1488402277786
1,9,14,1488402278786
1,9,15,1488402279686
1,9,17,1488402282552
2,9,17,1488402283053
1,9,18,1488402284219
1,9,20,1488402285419
9,9,-1,1488402286420
1,10,0,1488402289589
1,10,3,1488402290820
1,10,8,1488402293387
-1,10,7,1488402294086
2,10,8,1488402294586
1,10,7,1488402294953
1,10,8,1488402295254
1,10,13,1488402297720
1,10,14,1488402298320
1,10,15,1488402298753
1,10,19,1488402300687
1,10,20,1488402301987
9,10,-1,1488402307423
1,11,0,1488402309287
2,11,0,1488402309854
1,11,1,1488402311621
1,11,2,1488402312321
1,11,5,1488402313821
1,11,10,1488402316888
1,11,13,1488402318788
1,11,15,1488402320088
1,11,16,1488402321255
1,11,20,1488402324522
1,11,27,1488402328122
