%Recollect Version 2.3. Scene/Level: , Session: 23, GameNumber: 23
%D2:Action,Row,Character,TimeOfResponse
1,0,1,1488322441545
1,0,2,1488322443346
1,0,4,1488322443946
1,0,5,1488322444413
1,0,6,1488322445179
1,0,8,1488322445913
1,0,11,1488322446880
1,0,12,1488322447546
1,0,13,1488322447946
1,0,17,1488322449779
1,0,19,1488322450580
-1,0,18,1488322451146
2,0,19,1488322451413
1,0,18,1488322451913
1,0,25,1488322454614
1,0,27,1488322456046
1,0,28,1488322456247
1,0,32,1488322457714
1,0,34,1488322459082
9,0,-1,1488322459180
1,1,1,1488322461214
-1,1,0,1488322461547
1,1,3,1488322463281
1,1,6,1488322464447
1,1,11,1488322466580
1,1,12,1488322468314
1,1,17,1488322469715
1,1,21,1488322471115
1,1,28,1488322473548
1,1,30,1488322474814
-1,1,29,1488322475482
1,1,31,1488322476581
1,1,32,1488322477214
1,1,34,1488322478281
1,1,35,1488322478781
1,1,37,1488322479615
9,1,-1,1488322480183
-1,1,39,1488322480348
1,2,0,1488322482681
1,2,1,1488322483081
1,2,3,1488322483948
1,2,5,1488322484615
1,2,7,1488322485582
1,2,9,1488322486982
1,2,10,1488322487682
1,2,14,1488322489382
1,2,16,1488322490350
1,2,17,1488322490815
1,2,18,1488322491715
1,2,22,1488322493149
1,2,28,1488322494615
-1,2,27,1488322495315
1,2,29,1488322496316
1,2,35,1488322499183
1,2,39,1488322500516
9,2,-1,1488322501184
1,3,1,1488322503183
1,3,4,1488322504216
1,3,5,1488322505449
1,3,8,1488322506549
1,3,10,1488322507283
1,3,11,1488322508016
1,3,12,1488322508517
1,3,15,1488322509950
1,3,16,1488322510750
1,3,17,1488322511450
1,3,27,1488322514416
1,3,28,1488322515083
1,3,33,1488322517983
1,3,36,1488322519150
1,3,37,1488322520750
1,3,38,1488322521417
9,3,-1,1488322522187
-1,3,39,1488322522250
1,4,0,1488322524084
1,4,1,1488322525117
1,4,2,1488322525618
1,4,4,1488322526450
1,4,9,1488322528517
1,4,14,1488322530651
1,4,15,1488322532284
1,4,16,1488322532717
1,4,18,1488322534118
1,4,19,1488322534551
1,4,22,1488322535785
2,4,22,1488322536951
1,4,23,1488322538018
1,4,25,1488322539051
1,4,29,1488322540885
9,4,-1,1488322543186
-1,4,35,1488322543518
1,5,3,1488322545586
1,5,5,1488322546319
1,5,8,1488322547852
1,5,11,1488322549219
1,5,13,1488322550186
1,5,16,1488322551285
1,5,17,1488322551752
1,5,20,1488322554286
1,5,21,1488322556919
1,5,22,1488322557252
1,5,28,1488322559219
1,5,29,1488322560119
1,5,30,1488322560653
1,5,32,1488322561820
1,5,35,1488322563087
9,5,-1,1488322564187
-1,5,38,1488322564286
1,6,0,1488322565953
1,6,1,1488322566419
1,6,6,1488322568320
1,6,7,1488322569120
1,6,8,1488322569821
1,6,9,1488322570954
1,6,11,1488322572053
1,6,12,1488322573053
1,6,13,1488322573653
1,6,15,1488322574887
1,6,23,1488322579054
2,6,23,1488322580320
1,6,24,1488322581387
1,6,27,1488322582520
1,6,28,1488322583221
1,6,30,1488322584221
1,6,32,1488322584987
9,6,-1,1488322585188
1,7,1,1488322586921
1,7,3,1488322587554
1,7,4,1488322588254
1,7,5,1488322588787
1,7,6,1488322589688
1,7,7,1488322590254
1,7,10,1488322591454
1,7,12,1488322592589
1,7,13,1488322593521
1,7,14,1488322594055
1,7,15,1488322594855
1,7,24,1488322597189
1,7,25,1488322598121
1,7,26,1488322599521
1,7,27,1488322599755
1,7,33,1488322603055
-1,7,32,1488322603588
9,7,-1,1488322606189
1,8,1,1488322608655
1,8,2,1488322608989
1,8,3,1488322610189
1,8,4,1488322611222
1,8,5,1488322611756
1,8,6,1488322612456
1,8,8,1488322613189
2,8,8,1488322613722
1,8,10,1488322615189
1,8,17,1488322617723
1,8,20,1488322619489
1,8,21,1488322620756
1,8,22,1488322621389
1,8,28,1488322623989
1,8,30,1488322624923
1,8,31,1488322626090
9,8,-1,1488322627190
1,9,1,1488322630223
1,9,3,1488322630924
1,9,9,1488322633723
1,9,13,1488322635457
1,9,14,1488322636957
1,9,15,1488322637491
1,9,22,1488322640624
1,9,26,1488322642292
1,9,27,1488322642724
1,9,28,1488322643357
1,9,29,1488322644191
1,9,32,1488322645391
1,9,33,1488322645824
1,9,34,1488322646791
9,9,-1,1488322648195
-1,9,38,1488322648290
1,10,1,1488322651391
1,10,2,1488322651724
1,10,5,1488322653192
1,10,8,1488322654458
1,10,10,1488322656225
1,10,14,1488322658225
1,10,15,1488322659091
1,10,20,1488322661292
1,10,23,1488322662992
1,10,32,1488322666059
1,10,33,1488322667125
1,10,35,1488322668459
1,10,36,1488322669026
9,10,-1,1488322669193
-1,10,37,1488322669625
1,11,0,1488322671059
2,11,0,1488322671692
1,11,5,1488322674493
1,11,7,1488322675594
1,11,8,1488322676359
1,11,11,1488322678093
1,11,12,1488322678526
1,11,13,1488322679159
1,11,14,1488322679626
1,11,16,1488322680693
1,11,19,1488322682293
1,11,20,1488322683660
1,11,21,1488322684426
1,11,24,1488322685527
1,11,25,1488322686660
1,11,26,1488322686960
1,11,28,1488322688061
1,11,29,1488322689127
