%Recollect Version 2.3. Scene/Level: , Session: 23, GameNumber: 6
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":RV=0,Truck=1,FireTruck=2,Ambulance=3,Cab=4,Schoolbus=5,Limo=6,Police=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,0,1,1,0,3,7,1488323415687,-1,1488323415155
6,0,2,1,1,1,7,1488323418721,1488323419555,1488323418223
6,0,3,1,1,0,6,1488323421754,-1,1488323421225
6,0,4,1,1,1,6,1488323424788,1488323425421,1488323424258
6,0,5,1,1,0,7,1488323427855,-1,1488323427324
6,0,6,1,1,0,4,1488323430888,-1,1488323430362
6,0,7,1,1,0,0,1488323433922,-1,1488323433396
6,0,8,1,1,0,6,1488323436989,-1,1488323436458
6,0,9,1,1,0,5,1488323440022,-1,1488323439492
6,0,10,1,1,1,5,1488323443089,1488323443789,1488323442559
6,0,11,1,1,0,2,1488323446089,-1,1488323445592
6,1,1,1,1,3,0,1488323450923,-1,1488323450423
6,1,2,1,1,1,0,1488323453956,1488323454723,1488323453426
6,1,3,1,1,0,1,1488323456990,-1,1488323456459
6,1,4,1,1,0,7,1488323460025,-1,1488323459492
6,1,5,1,1,0,0,1488323463091,-1,1488323462560
6,1,6,1,1,0,3,1488323466124,-1,1488323465593
6,1,7,1,1,0,6,1488323469157,-1,1488323468628
6,1,8,1,1,0,5,1488323472191,-1,1488323471661
6,1,9,1,1,0,2,1488323475225,-1,1488323474728
6,1,10,1,1,0,0,1488323478291,-1,1488323477761
6,1,11,1,1,1,0,1488323481358,1488323481892,1488323480828
6,1,12,1,1,0,1,1488323484391,-1,1488323483861
6,1,13,1,1,1,1,1488323487425,1488323488225,1488323486895
6,1,14,1,0,1,1,1488323490458,-1,1488323489928
6,1,15,1,1,0,4,1488323493492,-1,1488323492961
6,1,16,1,1,0,3,1488323496559,-1,1488323496028
6,1,17,1,1,1,3,1488323499592,1488323500460,1488323499062
6,1,18,1,1,0,2,1488323502626,-1,1488323502095
6,1,19,1,1,1,2,1488323505692,1488323506493,1488323505162
6,1,20,1,1,0,7,1488323508726,-1,1488323508229
6,1,21,1,1,0,4,1488323511793,-1,1488323511262
6,2,1,2,1,3,4,1488323518093,-1,1488323517561
6,2,2,2,1,3,1,1488323521160,-1,1488323520630
6,2,3,2,1,0,6,1488323524193,-1,1488323523663
6,2,4,2,1,1,1,1488323527227,1488323528127,1488323526697
6,2,5,2,1,1,6,1488323530294,1488323531027,1488323529764
6,2,6,2,1,1,1,1488323533361,1488323534128,1488323532830
6,2,7,2,1,0,4,1488323536394,-1,1488323535863
6,2,8,2,1,0,7,1488323539461,-1,1488323538931
6,2,9,2,1,0,5,1488323542494,-1,1488323541964
6,2,10,2,1,0,3,1488323545529,-1,1488323545031
6,2,11,2,1,0,6,1488323548595,-1,1488323548064
6,2,12,2,1,0,4,1488323551628,-1,1488323551098
6,3,1,2,1,3,2,1488323556829,-1,1488323556296
6,3,2,2,1,3,5,1488323559862,-1,1488323559332
6,3,3,2,1,0,4,1488323562896,-1,1488323562366
6,3,4,2,1,0,1,1488323565929,-1,1488323565399
6,3,5,2,1,0,0,1488323568963,-1,1488323568433
6,3,6,2,1,1,1,1488323571996,1488323573163,1488323571466
6,3,7,2,1,0,6,1488323575063,-1,1488323574532
6,3,8,2,1,0,3,1488323578130,-1,1488323577599
6,3,9,2,1,1,6,1488323581163,1488323581697,1488323580633
6,3,10,2,1,1,3,1488323584230,1488323584764,1488323583699
6,3,11,2,1,0,1,1488323587297,-1,1488323586767
6,3,12,2,1,0,4,1488323590331,-1,1488323589802
6,3,13,2,1,1,1,1488323593397,1488323593998,1488323592867
6,3,14,2,1,0,3,1488323596465,-1,1488323595933
6,3,15,2,1,1,1,1488323599531,1488323600198,1488323599001
6,3,16,2,1,0,0,1488323602598,-1,1488323602067
6,3,17,2,1,0,2,1488323605631,-1,1488323605101
6,3,18,2,1,0,4,1488323608665,-1,1488323608134
6,3,19,2,1,0,7,1488323611698,-1,1488323611168
6,3,20,2,1,0,6,1488323614765,-1,1488323614235
6,3,21,2,1,0,5,1488323617832,-1,1488323617302
6,3,22,2,1,1,6,1488323620866,1488323621566,1488323620336
6,4,1,3,1,3,5,1488323628933,-1,1488323628400
6,4,2,3,1,3,0,1488323632000,-1,1488323631469
6,4,3,3,1,3,4,1488323635034,-1,1488323634502
6,4,4,3,1,0,4,1488323638100,-1,1488323637570
6,4,5,3,1,0,1,1488323641133,-1,1488323640604
6,4,6,3,1,0,2,1488323644200,-1,1488323643670
6,4,7,3,1,0,3,1488323647234,-1,1488323646703
6,4,8,3,1,0,3,1488323650301,-1,1488323649770
6,4,9,3,1,0,7,1488323653334,-1,1488323652803
6,4,10,3,1,1,3,1488323656401,1488323657068,1488323655871
6,4,11,3,1,1,3,1488323659434,1488323660035,1488323658904
6,4,12,3,1,0,6,1488323662502,-1,1488323661971
6,4,13,3,1,1,3,1488323665535,1488323666102,1488323665005
6,5,1,3,1,3,1,1488323670236,-1,1488323669736
6,5,2,3,1,3,7,1488323673302,-1,1488323672771
6,5,3,3,1,3,3,1488323676369,-1,1488323675838
6,5,4,3,1,0,0,1488323679402,-1,1488323678872
6,5,5,3,1,0,2,1488323682436,-1,1488323681906
6,5,6,3,1,0,1,1488323685503,-1,1488323684972
6,5,7,3,1,0,1,1488323688570,-1,1488323688039
6,5,8,3,1,0,4,1488323691603,-1,1488323691105
6,5,9,3,1,1,1,1488323694670,1488323695837,1488323694139
6,5,10,3,1,1,1,1488323697703,1488323698337,1488323697173
