%Recollect Version 2.3. Scene/Level: , Session: 23, GameNumber: 3
%SymmetrySpan:Stage,TrailNum,SequenceLength,TargetSequence,ResponseSequence,SymmetrySequence,SymmetryResponses,ClearCount,TimeOfSequencePresentation,TimeOfSymmetryPresentation,TimeOfResponsePrompt,TimeOfResponseSubmission
3,0,2,40,40,,,0,1488321951907,,1488321954268,1488321958234
3,1,2,B9,B9,,,0,1488321960239,,1488321962568,1488321964335
3,2,3,B43,B43,,,0,1488321966339,,1488321969901,1488321972002
3,3,3,467,467,,,0,1488321973973,,1488321977469,1488321980269
10,0,0,,,1,1,0,1488322001339,1488322001337,1488321977469,1488322006570
10,1,0,,,1,1,0,1488322008571,1488322008571,1488321977469,1488322013404
10,2,0,,,0,0,0,1488322015371,1488322015371,1488321977469,1488322020571
10,3,0,,,1,1,0,1488322022572,1488322022571,1488321977469,1488322028405
10,4,0,,,1,1,0,1488322030406,1488322030406,1488321977469,1488322034572
10,5,0,,,0,0,0,1488322036539,1488322036539,1488321977469,1488322039905
10,6,0,,,0,0,0,1488322041873,1488322041872,1488321977469,1488322045239
10,7,0,,,0,0,0,1488322047240,1488322047240,1488321977469,1488322050673
10,8,0,,,1,1,0,1488322052673,1488322052673,1488321977469,1488322055939
10,9,0,,,0,0,0,1488322057940,1488322057940,1488321977469,1488322060974
10,10,0,,,1,1,0,1488322062974,1488322062974,1488321977469,1488322067640
10,11,0,,,0,0,0,1488322069608,1488322069608,1488321977469,1488322072307
10,12,0,,,0,0,0,1488322074274,1488322074274,1488321977469,1488322078008
10,13,0,,,1,1,0,1488322080009,1488322080009,1488321977469,1488322084341
10,14,0,,,0,0,0,1488322086342,1488322086342,1488321977469,1488322089308
10,15,0,,,1,1,0,1488322091309,1488322091309,1488321977469,1488322096475
13,0,2,C7,C7,00,00,0,1488322105247,1488322111247,1488322114048,1488322117710
13,1,2,5F,5F,11,11,0,1488322119681,1488322126216,1488322129016,1488322131044
13,2,2,47,47,10,10,0,1488322133015,1488322139215,1488322142584,1488322144878
14,0,4,76A5,6A5,1001,1001,0,1488322151282,1488322170951,1488322174417,1488322177246
14,1,2,F5,F5,11,11,0,1488322179218,1488322186785,1488322191385,1488322194314
14,2,5,D631C,D630A,01001,01001,0,1488322196285,1488322217887,1488322221055,1488322228399
14,3,3,5C7,5C7,001,001,0,1488322230371,1488322239905,1488322242274,1488322245167
14,4,4,9FD4,9FD8,0110,0110,0,1488322247172,1488322262673,1488322265308,1488322268335
14,5,2,5E,5E,10,10,0,1488322270340,1488322276474,1488322278374,1488322280735
14,6,3,8C6,8C6,101,101,0,1488322282707,1488322292907,1488322295274,1488322297336
14,7,5,671C2,671C2,01010,01010,0,1488322299341,1488322318542,1488322320042,1488322325138
14,8,5,0463A,043A,01011,01011,0,1488322327143,1488322348378,1488322351978,1488322354573
14,9,3,602,053,001,001,0,1488322356578,1488322366345,1488322370545,1488322373207
14,10,4,05FA,057FA,0011,0011,1,1488322375180,1488322388614,1488322392580,1488322408243
14,11,2,60,60,11,11,0,1488322410248,1488322416515,1488322418915,1488322421943
