%Recollect Version 2.3. Scene/Level: , Session: 0, GameNumber: 0
%D2:Action,Row,Character,TimeOfResponse
1,0,0,1487008334251
1,0,2,1487008335618
1,0,4,1487008336385
1,0,6,1487008337118
1,0,7,1487008337551
1,0,8,1487008337985
1,0,11,1487008340318
1,0,14,1487008341852
1,0,15,1487008342485
1,0,19,1487008344585
1,0,21,1487008345586
1,0,24,1487008346685
1,0,25,1487008347285
1,0,26,1487008348219
1,0,27,1487008349319
9,0,-1,1487008352154
1,1,3,1487008355486
1,1,5,1487008356554
1,1,10,1487008358487
1,1,12,1487008359353
1,1,13,1487008359686
1,1,14,1487008360020
1,1,20,1487008361820
1,1,21,1487008362486
2,1,21,1487008362986
2,1,20,1487008363853
1,1,21,1487008365188
1,1,25,1487008366886
1,1,26,1487008367988
1,1,29,1487008368786
-1,1,28,1487008369620
-1,1,28,1487008371053
-1,1,28,1487008371620
-1,1,28,1487008372820
9,1,-1,1487008373156
-1,1,28,1487008373287
1,2,1,1487008376154
1,2,5,1487008377088
1,2,6,1487008377754
1,2,9,1487008378754
1,2,10,1487008379054
1,2,13,1487008382387
1,2,16,1487008383754
1,2,18,1487008385488
1,2,19,1487008385988
1,2,21,1487008386854
1,2,25,1487008388488
1,2,29,1487008390588
-1,2,28,1487008391021
2,2,29,1487008391655
1,2,29,1487008392421
-1,2,28,1487008392788
1,2,31,1487008394055
9,2,-1,1487008394154
1,3,2,1487008396489
-1,3,1,1487008397121
2,3,2,1487008397555
1,3,1,1487008397821
1,3,2,1487008398255
1,3,6,1487008400289
1,3,8,1487008400955
1,3,10,1487008401722
1,3,11,1487008402022
1,3,13,1487008402788
1,3,14,1487008403556
1,3,19,1487008405455
1,3,23,1487008407690
1,3,24,1487008407989
1,3,26,1487008409689
1,3,30,1487008410489
1,3,32,1487008411422
1,3,39,1487008413490
1,3,41,1487008415024
9,3,-1,1487008415157
1,4,0,1487008417057
1,4,2,1487008418023
1,4,5,1487008419356
-1,4,4,1487008420123
2,4,5,1487008420523
1,4,4,1487008420856
1,4,7,1487008422190
1,4,8,1487008422423
1,4,11,1487008423524
1,4,13,1487008425590
1,4,19,1487008427856
1,4,22,1487008429023
1,4,25,1487008430057
-1,4,24,1487008431157
2,4,25,1487008432357
1,4,24,1487008432723
1,4,26,1487008433024
2,4,26,1487008434557
1,4,25,1487008435057
1,4,26,1487008435290
9,4,-1,1487008436158
-1,4,28,1487008436458
1,5,2,1487008438024
1,5,5,1487008439191
1,5,6,1487008439724
1,5,7,1487008440757
1,5,11,1487008441991
1,5,16,1487008443891
1,5,17,1487008444225
1,5,20,1487008445558
1,5,23,1487008446558
1,5,25,1487008447858
-1,5,24,1487008448524
2,5,25,1487008448925
1,5,24,1487008449158
1,5,25,1487008449392
1,5,27,1487008450825
1,5,28,1487008451191
1,5,29,1487008453026
1,5,31,1487008453658
1,5,37,1487008455726
1,5,41,1487008456825
9,5,-1,1487008457161
-1,5,44,1487008457625
1,6,0,1487008458992
1,6,2,1487008460292
1,6,4,1487008461125
1,6,6,1487008462425
1,6,8,1487008463125
1,6,12,1487008464860
1,6,15,1487008465959
1,6,16,1487008467159
1,6,19,1487008468493
2,6,19,1487008469026
1,6,20,1487008470026
1,6,21,1487008470692
1,6,23,1487008471592
1,6,24,1487008472126
1,6,28,1487008473659
1,6,31,1487008474760
1,6,38,1487008476393
9,6,-1,1487008478162
-1,6,39,1487008478260
1,7,1,1487008479826
1,7,2,1487008480660
1,7,4,1487008481393
1,7,8,1487008483027
1,7,14,1487008485160
2,7,14,1487008485893
1,7,13,1487008486260
1,7,14,1487008486527
1,7,15,1487008487260
1,7,17,1487008488260
1,7,18,1487008488628
1,7,20,1487008490094
1,7,24,1487008491527
1,7,25,1487008492961
