%Recollect Version 2.3. Scene/Level: , Session: 0, GameNumber: 3
%SymmetrySpan:Stage,TrailNum,SequenceLength,TargetSequence,ResponseSequence,SymmetrySequence,SymmetryResponses,ClearCount,TimeOfSequencePresentation,TimeOfSymmetryPresentation,TimeOfResponsePrompt,TimeOfResponseSubmission
3,0,2,CF,CF,,,0,1487007740461,,1487007742791,1487007745690
3,1,2,5D,5D,,,0,1487007747694,,1487007750057,1487007751823
3,2,3,D94,D94,,,0,1487007753795,,1487007757290,1487007758690
3,3,3,42F,42F,,,1,1487007760696,,1487007764191,1487007769691
10,0,0,,,0,0,0,1487007817657,1487007817655,1487007764191,1487007824022
10,1,0,,,1,1,0,1487007825990,1487007825989,1487007764191,1487007828688
10,2,0,,,0,0,0,1487007830656,1487007830656,1487007764191,1487007833022
10,3,0,,,1,1,0,1487007835023,1487007835023,1487007764191,1487007837489
10,4,0,,,1,1,0,1487007839490,1487007839490,1487007764191,1487007841389
10,5,0,,,1,1,0,1487007843390,1487007843390,1487007764191,1487007846490
10,6,0,,,1,1,0,1487007848490,1487007848490,1487007764191,1487007850223
10,7,0,,,0,0,0,1487007852224,1487007852224,1487007764191,1487007855190
10,8,0,,,0,Z,0,1487007857191,1487007857190,1487007764191,1487007867190
10,9,0,,,1,1,0,1487007869225,1487007869225,1487007764191,1487007870724
10,10,0,,,0,0,0,1487007872725,1487007872725,1487007764191,1487007874291
10,11,0,,,0,0,0,1487007876292,1487007876292,1487007764191,1487007878259
10,12,0,,,0,0,0,1487007880258,1487007880258,1487007764191,1487007882858
10,13,0,,,1,1,0,1487007884859,1487007884859,1487007764191,1487007886392
10,14,0,,,1,1,0,1487007888393,1487007888393,1487007764191,1487007889592
10,15,0,,,0,0,0,1487007891592,1487007891592,1487007764191,1487007893359
13,0,2,7F,7F,01,01,0,1487007979134,1487007984468,1487007985635,1487007988531
13,1,2,72,72,01,01,0,1487007990502,1487007994969,1487007996036,1487007997364
13,2,2,5B,4B,11,11,0,1487007999336,1487008004269,1487008005637,1487008007165
14,0,4,0B84,0B84,1100,1100,0,1487008022737,1487008033105,1487008034871,1487008037600
14,1,5,98BD2,98BD2,10110,10110,0,1487008039604,1487008052505,1487008053707,1487008058935
14,2,2,90,90,10,10,0,1487008060939,1487008065406,1487008066341,1487008069935
14,3,2,67,67,01,01,0,1487008071940,1487008077007,1487008078142,1487008080436
14,4,2,24,24,00,00,0,1487008082407,1487008086974,1487008088409,1487008090403
14,5,4,05CE,018D,1111,1111,0,1487008092374,1487008102409,1487008103942,1487008107838
14,6,5,34FE7,888F7030000000000Z,00100,00100,1,1487008109842,1487008125810,1487008128443,1487008147090
14,7,5,01F2E,01F2E,11000,11000,0,1487008149062,1487008162895,1487008164229,1487008166891
14,8,4,7C48,4E78,1010,1010,0,1487008168895,1487008178797,1487008180131,1487008186592
14,9,3,CD5,CD6,110,110,0,1487008188564,1487008195764,1487008196965,1487008202493
14,10,3,4D0,4D0,011,011,0,1487008204464,1487008212365,1487008213731,1487008215561
14,11,3,79A,79A,110,110,0,1487008217531,1487008224833,1487008226032,1487008227694
