%Recollect Version 2.3. Scene/Level: , Game Number: 001
%MatrixReasoning:Stage,ProblemNumber,CurrentResponse,CorrectResponse,NavigationDirection,TimeOfResponse
2,0,7,7,0,1486148193470
2,1,1,1,0,1486148197134
2,2,2,2,0,1486148206101
2,0,2,2,0,1486148229237
2,0,2,2,1,1486148230236
2,1,6,4,0,1486148233769
2,1,4,4,0,1486148235370
2,1,4,4,1,1486148236436
2,2,6,6,0,1486148238970
2,2,6,6,1,1486148239703
2,3,7,7,0,1486148247704
2,3,7,7,1,1486148248538
2,4,4,4,0,1486148253338
2,4,4,4,1,1486148255505
2,5,6,6,0,1486148261804
2,5,6,6,1,1486148262337
2,6,1,1,0,1486148275072
2,6,1,1,1,1486148280205
2,7,5,7,0,1486148327109
2,7,5,7,1,1486148327641
2,8,5,4,0,1486148336676
2,8,5,4,1,1486148337209
2,9,3,3,0,1486148340909
2,9,3,3,1,1486148341975
2,10,7,7,0,1486148353843
2,10,7,7,1,1486148354276
2,11,1,1,0,1486148369110
2,11,1,1,1,1486148369844
2,12,2,6,0,1486148426080
2,12,2,6,1,1486148426680
2,13,4,4,0,1486148442515
2,13,4,4,1,1486148443281
2,14,1,4,0,1486148451682
2,14,1,4,1,1486148452415
2,15,1,5,0,1486148467882
2,15,1,5,1,1486148469516
2,16,5,6,0,1486148503918
2,16,5,6,1,1486148504418
2,17,0,3,0,1486148520952
2,17,-1,3,0,1486148522719
2,17,3,3,0,1486148527553
2,17,4,3,0,1486148528653
2,17,3,3,0,1486148530820
2,17,3,3,1,1486148531853
2,18,2,2,0,1486148550221
2,18,2,2,1,1486148550787
2,19,5,5,0,1486148578422
2,19,5,5,1,1486148579822
2,20,0,0,0,1486148611058
2,20,0,0,1,1486148613191
2,21,5,5,0,1486148632959
2,21,5,5,1,1486148633592
2,22,3,5,0,1486148666894
2,22,5,5,0,1486148670227
2,22,5,5,1,1486148675427
2,23,0,1,0,1486148689896
2,23,0,1,1,1486148690728
2,24,0,0,0,1486148706596
2,24,0,0,1,1486148708296
2,25,0,5,0,1486148738765
2,25,0,5,1,1486148739431
2,26,1,3,0,1486148778567
2,26,1,3,1,1486148780034
2,27,3,6,0,1486148793734
2,27,6,6,0,1486148795868
2,27,6,6,1,1486148797135
2,28,-1,1,-1,1486148806968
2,27,6,6,1,1486148808102
2,28,1,1,0,1486148816469
2,28,1,1,1,1486148817969
2,29,7,2,0,1486148834603
2,29,7,2,1,1486148837537
2,30,3,0,0,1486148863372
2,30,7,0,0,1486148865606
2,30,0,0,0,1486148867272
2,30,0,0,1,1486148868406
2,31,2,2,0,1486148896974
2,31,2,2,1,1486148898407
2,32,5,0,0,1486148905141
2,32,5,0,1,1486148905741
2,33,6,6,0,1486148912574
2,33,6,6,1,1486148915041
2,34,-1,3,-1,1486148916541
2,33,3,6,0,1486148919641
2,33,2,6,0,1486148920908
2,33,7,6,0,1486148921908
2,33,7,6,1,1486148929710
2,34,3,3,0,1486148965644
2,34,3,3,1,1486148967844
2,35,0,0,0,1486148985412
2,35,0,0,1,1486148986145
2,36,4,2,0,1486149023914
2,36,4,2,1,1486149024880
2,37,4,3,0,1486149046782
2,37,4,3,1,1486149047416
2,38,2,4,0,1486149059116
2,38,2,4,1,1486149064716
2,39,2,6,0,1486149079584
2,39,2,6,1,1486149101218
2,40,0,7,0,1486149129453
2,40,0,7,1,1486149130186
2,41,5,5,0,1486149143187
