%Recollect Version 2.3. Scene/Level: , Game Number: 006
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":Bear=0,Sheep=1,Duck=2,Elephant=3,Turtle=4,Owl=5,Goat=6,Seal=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,0,1,1,0,3,2,1486151631573,-1,1486151631041
6,0,2,1,1,0,4,1486151634573,-1,1486151634077
6,0,3,1,1,0,3,1486151637607,-1,1486151637076
6,0,4,1,1,0,0,1486151640640,-1,1486151640143
6,0,5,1,1,1,0,1486151643707,1486151644441,1486151643176
6,0,6,1,0,1,0,1486151646740,-1,1486151646210
6,0,7,1,0,1,0,1486151649807,-1,1486151649276
6,0,8,1,1,0,4,1486151652841,-1,1486151652311
6,0,9,1,1,0,6,1486151655874,-1,1486151655344
6,0,10,1,1,0,5,1486151658907,-1,1486151658377
6,0,11,1,1,0,0,1486151661941,-1,1486151661410
6,1,1,1,1,3,2,1486151671675,-1,1486151671142
6,1,2,1,1,0,7,1486151674708,-1,1486151674178
6,1,3,1,1,0,6,1486151677775,-1,1486151677245
6,1,4,1,1,0,2,1486151680842,-1,1486151680312
6,1,5,1,1,0,5,1486151683876,-1,1486151683346
6,1,6,1,1,0,7,1486151686909,-1,1486151686379
6,1,7,1,1,1,7,1486151689910,1486151690744,1486151689413
6,1,8,1,1,0,5,1486151692976,-1,1486151692446
6,1,9,1,1,0,1,1486151696010,-1,1486151695479
6,1,10,1,1,1,1,1486151699043,1486151699843,1486151698512
6,1,11,1,1,0,7,1486151702111,-1,1486151701579
6,1,12,1,1,1,7,1486151705143,1486151705944,1486151704646
6,1,13,1,1,0,4,1486151708210,-1,1486151707680
6,1,14,1,1,0,2,1486151711211,-1,1486151710714
6,1,15,1,1,1,2,1486151714244,1486151714978,1486151713747
6,1,16,1,1,0,5,1486151717277,-1,1486151716747
6,1,17,1,1,0,1,1486151720344,-1,1486151719816
6,1,18,1,1,0,2,1486151723378,-1,1486151722847
6,1,19,1,1,1,2,1486151726411,1486151727345,1486151725881
6,1,20,1,1,0,6,1486151729445,-1,1486151728914
6,1,21,1,1,1,6,1486151732478,1486151733179,1486151731948
6,2,1,2,1,3,3,1486151756413,-1,1486151755881
6,2,2,2,1,3,1,1486151759447,-1,1486151758950
6,2,3,2,1,0,4,1486151762514,-1,1486151761983
6,2,4,2,1,1,1,1486151765547,1486151766181,1486151765017
