%Recollect Version 2.3; iPad: ; User: RLB117; Session: 18
%Span:2,Continent,Difficulty,Game Number,Highest Span Length Achieved,Current Span Length
%NBack:4,Game Number,Scene/Level Played,Highest N Level Achieved,Current N Level
%MultiObject:8,Continent,Difficulty,Game Number,Highest Number of Concurrent Bugs,Current Number of Concurrent Bugs
%LameBack:32,Algorithm,Session,GameNumber,Accuracy,EndingNLevel,HighestNLevel,BayesianEstimates
32,5,18,0,0.5714286,6,7,algoNotBayesian
32,5,18,0,1,5,7,algoNotBayesian
32,5,18,0,0,6,7,algoNotBayesian
32,5,18,0,0.6666667,5,7,algoNotBayesian
32,5,18,0,0.8571429,4,7,algoNotBayesian
32,5,18,0,1,5,7,algoNotBayesian
32,5,18,0,0,6,7,algoNotBayesian
32,5,18,0,0.7,5,7,algoNotBayesian
32,5,18,0,0.6,4,7,algoNotBayesian
32,5,18,0,1,3,7,algoNotBayesian
32,5,18,0,1,4,7,algoNotBayesian
32,5,18,0,1,5,7,algoNotBayesian
32,5,18,0,0.6,6,7,algoNotBayesian
32,5,18,0,0.5833333,5,7,algoNotBayesian
32,5,18,0,1,4,7,algoNotBayesian
32,5,18,0,0.6,5,7,algoNotBayesian
32,5,18,0,1,4,7,algoNotBayesian
32,5,19,0,0.8571429,4,7,algoNotBayesian
32,5,19,0,0.5,5,7,algoNotBayesian
32,5,19,0,0.9,4,7,algoNotBayesian
32,5,19,0,0.3333333,5,7,algoNotBayesian
32,5,19,0,1,4,7,algoNotBayesian
32,5,19,0,0.7272727,5,7,algoNotBayesian
32,5,19,0,0.625,6,7,algoNotBayesian
32,5,19,0,0.8571429,5,7,algoNotBayesian
32,5,19,0,0.4,6,7,algoNotBayesian
32,5,19,0,0.6363636,5,7,algoNotBayesian
32,5,19,0,0.3333333,4,7,algoNotBayesian
32,5,19,0,0.9,3,7,algoNotBayesian
32,5,19,0,0.875,4,7,algoNotBayesian
32,5,19,0,0.5,5,7,algoNotBayesian
32,5,19,0,0.3333333,4,7,algoNotBayesian
