%Recollect Version 2.3. Scene/Level: , Session: 23, GameNumber: 23
%D2:Action,Row,Character,TimeOfResponse
1,0,0,1487979930188
1,0,1,1487979931488
1,0,3,1487979932988
1,0,6,1487979934321
1,0,7,1487979935755
1,0,10,1487979936988
1,0,12,1487979938421
1,0,13,1487979939122
1,0,14,1487979939722
1,0,15,1487979940255
1,0,16,1487979940888
1,0,17,1487979941421
1,0,18,1487979942356
1,0,20,1487979943455
-1,0,19,1487979944755
2,0,20,1487979945288
1,0,19,1487979945688
1,0,20,1487979946188
1,0,24,1487979948089
1,0,25,1487979948855
9,0,-1,1487979949056
-1,0,26,1487979949388
1,1,0,1487979951089
1,1,9,1487979955089
1,1,10,1487979956356
1,1,11,1487979957089
1,1,12,1487979957856
1,1,15,1487979960356
1,1,19,1487979962323
1,1,20,1487979963223
1,1,23,1487979964657
1,1,24,1487979965256
1,1,25,1487979966190
1,1,26,1487979966656
1,1,28,1487979967790
9,1,-1,1487979970058
1,2,0,1487979971523
1,2,2,1487979972390
1,2,4,1487979973590
1,2,5,1487979974224
1,2,6,1487979974923
1,2,7,1487979975490
1,2,10,1487979977025
1,2,11,1487979977823
1,2,14,1487979979824
2,2,14,1487979980524
1,2,13,1487979981024
1,2,14,1487979981490
1,2,15,1487979983024
1,2,17,1487979983791
1,2,19,1487979985191
1,2,21,1487979985991
1,2,23,1487979987324
1,2,27,1487979989591
1,2,28,1487979990259
1,2,29,1487979990824
9,2,-1,1487979991059
1,3,0,1487979992858
1,3,2,1487979994325
1,3,4,1487979995491
1,3,5,1487979996125
1,3,6,1487979996826
1,3,7,1487979997525
1,3,10,1487979999126
1,3,14,1487980001326
1,3,17,1487980004325
1,3,18,1487980004992
1,3,23,1487980007360
1,3,24,1487980007926
1,3,26,1487980008892
1,3,29,1487980010526
1,3,31,1487980011626
9,3,-1,1487980012060
-1,3,32,1487980012326
1,4,1,1487980014760
1,4,2,1487980016227
1,4,4,1487980017526
1,4,6,1487980018426
1,4,7,1487980019527
1,4,8,1487980020026
1,4,9,1487980020559
1,4,10,1487980021059
1,4,12,1487980022026
1,4,13,1487980023061
1,4,15,1487980024093
1,4,16,1487980025860
1,4,17,1487980026427
1,4,18,1487980026993
1,4,19,1487980028060
1,4,20,1487980029027
1,4,21,1487980029693
1,4,23,1487980030861
1,4,24,1487980031560
1,4,25,1487980032327
1,4,26,1487980032993
9,4,-1,1487980033060
-1,4,27,1487980033595
1,5,0,1487980035028
1,5,1,1487980035594
1,5,2,1487980036161
1,5,3,1487980036794
1,5,4,1487980037361
1,5,5,1487980037995
1,5,8,1487980039794
1,5,11,1487980041628
1,5,12,1487980042394
1,5,14,1487980043561
1,5,16,1487980044595
1,5,18,1487980046094
1,5,20,1487980047361
1,5,22,1487980048295
1,5,23,1487980048994
1,5,24,1487980049661
1,5,25,1487980050294
1,5,28,1487980051928
1,5,32,1487980053896
9,5,-1,1487980054063
1,6,0,1487980057828
1,6,1,1487980058428
1,6,8,1487980061396
1,6,9,1487980062028
1,6,10,1487980062728
1,6,11,1487980063296
1,6,12,1487980063862
1,6,13,1487980064462
1,6,14,1487980065095
1,6,15,1487980065662
1,6,16,1487980066196
1,6,21,1487980068429
1,6,23,1487980071329
1,6,24,1487980071996
1,6,25,1487980073462
1,6,26,1487980074162
9,6,-1,1487980075065
-1,6,27,1487980075496
1,7,0,1487980077763
1,7,3,1487980078930
1,7,5,1487980080363
1,7,7,1487980081463
1,7,9,1487980082930
1,7,10,1487980084663
1,7,13,1487980086064
1,7,15,1487980087230
1,7,18,1487980089197
1,7,21,1487980091198
1,7,23,1487980092764
9,7,-1,1487980096065
1,8,1,1487980097930
1,8,5,1487980100099
1,8,9,1487980102865
1,8,10,1487980103597
1,8,12,1487980105265
1,8,14,1487980108531
1,8,15,1487980110298
1,8,20,1487980112799
1,8,21,1487980113865
1,8,22,1487980114832
1,8,25,1487980115565
2,8,25,1487980116532
1,8,24,1487980116898
9,8,-1,1487980117066
-1,8,25,1487980117199
1,9,0,1487980119032
1,9,2,1487980120833
1,9,3,1487980121665
1,9,4,1487980122700
1,9,5,1487980123099
1,9,6,1487980123733
1,9,11,1487980126199
1,9,13,1487980127500
1,9,14,1487980129099
1,9,16,1487980129933
1,9,17,1487980130466
1,9,20,1487980131766
1,9,21,1487980133266
1,9,22,1487980133833
1,9,24,1487980135066
1,9,25,1487980135766
1,9,27,1487980137000
9,9,-1,1487980138067
1,10,0,1487980139533
1,10,1,1487980139999
1,10,3,1487980141366
1,10,4,1487980142467
1,10,5,1487980144100
1,10,6,1487980145167
1,10,7,1487980146033
1,10,10,1487980147967
1,10,12,1487980148834
1,10,16,1487980151934
1,10,17,1487980154067
1,10,21,1487980156867
1,10,22,1487980157501
1,10,23,1487980158134
1,10,24,1487980158868
9,10,-1,1487980159068
1,11,2,1487980161501
1,11,7,1487980165235
1,11,8,1487980165968
1,11,10,1487980167201
1,11,11,1487980168401
1,11,12,1487980168801
1,11,13,1487980169368
1,11,14,1487980170201
1,11,16,1487980171135
1,11,17,1487980172536
1,11,18,1487980173568
1,11,21,1487980175302
1,11,24,1487980176935
1,11,25,1487980177602
1,11,26,1487980178202
1,11,28,1487980180002
