%Recollect Version 2.3. Scene/Level: , Game Number: 006
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":Bear=0,Sheep=1,Duck=2,Elephant=3,Turtle=4,Owl=5,Goat=6,Seal=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,0,1,1,0,3,7,1486145086887,1486145088554,1486145086355
6,0,2,1,1,0,2,1486145089954,-1,1486145089423
6,0,3,1,1,1,2,1486145092987,1486145093954,1486145092488
6,0,4,1,0,1,2,1486145096054,-1,1486145095524
6,0,5,1,1,0,5,1486145099087,-1,1486145098558
6,0,6,1,1,0,4,1486145102121,-1,1486145101592
6,0,7,1,0,0,2,1486145105189,1486145106255,1486145104657
6,0,8,1,1,0,1,1486145108254,-1,1486145107724
6,0,9,1,1,1,1,1486145111321,1486145112155,1486145110791
6,0,10,1,1,0,3,1486145114322,-1,1486145113824
6,0,11,1,1,0,5,1486145117388,-1,1486145116858
6,1,1,1,1,3,3,1486145124055,-1,1486145123523
6,1,2,1,1,1,3,1486145127089,1486145128523,1486145126558
6,1,3,1,1,0,0,1486145130156,-1,1486145129626
6,1,4,1,1,0,5,1486145133223,-1,1486145132691
6,1,5,1,1,0,4,1486145136289,-1,1486145135759
6,1,6,1,1,0,7,1486145139290,-1,1486145138792
6,1,7,1,0,0,0,1486145142356,1486145144057,1486145141826
6,1,8,1,1,0,1,1486145145390,-1,1486145144892
6,1,9,1,1,1,1,1486145148457,1486145149224,1486145147926
6,1,10,1,1,0,4,1486145151490,-1,1486145150959
6,1,11,1,1,1,4,1486145154524,1486145155457,1486145153993
6,1,12,1,1,0,0,1486145157591,-1,1486145157060
6,1,13,1,1,0,2,1486145160627,-1,1486145160126
6,1,14,1,1,0,7,1486145163691,-1,1486145163160
6,1,15,1,1,1,7,1486145166724,1486145167625,1486145166194
6,1,16,1,0,1,7,1486145169758,-1,1486145169227
6,1,17,1,0,1,7,1486145172825,-1,1486145172294
6,1,18,1,1,0,0,1486145175892,-1,1486145175361
6,1,19,1,1,0,4,1486145178925,-1,1486145178395
6,1,20,1,1,0,1,1486145181926,-1,1486145181428
6,1,21,1,1,0,7,1486145184959,-1,1486145184462
6,2,1,2,1,3,6,1486145204027,-1,1486145203494
6,2,2,2,1,3,7,1486145207061,-1,1486145206563
6,2,3,2,1,1,6,1486145210127,1486145211227,1486145209596
6,2,4,2,1,0,5,1486145213160,-1,1486145212630
6,2,5,2,1,0,4,1486145216194,-1,1486145215663
6,2,6,2,1,0,2,1486145219261,-1,1486145218731
6,2,7,2,1,1,4,1486145222328,1486145223161,1486145221797
6,2,8,2,1,0,5,1486145225394,-1,1486145224864
6,2,9,2,1,0,6,1486145228461,-1,1486145227931
6,2,10,2,1,0,2,1486145231528,-1,1486145230997
6,2,11,2,1,1,6,1486145234562,1486145235628,1486145234031
6,2,12,2,1,0,5,1486145237628,-1,1486145237098
6,3,1,2,1,3,0,1486145242329,-1,1486145241796
6,3,2,2,1,3,5,1486145245396,-1,1486145244865
6,3,3,2,1,0,6,1486145248429,-1,1486145247932
6,3,4,2,1,0,7,1486145251496,-1,1486145250966
6,3,5,2,1,1,6,1486145254496,1486145255363,1486145253999
6,3,6,2,1,0,4,1486145257563,-1,1486145257032
6,3,7,2,0,1,6,1486145260630,-1,1486145260099
6,3,8,2,1,0,3,1486145263663,-1,1486145263166
6,3,9,2,1,0,7,1486145266730,-1,1486145266199
6,3,10,2,1,0,2,1486145269797,-1,1486145269266
6,3,11,2,1,0,5,1486145272830,-1,1486145272300
6,3,12,2,1,0,0,1486145275864,-1,1486145275333
6,3,13,2,1,1,5,1486145278865,1486145279898,1486145278367
6,3,14,2,1,0,3,1486145281931,-1,1486145281401
6,3,15,2,1,0,1,1486145284998,-1,1486145284467
6,3,16,2,1,0,7,1486145288031,-1,1486145287501
6,3,17,2,1,0,4,1486145291065,-1,1486145290534
6,3,18,2,1,0,5,1486145294098,-1,1486145293568
6,3,19,2,1,0,2,1486145297132,-1,1486145296602
6,3,20,2,0,1,5,1486145300165,-1,1486145299634
6,3,21,2,0,1,2,1486145303166,-1,1486145302668
6,3,22,2,0,1,5,1486145306232,-1,1486145305703
6,4,1,3,0,3,6,1486145326533,-1,1486145326001
6,4,2,3,0,3,4,1486145329567,-1,1486145329037
6,4,3,3,0,3,5,1486145332600,-1,1486145332070
6,4,4,3,1,0,0,1486145335667,-1,1486145335137
6,4,5,3,1,0,3,1486145338668,-1,1486145338170
6,4,6,3,1,1,5,1486145341734,1486145342401,1486145341204
6,4,7,3,1,0,2,1486145344801,-1,1486145344271
6,4,8,3,0,0,2,1486145347835,1486145348769,1486145347304
6,4,9,3,0,1,5,1486145350901,-1,1486145350371
6,4,10,3,0,1,2,1486145353936,-1,1486145353438
6,4,11,3,0,0,3,1486145357002,1486145358370,1486145356471
6,4,12,3,1,0,0,1486145360069,-1,1486145359538
6,4,13,3,1,0,6,1486145363136,-1,1486145362606
6,5,1,3,1,3,2,1486145367669,-1,1486145367137
6,5,2,3,1,3,4,1486145370703,-1,1486145370173
6,5,3,3,1,3,0,1486145373736,-1,1486145373206
6,5,4,3,1,1,2,1486145376770,1486145377637,1486145376240
6,5,5,3,0,1,4,1486145379836,-1,1486145379306
6,5,6,3,0,0,5,1486145382903,1486145384237,1486145382373
6,5,7,3,0,1,2,1486145385937,-1,1486145385407
6,5,8,3,1,0,3,1486145388971,-1,1486145388440
6,5,9,3,1,0,0,1486145392004,-1,1486145391507
6,5,10,3,1,0,7,1486145395071,-1,1486145394541
