%Recollect Version 2.3. Scene/Level: nback0, Session: 1, GameNumber: 5
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%NBackObject:0,NLevel,IsCorrect,IsTarget,Type,PresentationTime(R),PresentationTime(A),TimeOutTime(R),TimeOutTime(A)
%Possible values for "Type":Blue=0,Yellow=1,Green=2,Pink=3,White=4,Gray=5,Brown=6,Purple=7,None=8,
0,2,1,3,0,1.11670,1488336814136,3.61694,1488336816643
0,2,1,3,5,4.11743,1488336817137,6.61707,1488336819640
0,2,1,0,1,7.11731,1488336820138,9.61731,1488336822641
0,2,1,1,5,10.11743,1488336823138,11.98401,1488336825012
0,2,1,2,5,13.25085,1488336826271,15.75085,1488336828773
0,2,1,1,5,16.25098,1488336829271,17.28430,1488336830308
0,2,1,0,6,19.25134,1488336832271,21.75134,1488336834775
0,2,1,2,6,22.25134,1488336835271,24.75134,1488336837774
0,2,1,2,5,25.25159,1488336838272,27.75159,1488336840777
0,2,1,2,5,28.25159,1488336841271,30.75183,1488336843774
0,2,1,2,6,31.25183,1488336844272,33.75183,1488336846776
0,2,1,1,5,34.25208,1488336847272,35.01892,1488336848044
0,2,1,2,5,37.25183,1488336850272,39.75208,1488336852775
0,2,1,1,5,40.25232,1488336853273,41.85242,1488336854877
0,2,0,2,6,43.25232,1488336856273,44.01917,1488336857043
0,2,1,1,5,46.25256,1488336859273,47.51965,1488336860543
0,2,1,0,3,49.25281,1488336862273,51.75305,1488336864776
0,2,1,0,1,52.25281,1488336865273,54.75305,1488336867776
0,2,1,2,5,55.25354,1488336868273,57.75354,1488336870777
0,2,1,1,1,58.25330,1488336871273,58.92004,1488336871944
0,2,1,1,5,61.25354,1488336874274,61.85364,1488336874880
0,2,0,0,3,64.25378,1488336877274,64.92053,1488336877945
0,2,0,2,1,67.25378,1488336880274,68.78772,1488336881811
0,2,1,1,3,70.25403,1488336883274,70.85413,1488336883879
0,2,1,1,1,73.25403,1488336886274,73.98743,1488336887011
0,2,1,2,1,76.25427,1488336889274,78.72156,1488336891745
0,2,1,0,0,78.95447,1488336891974,81.62122,1488336894643
0,2,1,1,1,82.12122,1488336895141,82.65491,1488336895679
0,2,1,0,5,85.12146,1488336898141,87.62146,1488336900646
0,2,0,0,6,88.12170,1488336901142,88.75500,1488336901779
0,2,0,0,4,91.12170,1488336904142,91.98865,1488336905013
0,2,1,0,7,94.12195,1488336907142,96.62195,1488336909647
0,2,0,0,0,97.12219,1488336910142,97.85559,1488336910881
0,2,0,0,2,100.12270,1488336913143,100.68930,1488336913713
0,2,0,0,6,103.12240,1488336916142,104.18930,1488336917213
0,2,1,0,5,106.15610,1488336919176,108.65610,1488336921679
0,2,0,0,3,109.15610,1488336922176,109.92300,1488336922950
0,2,1,1,5,112.15640,1488336925176,113.89050,1488336926914
0,2,0,1,3,115.15660,1488336928177,117.65690,1488336930680
0,2,0,2,3,118.15660,1488336931177,118.99010,1488336932017
0,2,0,2,5,121.15710,1488336934177,121.72380,1488336934749
0,2,0,0,6,124.15690,1488336937177,125.02380,1488336938047
