%Recollect Version 2.3. Scene/Level: , Session: 0, GameNumber: 7
%HeartsAndFlowers:Stage,TrailNum,Target,TargetPos,ChoicePos,TimeOfPresentation,TimeOfResponse
1,0,1,0,0,1488229043087,1488229044387
1,1,1,1,1,1488229045387,1488229046220
1,2,1,1,1,1488229047221,1488229048120
1,3,1,0,0,1488229049121,1488229049953
2,0,1,0,0,1488229060372,1488229061204
2,1,1,1,1,1488229062204,1488229063103
2,2,1,1,1,1488229064071,1488229064871
2,3,1,0,0,1488229065838,1488229066571
2,4,1,1,1,1488229067572,1488229068271
2,5,1,0,0,1488229069239,1488229069904
2,6,1,1,1,1488229070872,1488229071604
2,7,1,1,1,1488229072572,1488229073304
2,8,1,0,0,1488229074272,1488229074904
2,9,1,1,1,1488229075872,1488229076504
2,10,1,0,0,1488229077472,1488229078105
2,11,1,0,0,1488229079106,1488229079805
3,0,0,1,0,1488229090573,1488229091305
3,1,0,0,1,1488229092273,1488229093039
3,2,0,0,1,1488229094007,1488229094872
3,3,0,1,0,1488229095840,1488229096639
4,0,0,1,0,1488229104240,1488229105240
4,1,0,1,0,1488229106207,1488229106939
4,2,0,0,1,1488229107907,1488229108540
4,3,0,0,1,1488229109541,1488229110240
4,4,0,1,0,1488229111207,1488229111973
4,5,0,0,1,1488229112941,1488229113573
4,6,0,1,0,1488229114541,1488229115274
4,7,0,1,0,1488229116274,1488229116941
4,8,0,1,0,1488229117941,1488229118574
4,9,0,0,1,1488229119574,1488229120207
4,10,0,0,1,1488229121208,1488229121908
4,11,0,0,1,1488229122908,1488229123541
5,0,1,0,0,1488229133525,1488229134824
5,1,0,0,1,1488229135792,1488229136725
5,2,0,1,0,1488229137692,1488229138591
5,3,1,1,1,1488229139559,1488229140525
6,0,1,1,1,1488229144893,1488229145758
6,1,1,1,1,1488229146726,1488229147625
6,2,0,1,0,1488229148626,1488229149559
6,3,1,0,0,1488229150560,1488229151392
6,4,1,0,0,1488229152393,1488229153225
6,5,0,0,1,1488229154226,1488229155059
6,6,0,1,0,1488229156060,1488229156759
6,7,1,0,0,1488229157760,1488229158693
6,8,0,0,1,1488229159660,1488229160626
6,9,1,0,0,1488229161593,1488229162626
6,10,0,1,0,1488229163627,1488229164793
6,11,1,0,0,1488229165760,1488229166793
6,12,1,1,1,1488229167761,1488229168693
6,13,1,1,1,1488229169661,1488229170494
6,14,0,1,0,1488229171461,1488229172527
6,15,1,0,0,1488229173528,1488229174393
6,16,0,0,1,1488229175394,1488229176327
6,17,1,0,0,1488229177328,1488229178227
6,18,0,1,0,1488229179228,1488229180294
6,19,0,0,1,1488229181295,1488229182394
6,20,1,0,0,1488229183395,1488229184428
6,21,1,0,0,1488229185428,1488229186694
6,22,0,1,0,1488229187662,1488229188494
6,23,0,0,1,1488229189462,1488229190161
6,24,1,1,1,1488229191162,1488229191994
6,25,0,0,1,1488229192962,1488229193994
6,26,1,1,1,1488229194995,1488229195928
6,27,1,0,0,1488229196896,1488229197861
6,28,0,0,1,1488229198862,1488229199991
6,29,1,1,1,1488229200955,1488229202016
6,30,0,1,0,1488229202980,1488229203676
6,31,0,0,1,1488229204674,1488229205671
6,32,1,1,1,1488229206672,1488229207437
6,33,0,0,1,1488229208406,1488229209105
6,34,1,1,1,1488229210105,1488229210872
6,35,1,0,0,1488229211839,1488229212738
6,36,0,1,0,1488229213739,1488229214772
6,37,0,1,0,1488229215773,1488229216972
6,38,1,1,1,1488229217973,1488229218905
6,39,1,0,0,1488229219906,1488229220805
6,40,0,0,1,1488229221806,1488229222839
6,41,0,1,0,1488229223806,1488229225006
6,42,1,1,1,1488229226006,1488229226705
6,43,0,1,0,1488229227673,1488229228706
6,44,0,0,1,1488229229706,1488229230739
6,45,0,1,0,1488229231707,1488229232672
6,46,1,1,1,1488229233673,1488229234639
6,47,0,0,1,1488229235607,1488229236606
