%Recollect Version 2.3. Scene/Level: , Game Number: 006
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":Bear=0,Sheep=1,Duck=2,Elephant=3,Turtle=4,Owl=5,Goat=6,Seal=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,0,1,1,0,3,2,1486416419869,-1,1486416419336
6,0,2,1,1,0,4,1486416422936,-1,1486416422406
6,0,3,1,1,0,5,1486416426003,-1,1486416425473
6,0,4,1,1,1,5,1486416429036,1486416431170,1486416428539
6,0,5,1,0,1,5,1486416432103,-1,1486416431574
6,0,6,1,0,1,5,1486416435137,-1,1486416434607
6,0,7,1,1,0,6,1486416438204,-1,1486416437674
6,0,8,1,1,0,2,1486416441270,-1,1486416440739
6,0,9,1,1,0,1,1486416444337,-1,1486416443807
6,0,10,1,1,0,0,1486416447404,-1,1486416446873
6,0,11,1,0,0,2,1486416450438,1486416451638,1486416449907
6,1,1,1,0,3,2,1486416459971,1486416461505,1486416459439
6,1,2,1,1,0,0,1486416463005,-1,1486416462474
6,1,3,1,1,0,4,1486416466072,-1,1486416465541
6,1,4,1,1,0,7,1486416469139,-1,1486416468611
6,1,5,1,0,0,0,1486416472207,1486416473039,1486416471678
6,1,6,1,1,0,3,1486416475274,-1,1486416474741
6,1,7,1,1,0,1,1486416478306,-1,1486416477808
6,1,8,1,1,1,1,1486416481373,1486416482239,1486416480842
6,1,9,1,1,1,1,1486416484439,1486416485140,1486416483909
6,1,10,1,1,0,0,1486416487506,-1,1486416486976
6,1,11,1,1,0,4,1486416490540,-1,1486416490043
6,1,12,1,1,0,6,1486416493607,-1,1486416493076
6,1,13,1,1,1,6,1486416496640,1486416497307,1486416496112
6,1,14,1,1,0,0,1486416499707,-1,1486416499177
6,1,15,1,1,0,4,1486416502740,-1,1486416502243
6,1,16,1,1,0,3,1486416505775,-1,1486416505277
6,1,17,1,1,1,3,1486416508841,1486416509508,1486416508310
6,1,18,1,1,1,3,1486416511874,1486416512541,1486416511378
6,1,19,1,1,0,4,1486416514942,-1,1486416514411
6,1,20,1,1,0,5,1486416518008,-1,1486416517477
6,1,21,1,1,1,5,1486416521075,1486416521675,1486416520545
6,2,1,2,1,3,6,1486416535076,-1,1486416534543
6,2,2,2,1,3,5,1486416538142,-1,1486416537612
6,2,3,2,1,0,4,1486416541209,-1,1486416540679
6,2,4,2,1,0,0,1486416544277,-1,1486416543747
6,2,5,2,1,0,7,1486416547343,-1,1486416546812
6,2,6,2,1,0,3,1486416550377,-1,1486416549847
6,2,7,2,1,1,7,1486416553444,1486416554177,1486416552913
6,2,8,2,1,1,3,1486416556477,1486416557244,1486416555947
6,2,9,2,1,1,7,1486416559544,1486416561011,1486416559015
6,2,10,2,1,0,6,1486416562610,-1,1486416562080
6,2,11,2,1,0,5,1486416565644,-1,1486416565114
6,2,12,2,1,0,4,1486416568711,-1,1486416568180
6,3,1,2,1,3,3,1486416575045,-1,1486416574512
6,3,2,2,1,3,6,1486416578078,-1,1486416577548
6,3,3,2,1,0,4,1486416581145,-1,1486416580615
6,3,4,2,1,0,7,1486416584212,-1,1486416583682
6,3,5,2,1,1,4,1486416587279,1486416588146,1486416586748
6,3,6,2,1,0,2,1486416590345,-1,1486416589816
6,3,7,2,1,0,6,1486416593380,-1,1486416592849
6,3,8,2,1,0,5,1486416596446,-1,1486416595916
6,3,9,2,1,0,0,1486416599513,-1,1486416598982
6,3,10,2,1,0,3,1486416602579,-1,1486416602049
6,3,11,2,1,1,0,1486416605613,1486416606680,1486416605116
6,3,12,2,1,0,1,1486416608680,-1,1486416608149
6,3,13,2,1,1,0,1486416611747,1486416612481,1486416611216
6,3,14,2,1,0,3,1486416614813,-1,1486416614283
6,3,15,2,1,1,0,1486416617880,1486416618847,1486416617351
6,3,16,2,1,0,4,1486416620914,-1,1486416620383
6,3,17,2,1,0,5,1486416623981,-1,1486416623450
6,3,18,2,1,0,6,1486416627014,-1,1486416626484
6,3,19,2,1,1,5,1486416630048,1486416630948,1486416629550
6,3,20,2,0,0,3,1486416633115,1486416634149,1486416632584
6,3,21,2,0,0,0,1486416636181,1486416638415,1486416635651
6,3,22,2,1,1,3,1486416639215,1486416640149,1486416638684
6,4,1,3,1,3,2,1486416654016,-1,1486416653484
6,4,2,3,1,3,7,1486416657082,-1,1486416656553
6,4,3,3,1,3,3,1486416660149,-1,1486416659619
6,4,4,3,1,1,2,1486416663183,1486416663917,1486416662686
6,4,5,3,0,0,2,1486416666250,1486416667285,1486416665719
6,4,6,3,1,0,6,1486416669283,-1,1486416668753
6,4,7,3,0,0,1,1486416672317,1486416673017,1486416671787
6,4,8,3,1,1,2,1486416675350,1486416676151,1486416674821
6,4,9,3,0,0,5,1486416678417,1486416680017,1486416677887
6,4,10,3,0,0,3,1486416681451,1486416683117,1486416680920
6,4,11,3,1,1,2,1486416684517,1486416686451,1486416683987
6,4,12,3,0,0,6,1486416687551,1486416689451,1486416687021
6,4,13,3,0,0,7,1486416690585,1486416691318,1486416690054
6,5,1,3,0,3,2,1486416696718,-1,1486416696186
6,5,2,3,0,3,1,1486416699785,-1,1486416699255
6,5,3,3,0,3,0,1486416702852,-1,1486416702321
6,5,4,3,0,0,6,1486416705885,1486416707819,1486416705355
6,5,5,3,1,1,1,1486416708952,1486416709919,1486416708422
6,5,6,3,1,0,5,1486416712019,-1,1486416711489
6,5,7,3,1,0,3,1486416715053,-1,1486416714522
6,5,8,3,0,0,0,1486416718119,1486416718986,1486416717589
6,5,9,3,0,0,2,1486416721153,1486416721986,1486416720623
6,5,10,3,0,0,1,1486416724220,1486416725186,1486416723689
6,5,11,3,0,0,6,1486416727254,1486416728853,1486416726757
6,5,12,3,1,0,4,1486416730320,-1,1486416729790
6,5,13,3,1,1,1,1486416733387,1486416734387,1486416732857
6,5,14,3,1,1,6,1486416736421,1486416737587,1486416735891
6,5,15,3,0,0,0,1486416739487,1486416740754,1486416738957
6,5,16,3,0,0,5,1486416742554,1486416743954,1486416742024
6,5,17,3,1,1,6,1486416745587,1486416746854,1486416745057
6,5,18,3,1,1,0,1486416748654,1486416750289,1486416748123
6,5,19,3,1,0,2,1486416751688,-1,1486416751191
6,5,20,3,1,0,7,1486416754755,-1,1486416754224
6,5,21,3,1,0,3,1486416757821,-1,1486416757291
6,5,22,3,1,0,3,1486416760855,-1,1486416760324
6,5,23,3,1,1,7,1486416763889,1486416765322,1486416763391
6,6,1,1,1,3,7,1486416770822,-1,1486416770290
