%Recollect Version 2.3; iPad: ; User: RLB134; Session: 4
%Span:2,Continent,Difficulty,Game Number,Highest Span Length Achieved,Current Span Length
%NBack:4,Game Number,Scene/Level Played,Highest N Level Achieved,Current N Level
%MultiObject:8,Continent,Difficulty,Game Number,Highest Number of Concurrent Bugs,Current Number of Concurrent Bugs
%LameBack:32,Algorithm,Session,GameNumber,Accuracy,EndingNLevel,HighestNLevel,BayesianEstimates
32,4,4,0,0.4,5,7,algoNotBayesian
32,4,4,0,0.4,4,7,algoNotBayesian
32,4,4,0,1,3,7,algoNotBayesian
32,4,4,0,0.25,4,7,algoNotBayesian
32,4,4,0,0.5555556,3,7,algoNotBayesian
32,4,4,0,1,4,7,algoNotBayesian
32,4,4,0,0.5,5,7,algoNotBayesian
32,4,4,0,0.4705882,4,7,algoNotBayesian
32,4,4,0,1,3,7,algoNotBayesian
32,4,4,0,0.25,4,7,algoNotBayesian
32,4,4,0,1,3,7,algoNotBayesian
32,4,4,0,1,4,7,algoNotBayesian
32,4,4,0,0.6,5,7,algoNotBayesian
32,4,4,0,0.4,6,7,algoNotBayesian
32,4,4,0,0,5,7,algoNotBayesian
32,4,4,0,0.3333333,4,7,algoNotBayesian
32,4,4,0,1,3,7,algoNotBayesian
32,4,4,0,0,4,7,algoNotBayesian
32,4,4,0,1,3,7,algoNotBayesian
32,4,4,0,1,4,7,algoNotBayesian
32,4,4,0,0.4,5,7,algoNotBayesian
32,4,4,0,0.4375,4,7,algoNotBayesian
32,4,5,0,1,2,7,algoNotBayesian
32,4,5,0,1,3,7,algoNotBayesian
32,4,5,0,0.6363636,4,7,algoNotBayesian
32,4,5,0,0,5,7,algoNotBayesian
32,4,5,0,1,4,7,algoNotBayesian
32,4,5,0,1,5,7,algoNotBayesian
32,4,5,0,1,6,7,algoNotBayesian
32,4,5,0,1,7,7,algoNotBayesian
32,4,5,0,0.4166667,8,8,algoNotBayesian
32,4,5,0,0.4,7,8,algoNotBayesian
32,4,5,0,0,6,8,algoNotBayesian
32,4,5,0,0.5,5,8,algoNotBayesian
32,4,5,0,0.7142857,4,8,algoNotBayesian
32,4,5,0,0.25,5,8,algoNotBayesian
32,4,5,0,0,4,8,algoNotBayesian
32,4,5,0,0,3,8,algoNotBayesian
32,4,5,0,1,2,8,algoNotBayesian
32,4,5,0,0.75,3,8,algoNotBayesian
32,4,5,0,0.7142857,4,8,algoNotBayesian
32,4,5,0,0.6666667,5,8,algoNotBayesian
32,4,5,0,0.3333333,6,8,algoNotBayesian
32,4,5,0,0.5714286,5,8,algoNotBayesian
32,4,5,0,0.4615385,6,8,algoNotBayesian
