%Recollect Version 2.3; iPad: ; User: rLB136;
%Span:2,Continent,Difficulty,Game Number,Highest Span Length Achieved,Current Span Length
%NBack:4,Game Number,Scene/Level Played,Highest N Level Achieved,Current N Level
%MultiObject:8,Continent,Difficulty,Game Number,Highest Number of Concurrent Bugs,Current Number of Concurrent Bugs
%LameBack:32,Algorithm,Session,GameNumber,Accuracy,EndingNLevel,HighestNLevel,BayesianEstimates
32,3,0,1,0,1,0,algoNotBayesian
32,3,0,1,0,2,2,algoNotBayesian
32,3,0,1,0,2,2,algoNotBayesian
32,3,0,1,0,2,2,algoNotBayesian
32,3,0,1,0,2,2,algoNotBayesian
32,3,0,1,0,2,2,algoNotBayesian
32,3,0,1,0,1,2,algoNotBayesian
32,3,0,1,0,1,2,algoNotBayesian
32,3,0,1,0,2,2,algoNotBayesian
32,3,0,1,0,2,2,algoNotBayesian
32,3,0,1,0,3,3,algoNotBayesian
32,3,0,1,0,2,3,algoNotBayesian
32,3,0,1,0,3,3,algoNotBayesian
32,3,0,1,0,3,3,algoNotBayesian
32,3,0,1,0,3,3,algoNotBayesian
32,3,0,1,0,2,3,algoNotBayesian
32,3,0,1,0,3,3,algoNotBayesian
32,3,1,0,0,2,3,algoNotBayesian
32,3,1,0,0,3,3,algoNotBayesian
32,3,1,0,0,2,3,algoNotBayesian
32,3,1,0,0,3,3,algoNotBayesian
32,3,1,0,0,2,3,algoNotBayesian
32,3,1,0,0,3,3,algoNotBayesian
32,3,1,0,0,3,3,algoNotBayesian
32,3,1,0,0,2,3,algoNotBayesian
32,3,1,0,0,3,3,algoNotBayesian
32,3,1,0,0,3,3,algoNotBayesian
32,3,1,0,0,2,3,algoNotBayesian
32,3,1,0,0,3,3,algoNotBayesian
32,3,1,0,0,3,3,algoNotBayesian
32,3,1,0,0,3,3,algoNotBayesian
32,3,1,0,0,3,3,algoNotBayesian
32,3,1,0,0,2,3,algoNotBayesian
32,3,1,0,0,3,3,algoNotBayesian
32,3,1,0,0,4,4,algoNotBayesian
