%Recollect Version 2.3; iPad: ; User: Rlb105; Session: 14
%Span:2,Continent,Difficulty,Game Number,Highest Span Length Achieved,Current Span Length
%NBack:4,Game Number,Scene/Level Played,Highest N Level Achieved,Current N Level
%MultiObject:8,Continent,Difficulty,Game Number,Highest Number of Concurrent Bugs,Current Number of Concurrent Bugs
%LameBack:32,Algorithm,Session,GameNumber,Accuracy,EndingNLevel,HighestNLevel,BayesianEstimates
32,1,14,0,0.8571429,2,5,algoNotBayesian
32,1,14,0,0.5714286,3,5,algoNotBayesian
32,1,14,0,0.5,3,5,algoNotBayesian
32,1,14,0,0.8333333,3,5,algoNotBayesian
32,1,14,0,0.1818182,4,5,algoNotBayesian
32,1,14,0,0.6666667,3,5,algoNotBayesian
32,1,14,0,0.1428571,3,5,algoNotBayesian
32,1,14,0,0.125,2,5,algoNotBayesian
32,1,14,0,0.1428571,2,5,algoNotBayesian
32,1,14,0,0.6666667,2,5,algoNotBayesian
32,1,14,0,0.25,3,5,algoNotBayesian
32,1,14,0,0.8571429,2,5,algoNotBayesian
32,1,14,0,0.1111111,3,5,algoNotBayesian
32,1,14,0,0.1538462,2,5,algoNotBayesian
32,1,14,0,0.1111111,2,5,algoNotBayesian
32,1,14,0,0,2,5,algoNotBayesian
32,1,14,0,0,2,5,algoNotBayesian
32,1,15,0,0.4285714,2,5,algoNotBayesian
32,1,15,0,0.6666667,2,5,algoNotBayesian
32,1,15,0,0,3,5,algoNotBayesian
32,1,15,0,0,2,5,algoNotBayesian
32,1,15,0,0.25,2,5,algoNotBayesian
32,1,15,0,0.1666667,2,5,algoNotBayesian
32,1,15,0,0.125,2,5,algoNotBayesian
32,1,15,0,0.375,2,5,algoNotBayesian
32,1,15,0,0.25,2,5,algoNotBayesian
32,1,15,0,0.1111111,2,5,algoNotBayesian
32,1,15,0,0.1818182,2,5,algoNotBayesian
32,1,15,0,0.3333333,2,5,algoNotBayesian
32,1,15,0,0.375,2,5,algoNotBayesian
32,1,15,0,0,2,5,algoNotBayesian
32,1,15,0,0.125,2,5,algoNotBayesian
32,1,15,0,0.375,2,5,algoNotBayesian
32,1,15,0,0.7142857,2,5,algoNotBayesian
