%Recollect Version 2.3; iPad: ; User: Rlb105; Session: 12
%Span:2,Continent,Difficulty,Game Number,Highest Span Length Achieved,Current Span Length
%NBack:4,Game Number,Scene/Level Played,Highest N Level Achieved,Current N Level
%MultiObject:8,Continent,Difficulty,Game Number,Highest Number of Concurrent Bugs,Current Number of Concurrent Bugs
%LameBack:32,Algorithm,Session,GameNumber,Accuracy,EndingNLevel,HighestNLevel,BayesianEstimates
32,1,12,0,0.75,2,5,algoNotBayesian
32,1,12,0,0.7142857,3,5,algoNotBayesian
32,1,12,0,0.5,4,5,algoNotBayesian
32,1,12,0,0.125,4,5,algoNotBayesian
32,1,12,0,0.8333333,3,5,algoNotBayesian
32,1,12,0,0.375,4,5,algoNotBayesian
32,1,12,0,0.25,4,5,algoNotBayesian
32,1,12,0,0.5714286,3,5,algoNotBayesian
32,1,12,0,0.8333333,3,5,algoNotBayesian
32,1,12,0,0.2307692,4,5,algoNotBayesian
32,1,12,0,0.3333333,3,5,algoNotBayesian
32,1,12,0,0.1666667,3,5,algoNotBayesian
32,1,12,0,1,2,5,algoNotBayesian
32,1,12,0,0.25,3,5,algoNotBayesian
32,1,12,0,0.7142857,2,5,algoNotBayesian
32,1,12,0,0.7142857,3,5,algoNotBayesian
32,1,12,0,0.2857143,4,5,algoNotBayesian
32,1,13,0,0.5714286,3,5,algoNotBayesian
32,1,13,0,0.4285714,3,5,algoNotBayesian
32,1,13,0,0.5714286,3,5,algoNotBayesian
32,1,13,0,0.2727273,3,5,algoNotBayesian
32,1,13,0,0.5,2,5,algoNotBayesian
32,1,13,0,0.8333333,2,5,algoNotBayesian
32,1,13,0,0.5714286,3,5,algoNotBayesian
32,1,13,0,0.75,3,5,algoNotBayesian
32,1,13,0,0.3,4,5,algoNotBayesian
32,1,13,0,0.5,3,5,algoNotBayesian
32,1,13,0,0.2857143,3,5,algoNotBayesian
32,1,13,0,0.5714286,3,5,algoNotBayesian
32,1,13,0,0.375,3,5,algoNotBayesian
32,1,13,0,0.2857143,3,5,algoNotBayesian
32,1,13,0,0.6666667,3,5,algoNotBayesian
32,1,13,0,0.07142857,4,5,algoNotBayesian
32,1,13,0,0.625,3,5,algoNotBayesian
