%Recollect Version 2.3. Scene/Level: , Session: 0, GameNumber: 1
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%LameBackObject:AlgorithmCondition,BlockNumber,Trial,CurrentNLevel,LureRate,IsCorrect,StimulusType,StimulusColor,PresentationTime(R),PresentationTime(A),ResponseTime(R),ResponseTime(A),ExpireTime(R),ExpireTime(A)
%Possible values for "Color":Red=0,Blue=1,Green=2,Yellow=3,Purple=4,LightBlue=5,Brown=6,White=7,Gray=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,LessThanN=3,
3,0,24,1,0.3,1,2,1,171.1632,1488328224042,-1,-1,170.6304,1488328223513
3,0,25,1,0.3,1,1,1,174.1967,1488328227076,174.7634,1488328227643,173.6634,1488328226547
3,0,26,1,0.3,1,1,1,177.2635,1488328230143,178.1302,1488328231010,176.6968,1488328229580
3,0,27,1,0.3,1,1,1,180.264,1488328233143,180.9971,1488328233877,179.7636,1488328232647
3,0,28,1,0.3,1,1,1,183.3306,1488328236209,184.0305,1488328236906,182.7971,1488328235681
3,0,29,1,0.3,1,0,7,186.3313,1488328239197,-1,-1,185.8307,1488328238703
3,0,30,1,0.3,1,2,1,189.3975,1488328242251,-1,-1,188.8643,1488328241724
3,0,31,1,0.3,1,0,0,192.431,1488328245276,-1,-1,191.8976,1488328244746
3,0,32,1,0.3,1,0,5,195.4312,1488328248276,-1,-1,194.9312,1488328247780
3,0,33,1,0.3,1,0,4,198.4315,1488328251277,-1,-1,197.9313,1488328250780
3,0,34,1,0.3,1,2,0,201.4982,1488328254343,-1,-1,200.9648,1488328253816
3,0,35,1,0.3,1,0,6,204.5317,1488328257377,-1,-1,203.9984,1488328256849
3,0,36,1,0.3,1,2,0,207.5652,1488328260410,-1,-1,207.0319,1488328259881
3,0,37,1,0.3,1,0,4,210.6321,1488328263477,-1,-1,210.0661,1488328262915
3,0,38,1,0.3,1,2,0,213.6329,1488328266478,-1,-1,213.1322,1488328265982
3,0,39,1,0.3,1,1,0,216.6996,1488328269545,217.4992,1488328270345,216.1659,1488328269015
3,0,40,1,0.3,1,0,7,219.7661,1488328272611,-1,-1,219.2329,1488328272083
3,1,0,2,0.3,1,3,3,238.4672,1488328291312,-1,-1,237.9337,1488328290782
3,1,1,2,0.3,1,3,4,241.5338,1488328294379,-1,-1,241.0004,1488328293851
3,1,2,2,0.3,1,0,1,244.5343,1488328297380,-1,-1,244.0339,1488328296885
3,1,3,2,0.3,1,2,1,247.6341,1488328300479,-1,-1,247.0674,1488328299917
3,1,4,2,0.3,1,1,1,250.6681,1488328303513,251.3344,1488328304180,250.135,1488328302985
3,1,5,2,0.3,1,0,5,253.7345,1488328306580,-1,-1,253.2011,1488328306050
3,1,6,2,0.3,1,1,1,256.768,1488328309613,258.2349,1488328311080,256.2346,1488328309084
3,1,7,2,0.3,1,2,1,259.8015,1488328312647,-1,-1,259.2681,1488328312117
3,1,8,2,0.3,1,1,1,262.835,1488328315680,264.3686,1488328317214,262.3016,1488328315153
3,1,9,2,0.3,1,2,5,265.902,1488328318747,-1,-1,265.3353,1488328318185
3,1,10,2,0.3,1,1,1,269.002,1488328321847,270.9691,1488328323814,268.4355,1488328321285
3,1,11,2,0.3,1,0,0,272.0355,1488328324881,-1,-1,271.5021,1488328324353
3,1,12,2,0.3,1,2,5,275.0691,1488328327914,-1,-1,274.5363,1488328327385
3,1,13,2,0.3,1,2,5,278.1027,1488328330948,-1,-1,277.5691,1488328330418
3,1,14,2,0.3,1,0,3,281.1696,1488328334015,-1,-1,280.636,1488328333486
3,1,15,2,0.3,1,0,7,284.2362,1488328337081,-1,-1,283.7029,1488328336553
3,1,16,2,0.3,1,0,0,287.2698,1488328340115,-1,-1,286.7364,1488328339586
3,1,17,2,0.3,0,1,7,290.2701,1488328343115,-1,-1,289.7698,1488328342620
3,1,18,2,0.3,1,1,0,293.3701,1488328346215,293.6035,1488328346449,292.8044,1488328345654
3,1,19,2,0.3,1,0,1,296.4037,1488328349249,-1,-1,295.8702,1488328348719
3,1,20,2,0.3,1,2,7,299.4378,1488328352283,-1,-1,298.9038,1488328351755
3,1,21,2,0.3,1,2,7,302.5373,1488328355382,-1,-1,301.9706,1488328354820
3,1,22,2,0.3,1,2,0,305.571,1488328358419,-1,-1,305.038,1488328357887
3,1,23,2,0.3,1,2,1,308.6375,1488328361483,-1,-1,308.071,1488328360921
3,1,24,2,0.3,1,2,1,311.6379,1488328364483,-1,-1,311.1377,1488328363987
3,1,25,2,0.3,1,0,2,314.7379,1488328367583,-1,-1,314.1712,1488328367022
3,1,26,2,0.3,1,2,0,317.7715,1488328370617,-1,-1,317.2381,1488328370088
3,1,27,2,0.3,1,0,4,320.805,1488328373650,-1,-1,320.2715,1488328373121
3,1,28,2,0.3,1,1,0,323.8384,1488328376684,325.0385,1488328377884,323.3051,1488328376154
3,1,29,2,0.3,1,1,4,326.9053,1488328379750,328.4388,1488328381284,326.3387,1488328379189
3,1,30,2,0.3,1,0,2,329.9721,1488328382817,-1,-1,329.4056,1488328382255
3,1,31,2,0.3,1,0,5,333.0055,1488328385851,-1,-1,332.4723,1488328385322
3,1,32,2,0.3,1,1,2,336.0063,1488328388851,337.0727,1488328389918,335.5057,1488328388356
3,1,33,2,0.3,1,0,0,339.0394,1488328391884,-1,-1,338.5392,1488328391388
3,1,34,2,0.3,1,1,2,342.107,1488328394952,343.2061,1488328396052,341.5399,1488328394389
3,1,35,2,0.3,1,1,0,345.1731,1488328398018,346.373,1488328399218,344.6396,1488328397490
3,1,36,2,0.3,1,0,6,348.2398,1488328401085,-1,-1,347.6732,1488328400524
3,1,37,2,0.3,1,0,7,351.3066,1488328404152,-1,-1,350.7732,1488328403623
3,1,38,2,0.3,1,1,6,354.3401,1488328407185,355.3402,1488328408186,353.8068,1488328406656
3,1,39,2,0.3,1,2,6,357.3741,1488328410219,-1,-1,356.8403,1488328409690
3,1,40,2,0.3,1,0,0,360.4405,1488328413286,-1,-1,359.907,1488328412756
3,1,41,2,0.3,1,0,1,363.4412,1488328416286,-1,-1,362.9405,1488328415790
3,2,0,3,0.3,1,3,3,379.4082,1488328432253,-1,-1,378.8748,1488328431724
3,2,1,3,0.3,1,3,5,382.4417,1488328435283,-1,-1,381.9084,1488328434756
3,2,2,3,0.3,1,3,1,385.5086,1488328438350,-1,-1,384.9419,1488328437788
3,2,3,3,0.3,1,0,7,388.5755,1488328441417,-1,-1,388.0089,1488328440854
3,2,4,3,0.3,1,1,5,391.6422,1488328444483,392.7756,1488328445617,391.0756,1488328443921
3,2,5,3,0.3,1,1,1,394.6758,1488328447517,395.7425,1488328448584,394.1425,1488328446988
3,2,6,3,0.3,1,2,5,397.7093,1488328450550,-1,-1,397.1761,1488328450022
3,2,7,3,0.3,0,2,7,400.7094,1488328453551,401.9428,1488328454784,400.2094,1488328453058
3,2,8,3,0.3,1,2,5,403.743,1488328456584,-1,-1,403.2096,1488328456056
3,2,9,3,0.3,1,2,7,406.8098,1488328459651,-1,-1,406.2433,1488328459091
3,2,10,3,0.3,1,0,4,409.8433,1488328462684,-1,-1,409.3099,1488328462155
3,2,11,3,0.3,1,0,0,412.9102,1488328465751,-1,-1,412.3453,1488328465191
3,2,12,3,0.3,1,1,7,415.9437,1488328468785,417.177,1488328470019,415.4436,1488328468290
3,2,13,3,0.3,1,1,4,418.9772,1488328471819,420.8105,1488328473652,418.4438,1488328471289
3,2,14,3,0.3,1,0,3,422.0106,1488328474853,-1,-1,421.4773,1488328474322
3,2,15,3,0.3,1,0,2,425.0443,1488328477885,-1,-1,424.5108,1488328477356
3,2,16,3,0.3,0,1,4,428.111,1488328480952,-1,-1,427.5776,1488328480424
3,2,17,3,0.3,1,2,4,431.1444,1488328483986,-1,-1,430.6111,1488328483459
3,2,18,3,0.3,1,0,5,434.1779,1488328487019,-1,-1,433.6446,1488328486490
3,2,19,3,0.3,1,0,6,437.245,1488328490086,-1,-1,436.6781,1488328489523
3,2,20,3,0.3,1,1,4,440.3118,1488328493153,441.445,1488328494287,439.7783,1488328492625
3,2,21,3,0.3,1,0,0,443.3454,1488328496187,-1,-1,442.8451,1488328495691
3,2,22,3,0.3,1,0,3,446.3787,1488328499220,-1,-1,445.8454,1488328498691
3,2,23,3,0.3,1,2,5,449.4455,1488328502287,-1,-1,448.8788,1488328501726
3,2,24,3,0.3,1,2,6,452.4794,1488328505321,-1,-1,451.9456,1488328504791
3,2,25,3,0.3,1,0,2,455.5795,1488328508421,-1,-1,455.0129,1488328507860
3,2,26,3,0.3,0,1,5,458.6463,1488328511488,-1,-1,458.1128,1488328510961
3,2,27,3,0.3,1,2,5,461.6797,1488328514521,-1,-1,461.1795,1488328514025
3,2,28,3,0.3,1,0,3,464.7464,1488328517588,-1,-1,464.2131,1488328517059
3,2,29,3,0.3,1,0,4,467.8134,1488328520655,-1,-1,467.2465,1488328520093
3,2,30,3,0.3,1,1,5,470.88,1488328523721,471.6142,1488328524456,470.3135,1488328523159
3,2,31,3,0.3,1,2,4,473.9137,1488328526755,-1,-1,473.3802,1488328526227
3,2,32,3,0.3,1,1,4,476.9804,1488328529822,477.7804,1488328530622,476.4138,1488328529261
3,2,33,3,0.3,1,0,0,480.014,1488328532855,-1,-1,479.4805,1488328532326
3,2,34,3,0.3,0,1,4,483.0816,1488328535923,-1,-1,482.5474,1488328535393
3,2,35,3,0.3,1,2,5,486.1476,1488328538989,-1,-1,485.6143,1488328538460
3,2,36,3,0.3,0,1,0,489.1478,1488328541989,-1,-1,488.6477,1488328541494
3,2,37,3,0.3,1,0,1,492.1814,1488328545023,-1,-1,491.6479,1488328544496
3,2,38,3,0.3,1,0,6,495.2481,1488328548089,-1,-1,494.7147,1488328547562
3,2,39,3,0.3,1,2,1,498.2816,1488328551123,-1,-1,497.7482,1488328550594
3,2,40,3,0.3,1,0,4,501.3151,1488328554156,-1,-1,500.7817,1488328553627
3,2,41,3,0.3,0,2,0,504.3485,1488328557190,505.3485,1488328558190,503.8152,1488328556661
3,2,42,3,0.3,0,1,1,507.4154,1488328560257,-1,-1,506.8487,1488328559695
3,3,0,2,0.3,1,3,2,513.6158,1488328566457,-1,-1,513.0491,1488328565895
3,3,1,2,0.3,1,3,7,516.6492,1488328569490,-1,-1,516.1159,1488328568963
3,3,2,2,0.3,1,0,3,519.7161,1488328572557,-1,-1,519.1494,1488328571995
3,3,3,2,0.3,1,1,7,522.7496,1488328575591,524.183,1488328577024,522.2162,1488328575062
3,3,4,2,0.3,0,1,3,525.8164,1488328578658,-1,-1,525.2499,1488328578095
3,3,5,2,0.3,0,1,7,528.8833,1488328581724,-1,-1,528.3166,1488328581162
3,3,6,2,0.3,1,0,4,531.9167,1488328584758,-1,-1,531.3834,1488328584231
3,3,7,2,0.3,0,1,7,534.9503,1488328587791,-1,-1,534.4169,1488328587263
3,3,8,2,0.3,1,0,5,537.9509,1488328590792,-1,-1,537.4505,1488328590297
3,3,9,2,0.3,1,2,5,541.0176,1488328593859,-1,-1,540.484,1488328593329
3,3,10,2,0.3,1,0,2,544.084,1488328596925,-1,-1,543.5507,1488328596396
3,3,11,2,0.3,1,0,3,547.1176,1488328599959,-1,-1,546.5841,1488328599431
3,3,12,2,0.3,1,1,2,550.1844,1488328603026,551.1179,1488328603959,549.6178,1488328602463
3,3,13,2,0.3,1,2,2,553.2513,1488328606093,-1,-1,552.686,1488328605540
3,3,14,2,0.3,1,0,4,556.285,1488328609126,-1,-1,555.7515,1488328608602
3,3,15,2,0.3,1,0,0,559.3523,1488328612194,-1,-1,558.8184,1488328611664
3,3,16,2,0.3,1,0,3,562.4185,1488328615260,-1,-1,561.8853,1488328614731
3,3,17,2,0.3,1,1,0,565.452,1488328618293,566.2856,1488328619127,564.9186,1488328617766
3,3,18,2,0.3,1,2,0,568.4855,1488328621327,-1,-1,567.9521,1488328620799
3,3,19,2,0.3,0,1,0,571.5533,1488328624394,-1,-1,570.9863,1488328623831
3,3,20,2,0.3,1,0,6,574.6526,1488328627494,-1,-1,574.0864,1488328626933
3,3,21,2,0.3,1,0,1,577.686,1488328630527,-1,-1,577.1528,1488328629998
3,3,22,2,0.3,1,2,1,580.7195,1488328633561,-1,-1,580.1863,1488328633033
3,3,23,2,0.3,1,2,0,583.7538,1488328636595,-1,-1,583.2197,1488328636067
3,3,24,2,0.3,1,2,0,586.8198,1488328639661,-1,-1,586.2865,1488328639132
3,3,25,2,0.3,1,1,0,589.8534,1488328642695,590.42,1488328643262,589.3206,1488328642166
3,3,26,2,0.3,0,2,1,592.8869,1488328645728,594.6203,1488328647462,592.3536,1488328645199
3,3,27,2,0.3,1,2,1,595.9537,1488328648795,-1,-1,595.3878,1488328648233
3,3,28,2,0.3,1,0,2,598.9877,1488328651829,-1,-1,598.4539,1488328651300
3,3,29,2,0.3,1,0,7,602.0212,1488328654862,-1,-1,601.5205,1488328654366
3,3,30,2,0.3,1,1,2,605.0876,1488328657929,606.454,1488328659295,604.5542,1488328657400
3,3,31,2,0.3,1,2,1,608.1211,1488328660962,-1,-1,607.5877,1488328660435
3,3,32,2,0.3,0,1,2,611.1885,1488328664030,-1,-1,610.6212,1488328663467
3,3,33,2,0.3,1,0,6,614.2548,1488328667096,-1,-1,613.7214,1488328666567
3,3,34,2,0.3,1,2,6,617.2883,1488328670129,-1,-1,616.7548,1488328669601
3,3,35,2,0.3,1,0,3,620.3218,1488328673163,-1,-1,619.7884,1488328672636
3,3,36,2,0.3,1,2,3,623.3886,1488328676231,-1,-1,622.8219,1488328675668
3,3,37,2,0.3,1,1,3,626.4218,1488328679263,627.1555,1488328679997,625.8887,1488328678734
3,3,38,2,0.3,1,2,6,629.4556,1488328682297,-1,-1,628.9222,1488328681767
3,3,39,2,0.3,0,1,3,632.4894,1488328685331,-1,-1,631.9557,1488328684801
3,3,40,2,0.3,1,0,4,635.5559,1488328688397,-1,-1,635.0227,1488328687868
3,3,41,2,0.3,1,0,5,638.5895,1488328691431,-1,-1,638.0561,1488328690903
3,4,0,1,0.3,1,3,2,643.9231,1488328696764,-1,-1,643.3567,1488328696202
3,4,1,1,0.3,1,1,2,646.9566,1488328699798,647.4567,1488328700298,646.4232,1488328699268
3,4,2,1,0.3,1,0,3,649.9907,1488328702832,-1,-1,649.4575,1488328702303
3,4,3,1,0.3,1,0,6,653.0569,1488328705898,-1,-1,652.5236,1488328705369
3,4,4,1,0.3,1,2,3,656.0905,1488328708932,-1,-1,655.557,1488328708404
3,4,5,1,0.3,1,0,0,659.124,1488328711965,-1,-1,658.5906,1488328711437
3,4,6,1,0.3,1,1,0,662.1575,1488328714999,662.8575,1488328715699,661.6244,1488328714470
3,4,7,1,0.3,0,1,0,665.2242,1488328718065,-1,-1,664.6578,1488328717503
3,4,8,1,0.3,1,0,2,668.2911,1488328721132,-1,-1,667.7244,1488328720570
3,4,9,1,0.3,1,2,0,671.3254,1488328724167,-1,-1,670.7913,1488328723638
3,4,10,1,0.3,1,0,3,674.4249,1488328727266,-1,-1,673.8582,1488328726703
3,4,11,1,0.3,1,1,3,677.5251,1488328730366,678.3251,1488328731167,676.9583,1488328729805
3,4,12,1,0.3,1,1,3,680.5256,1488328733367,681.3585,1488328734200,680.0251,1488328732872
3,4,13,1,0.3,1,0,5,683.5591,1488328736400,-1,-1,683.0585,1488328735904
3,4,14,1,0.3,1,2,3,686.6255,1488328739467,-1,-1,686.0921,1488328738939
3,4,15,1,0.3,1,0,1,689.659,1488328742500,-1,-1,689.1257,1488328741972
3,4,16,1,0.3,1,0,4,692.6594,1488328745501,-1,-1,692.1591,1488328745004
3,4,17,1,0.3,1,0,0,695.7599,1488328748601,-1,-1,695.1934,1488328748040
3,4,18,1,0.3,1,2,4,698.7936,1488328751635,-1,-1,698.2928,1488328751139
3,4,19,1,0.3,1,2,0,701.8596,1488328754701,-1,-1,701.3263,1488328754173
3,4,20,1,0.3,1,0,3,704.86,1488328757701,-1,-1,704.3599,1488328757207
3,4,21,1,0.3,1,2,4,707.8934,1488328760735,-1,-1,707.3601,1488328760207
3,4,22,1,0.3,1,0,5,710.9602,1488328763801,-1,-1,710.4268,1488328763273
3,4,23,1,0.3,1,1,5,713.9939,1488328766836,714.527,1488328767369,713.4603,1488328766305
3,4,24,1,0.3,1,1,5,717.0605,1488328769902,718.4273,1488328771269,716.5272,1488328769373
3,4,25,1,0.3,1,0,3,720.0941,1488328772935,-1,-1,719.5607,1488328772407
3,4,26,1,0.3,1,2,5,723.1612,1488328776002,-1,-1,722.5944,1488328775439
3,4,27,1,0.3,1,1,5,726.2277,1488328779069,726.8945,1488328779736,725.6944,1488328778540
3,4,28,1,0.3,1,1,5,729.2611,1488328782102,729.9613,1488328782803,728.7285,1488328781574
3,4,29,1,0.3,1,0,1,732.2953,1488328785137,-1,-1,731.7617,1488328784608
3,4,30,1,0.3,1,0,4,735.3617,1488328788203,-1,-1,734.8284,1488328787675
3,4,31,1,0.3,1,1,4,738.3956,1488328791237,739.1617,1488328792003,737.8622,1488328790709
3,4,32,1,0.3,1,2,1,741.4617,1488328794303,-1,-1,740.897,1488328793742
3,4,33,1,0.3,1,0,6,744.4954,1488328797337,-1,-1,743.962,1488328796807
3,4,34,1,0.3,1,2,4,747.5297,1488328800371,-1,-1,746.9955,1488328799840
3,4,35,1,0.3,1,0,7,750.5958,1488328803437,-1,-1,750.0626,1488328802908
3,4,36,1,0.3,1,0,3,753.6634,1488328806505,-1,-1,753.0961,1488328805943
3,4,37,1,0.3,1,2,4,756.7295,1488328809571,-1,-1,756.196,1488328809043
3,4,38,1,0.3,1,0,5,759.7963,1488328812637,-1,-1,759.2302,1488328812075
3,4,39,1,0.3,1,1,5,762.8299,1488328815671,763.7965,1488328816638,762.2964,1488328815142
3,4,40,1,0.3,1,1,5,765.8633,1488328818704,767.3301,1488328820172,765.33,1488328818175
3,5,0,2,0.3,1,3,6,771.4971,1488328824338,-1,-1,770.9969,1488328823842
3,5,1,2,0.3,1,3,3,774.5639,1488328827405,-1,-1,774.0304,1488328826878
3,5,2,2,0.3,1,0,2,777.5974,1488328830439,-1,-1,777.0645,1488328829911
3,5,3,2,0.3,1,0,7,780.6641,1488328833505,-1,-1,780.0974,1488328832943
3,5,4,2,0.3,1,2,3,783.731,1488328836572,-1,-1,783.1644,1488328836011
3,5,5,2,0.3,1,0,5,786.7979,1488328839639,-1,-1,786.2644,1488328839110
3,5,6,2,0.3,1,0,6,789.8979,1488328842739,-1,-1,789.3319,1488328842179
3,5,7,2,0.3,1,1,5,792.9648,1488328845806,794.2315,1488328847073,792.3981,1488328845243
3,5,8,2,0.3,1,0,7,795.9983,1488328848839,-1,-1,795.465,1488328848311
3,5,9,2,0.3,1,0,0,799.0321,1488328851873,-1,-1,798.4985,1488328851344
3,5,10,2,0.3,1,1,7,802.132,1488328854973,802.8987,1488328855740,801.5653,1488328854411
3,5,11,2,0.3,0,2,7,805.1989,1488328858041,807.5323,1488328860374,804.6329,1488328857478
3,5,12,2,0.3,1,1,7,808.2656,1488328861107,809.5324,1488328862374,807.6991,1488328860544
3,5,13,2,0.3,1,0,5,811.3325,1488328864174,-1,-1,810.7658,1488328863612
3,5,14,2,0.3,0,2,5,814.3658,1488328867207,816.5661,1488328869408,813.8328,1488328866680
3,5,15,2,0.3,1,0,4,817.3995,1488328870241,-1,-1,816.8661,1488328869711
3,5,16,2,0.3,1,2,7,820.4664,1488328873308,-1,-1,819.8998,1488328872746
3,5,17,2,0.3,1,1,4,823.4999,1488328876341,824.8666,1488328877708,822.9667,1488328875814
3,5,18,2,0.3,1,2,4,826.5002,1488328879341,-1,-1,826.0001,1488328878846
3,5,19,2,0.3,1,1,4,829.5668,1488328882408,830.1002,1488328882942,829.0336,1488328881879
3,5,20,2,0.3,1,1,4,832.6005,1488328885442,833.8672,1488328886709,832.0669,1488328884913
3,5,21,2,0.3,1,1,4,835.6672,1488328888508,836.5006,1488328889342,835.1005,1488328887946
3,5,22,2,0.3,1,1,4,838.7008,1488328891542,839.4673,1488328892309,838.1673,1488328891014
3,5,23,2,0.3,1,0,7,841.7675,1488328894609,-1,-1,841.2009,1488328894046
3,5,24,2,0.3,1,1,4,844.8344,1488328897676,845.8011,1488328898643,844.2677,1488328897113
3,5,25,2,0.3,1,0,0,847.8353,1488328900677,-1,-1,847.3345,1488328900180
3,5,26,2,0.3,1,2,0,850.9021,1488328903743,-1,-1,850.368,1488328903214
3,5,27,2,0.3,1,2,4,853.9683,1488328906809,-1,-1,853.435,1488328906281
3,5,28,2,0.3,1,2,4,857.0353,1488328909876,-1,-1,856.4692,1488328909316
3,5,29,2,0.3,1,2,0,860.1019,1488328912943,-1,-1,859.5353,1488328912381
3,5,30,2,0.3,1,0,1,863.1356,1488328915977,-1,-1,862.6021,1488328915448
3,5,31,2,0.3,1,2,1,866.2025,1488328919044,-1,-1,865.6689,1488328918516
3,5,32,2,0.3,1,0,7,869.2691,1488328922110,-1,-1,868.7026,1488328921548
3,5,33,2,0.3,1,0,2,872.3361,1488328925177,-1,-1,871.77,1488328924616
3,5,34,2,0.3,1,1,7,875.4361,1488328928277,876.8695,1488328929711,874.8694,1488328927715
3,5,35,2,0.3,1,0,6,878.4708,1488328931312,-1,-1,877.9363,1488328930781
3,5,36,2,0.3,1,2,2,881.5366,1488328934378,-1,-1,881.0032,1488328933849
3,5,37,2,0.3,1,0,4,884.5699,1488328937411,-1,-1,884.0366,1488328936884
3,5,38,2,0.3,1,2,4,887.6035,1488328940445,-1,-1,887.0702,1488328939915
3,5,39,2,0.3,1,1,4,890.6371,1488328943478,891.3375,1488328944179,890.1036,1488328942949
3,5,40,2,0.3,1,0,5,893.6705,1488328946512,-1,-1,893.1702,1488328946014
3,5,41,2,0.3,1,1,4,896.7039,1488328949545,898.4375,1488328951279,896.1706,1488328949018
3,6,0,3,0.3,1,3,2,901.2042,1488328954045,-1,-1,900.6708,1488328953516
3,6,1,3,0.3,1,3,3,904.2715,1488328957113,-1,-1,903.7044,1488328956549
3,6,2,3,0.3,1,3,7,907.3713,1488328960213,-1,-1,906.8054,1488328959652
3,6,3,3,0.3,1,1,2,910.4048,1488328963246,911.0714,1488328963913,909.8714,1488328962717
3,6,4,3,0.3,1,2,2,913.4389,1488328966280,-1,-1,912.9051,1488328965751
3,6,5,3,0.3,1,0,6,916.5051,1488328969346,-1,-1,915.9717,1488328968817
3,6,6,3,0.3,1,0,4,919.5718,1488328972413,-1,-1,919.0057,1488328971851
3,6,7,3,0.3,0,1,2,922.6055,1488328975447,-1,-1,922.0721,1488328974919
3,6,8,3,0.3,0,1,6,925.6721,1488328978513,-1,-1,925.1056,1488328977953
3,6,9,3,0.3,1,0,0,928.7391,1488328981580,-1,-1,928.1727,1488328981019
3,6,10,3,0.3,1,1,2,931.7728,1488328984614,934.2728,1488328987114,931.2393,1488328984084
3,6,11,3,0.3,1,0,3,934.8063,1488328987647,-1,-1,934.3061,1488328987151
3,6,12,3,0.3,1,0,4,937.8731,1488328990714,-1,-1,937.3396,1488328990186
3,6,13,3,0.3,1,2,4,940.9398,1488328993781,-1,-1,940.4064,1488328993253
3,6,14,3,0.3,1,2,2,943.9734,1488328996815,-1,-1,943.44,1488328996286
3,6,15,3,0.3,1,1,4,947.0401,1488328999881,947.9069,1488329000748,946.4741,1488328999319
3,6,16,3,0.3,1,1,4,950.0737,1488329002915,952.2405,1488329005082,949.5403,1488329002385
3,6,17,3,0.3,0,1,2,953.0745,1488329005916,-1,-1,952.5739,1488329005420
3,6,18,3,0.3,1,1,4,956.1407,1488329008982,958.3409,1488329011182,955.6072,1488329008453
3,6,19,3,0.3,1,0,0,959.1745,1488329012016,-1,-1,958.6417,1488329011487
3,6,20,3,0.3,0,2,4,962.2744,1488329015116,964.1411,1488329016983,961.7076,1488329014553
3,6,21,3,0.3,1,2,0,965.3078,1488329018149,-1,-1,964.7745,1488329017621
3,6,22,3,0.3,1,1,0,968.4079,1488329021249,969.1747,1488329022016,967.8414,1488329020688
3,6,23,3,0.3,1,0,5,971.4416,1488329024283,-1,-1,970.9089,1488329023754
3,6,24,3,0.3,1,0,1,974.4752,1488329027316,-1,-1,973.942,1488329026787
3,6,25,3,0.3,1,2,4,977.5423,1488329030384,-1,-1,977.0086,1488329029856
3,6,26,3,0.3,1,1,5,980.6419,1488329033483,981.642,1488329034484,980.0764,1488329032921
3,6,27,3,0.3,1,0,2,983.6756,1488329036517,-1,-1,983.1426,1488329035988
3,6,28,3,0.3,1,2,2,986.7425,1488329039584,-1,-1,986.2089,1488329039054
3,6,29,3,0.3,1,0,3,989.7759,1488329042617,-1,-1,989.2426,1488329042089
3,6,30,3,0.3,1,2,4,992.8428,1488329045684,-1,-1,992.2761,1488329045121
3,6,31,3,0.3,1,2,3,995.8763,1488329048717,-1,-1,995.376,1488329048220
