%Recollect Version 2.3. Scene/Level: nback1, Session: 1, GameNumber: 7
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%NBackObject:0,NLevel,IsCorrect,IsTarget,Type,PresentationTime(R),PresentationTime(A),TimeOutTime(R),TimeOutTime(A)
%Possible values for "Type":Blue=0,Yellow=1,Green=2,Pink=3,White=4,Gray=5,Brown=6,Purple=7,None=8,
0,3,1,3,3,2.13355,1488330767650,4.63355,1488330770158
0,3,1,3,4,5.13355,1488330770650,7.63403,1488330773152
0,3,1,3,1,8.13403,1488330773650,10.63403,1488330776153
0,3,1,2,1,11.13403,1488330776650,13.63403,1488330779154
0,3,1,1,4,14.13403,1488330779650,16.20142,1488330781722
0,3,1,2,4,17.13428,1488330782650,19.63477,1488330785153
0,3,1,1,1,20.13452,1488330785651,20.93481,1488330786455
0,3,1,0,0,23.13477,1488330788651,25.63501,1488330791156
0,3,1,1,4,26.13477,1488330791651,27.26855,1488330792789
0,3,1,1,1,29.13501,1488330794651,30.03491,1488330795558
0,3,1,1,0,32.13525,1488330797651,33.06860,1488330798586
0,3,1,0,3,35.13574,1488330800652,37.63550,1488330803154
0,3,1,0,7,38.13550,1488330803653,40.80200,1488330806319
0,3,1,1,0,41.03564,1488330806553,42.66943,1488330808189
0,3,1,0,4,44.13623,1488330809652,46.63599,1488330812154
0,3,1,2,0,47.13599,1488330812652,49.63599,1488330815157
0,3,1,2,7,50.13623,1488330815652,52.63623,1488330818156
0,3,1,0,5,53.13672,1488330818653,55.63647,1488330821157
0,3,1,2,4,56.13647,1488330821653,58.63696,1488330824157
0,3,1,0,6,59.13721,1488330824653,61.63672,1488330827156
0,3,1,1,5,62.13721,1488330827654,63.07031,1488330828590
0,3,1,2,6,65.13721,1488330830653,67.63721,1488330833156
0,3,1,2,5,68.13745,1488330833654,70.63745,1488330836157
0,3,1,0,0,71.13745,1488330836654,73.63770,1488330839158
0,3,1,0,7,74.13745,1488330839653,76.63770,1488330842158
0,3,1,2,0,77.13770,1488330842654,80.00439,1488330845522
0,3,1,2,6,80.23877,1488330845756,82.67139,1488330848189
0,3,1,1,7,82.90503,1488330848421,83.70508,1488330849226
0,3,1,0,1,86.13818,1488330851654,89.17212,1488330854692
0,3,1,2,0,89.40503,1488330854921,91.83862,1488330857358
0,3,1,1,7,92.07178,1488330857588,93.47192,1488330858992
0,3,1,0,3,95.13867,1488330860655,97.63892,1488330863159
0,3,1,0,2,98.13892,1488330863655,100.63960,1488330866159
0,3,1,0,6,101.13920,1488330866655,103.63940,1488330869158
0,3,1,0,4,104.13920,1488330869655,106.63940,1488330872158
0,3,1,2,6,107.13940,1488330872656,109.63960,1488330875158
0,3,1,0,5,110.13960,1488330875655,112.63960,1488330878158
0,3,0,1,4,113.13960,1488330878656,115.97310,1488330881493
0,3,1,1,6,116.17330,1488330881690,118.47340,1488330883997
0,3,1,2,4,119.40670,1488330884922,121.84030,1488330887359
0,3,0,0,2,122.07370,1488330887591,123.54030,1488330889061
0,3,1,1,6,125.14060,1488330890657,126.34030,1488330891858
0,3,1,0,3,128.14090,1488330893657,130.64060,1488330896162
