% Tunnel Log: 
% debug seed: 1415124460
%
% SegEncNW { '0'=no panel, '1'=empty panel, '2'=player, '3'=match, '4'=nonmatch, '5'=obstacle, '6'=time warp }
% SegEncN
% SegEncNE
% SegEncE
% SegEncSE
% SegEncS
% SegEncSW
% SegEncW
% Event Number { 0, inf }
% Level Number { 0, inf }
% Task Type { 0=Color/Sound, 1=Shape/Sound, 2=Sound, 3=Holdout, 4=Recess }
% N-Back { 0, inf }
% Player Roll Base { 0, 359 }
% Player Roll Offset { 0, 359 }
% Player Roll Speed { -inf, inf }
% Player Loc { 0=Northwest ... 7=West }
% Pod Loc { -1=N/A, 0=Northwest ... 7=West }
% Pod Color { -1, inf }
% Pod Shape { -1, inf }
% Pod Sound { -1, inf }
% Pod Match { -1=N/A, 0=No, 1=Yes }
% Pod Taken { -1=N/A, 0=No, 1=Yes }
% Pod Zapped { -1=N/A, 0=No, 1=Yes }
% Timestamp (ms)
% Num Obstacles { 0, inf }
% Min Speed { 0, inf }
% Max Speed { 0, inf }
% Base Speed { 0, inf }
% Final Speed { 0, inf }
% Segment Direction { 0=Northwest ... 7=West }
% Segment Angle { 0, inf }
% Segment Panels { 0, inf }
%
% SegEncNW SecEncN SegEncNE SegEncE SegEncSE SegEncS SegEncSW SegEncW EventNumber LevelNumber TaskType N-Back PlayerRollBase PlayerRollOffset PlayerRollSpeed PlayerLoc PodLoc PodColor PodShape PodSound PodMatch PodTaken PodZapped Timestamp NumObs MinSpeed MaxSpeed BaseSpeed FinalSpeed SegmentDir SegmentAngle SegmentPanels
0 0 0 0 1 2 1 0 0 0 0 1 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 39666 0 10 40 10 60 3 2 3
0 0 0 0 1 2 1 0 0 0 0 1 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 39833 0 10 40 10 60 3 2 3
0 0 0 0 1 2 1 0 0 0 0 1 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 39999 0 10 40 10 60 3 2 3
0 0 0 0 1 2 1 0 0 0 0 1 -5 0 0 5 -1 -1 -1 -1 -1 -1 -1 40166 0 10 40 10 60 3 2 3
0 0 0 0 1 2 1 0 0 0 0 1 -15 0 0 5 -1 -1 -1 -1 -1 -1 -1 40333 0 10 40 10 58.8889 2 2 3
0 0 0 0 1 2 1 0 0 0 0 1 -19 0 0 5 -1 -1 -1 -1 -1 -1 -1 40533 0 10 40 10 45.5556 2 2 3
0 0 0 0 1 2 1 0 0 0 0 1 -11 0 0 5 -1 -1 -1 -1 -1 -1 -1 40799 0 10 40 10 27.7778 2 2 3
0 0 0 0 1 2 1 0 0 0 0 1 17 1 0 5 -1 -1 -1 -1 -1 -1 -1 41566 0 10 40 10 10 2 2 3
0 0 0 0 1 1 2 0 0 0 0 1 37 0 0 6 -1 -1 -1 -1 -1 -1 -1 42566 0 10 40 10 10 2 0 3
0 0 0 0 1 1 2 0 0 0 0 1 40 0 0 6 -1 -1 -1 -1 -1 -1 -1 43566 0 10 40 10 10 2 0 3
0 0 0 0 1 1 4 0 0 0 0 1 40 0 0 6 6 2 5 2 0 1 0 44566 0 10 40 10 10 2 0 3
0 0 0 0 1 2 1 0 0 0 0 1 15 0 0 5 -1 -1 -1 -1 -1 -1 -1 45566 0 10 40 10 10 2 0 3
0 0 0 0 1 2 1 0 0 0 0 1 -2 0 0 5 -1 -1 -1 -1 -1 -1 -1 46566 0 10 40 10 10 2 1 3
0 0 0 0 1 2 1 0 0 0 0 1 -2 0 0 5 -1 -1 -1 -1 -1 -1 -1 47566 0 10 40 10 10 2 1 3
0 0 0 0 1 4 1 0 0 0 0 1 -1 0 0 5 5 0 5 0 0 1 0 48566 0 10 40 10 10 2 1 3
0 0 0 0 1 2 1 0 0 0 0 1 -1 0 0 5 -1 -1 -1 -1 -1 -1 -1 49566 0 10 40 10 10 2 1 3
0 0 0 0 1 2 1 0 0 0 0 1 -1 0 0 5 -1 -1 -1 -1 -1 -1 -1 50566 0 10 40 10 10 8 0 3
0 0 0 0 1 2 1 0 0 0 0 1 -1 0 0 5 -1 -1 -1 -1 -1 -1 -1 51532 0 10 40 11 11 3 2 3
0 0 0 0 1 3 1 0 0 0 0 1 -1 0 0 5 5 0 5 0 1 1 1 52432 0 10 40 11 11 3 2 3
0 0 0 0 1 2 1 0 0 0 0 1 20 0 0 5 -1 -1 -1 -1 -1 -1 -1 53332 0 10 40 11 11 3 2 3
0 0 0 0 1 1 2 0 0 0 0 1 45 1 0 6 -1 -1 -1 -1 -1 -1 -1 54266 0 10 40 11 11 3 2 3
0 0 0 0 1 1 2 0 0 0 0 1 45 1 0 6 -1 -1 -1 -1 -1 -1 -1 55166 0 10 40 11 11 2 2 3
0 0 0 0 1 1 4 0 0 0 0 1 45 1 0 6 6 1 5 1 0 1 0 56066 0 10 40 11 11 2 2 3
0 0 0 0 1 1 2 0 0 0 0 1 24 -1 0 6 -1 -1 -1 -1 -1 -1 -1 56966 0 10 40 11 11 2 2 3
0 0 0 0 1 2 1 0 0 0 0 1 -4 0 0 5 -1 -1 -1 -1 -1 -1 -1 57899 0 10 40 11 11 2 2 3
0 0 0 0 1 2 1 0 0 0 0 1 -3 0 0 5 -1 -1 -1 -1 -1 -1 -1 58799 0 10 40 11 11 2 0 3
0 0 0 0 1 4 1 0 0 0 0 1 -3 0 0 5 5 0 5 0 0 1 0 59699 0 10 40 11 11 2 0 3
0 0 0 0 1 1 2 0 0 0 0 1 26 1 0 6 -1 -1 -1 -1 -1 -1 -1 60599 0 10 40 11 11 2 0 3
0 0 0 0 1 1 2 0 0 0 0 1 44 0 0 6 -1 -1 -1 -1 -1 -1 -1 61532 0 10 40 11 11 2 0 3
0 0 0 0 1 1 2 0 0 0 0 1 44 0 0 6 -1 -1 -1 -1 -1 -1 -1 62432 0 10 40 11 11 2 1 3
0 0 0 0 1 1 4 0 0 0 0 1 44 0 0 6 6 2 5 2 0 1 0 63332 0 10 40 11 11 2 1 3
0 0 0 0 1 1 2 0 0 0 0 1 44 0 0 6 -1 -1 -1 -1 -1 -1 -1 64266 0 10 40 11 11 2 1 3
0 0 0 0 1 1 2 0 0 0 0 1 44 0 0 6 -1 -1 -1 -1 -1 -1 -1 65166 0 10 40 11 11 2 1 3
0 0 0 0 1 1 2 0 0 0 0 1 44 0 0 6 -1 -1 -1 -1 -1 -1 -1 66066 0 10 40 11 11 8 0 3
0 0 0 0 1 1 4 0 0 0 0 1 44 0 0 6 6 1 5 1 0 1 0 66965 0 10 40 11 11 3 2 3
0 0 0 0 1 1 2 0 0 0 0 1 30 -1 0 6 -1 -1 -1 -1 -1 -1 -1 67899 0 10 40 11 11 3 2 3
