%Recollect Version 2.3; iPad: ; User: Rlb100; Session: 14
%Span:2,Continent,Difficulty,Game Number,Highest Span Length Achieved,Current Span Length
%NBack:4,Game Number,Scene/Level Played,Highest N Level Achieved,Current N Level
%MultiObject:8,Continent,Difficulty,Game Number,Highest Number of Concurrent Bugs,Current Number of Concurrent Bugs
%LameBack:32,Algorithm,Session,GameNumber,Accuracy,EndingNLevel,HighestNLevel,BayesianEstimates
32,4,14,1,1,2,7,algoNotBayesian
32,4,14,1,0.5714286,3,7,algoNotBayesian
32,4,14,1,0.5,4,7,algoNotBayesian
32,4,14,1,1,3,7,algoNotBayesian
32,4,14,1,0.3571429,4,7,algoNotBayesian
32,4,14,1,0.6,3,7,algoNotBayesian
32,4,14,1,0.8333333,4,7,algoNotBayesian
32,4,14,1,0.4,5,7,algoNotBayesian
32,4,14,1,1,4,7,algoNotBayesian
32,4,14,1,0.25,5,7,algoNotBayesian
32,4,14,1,0.2,4,7,algoNotBayesian
32,4,14,1,0.25,3,7,algoNotBayesian
32,4,14,1,0.5882353,2,7,algoNotBayesian
32,4,14,1,0.5263158,2,7,algoNotBayesian
32,4,14,1,0.5555556,2,7,algoNotBayesian
32,4,15,0,0.25,2,7,algoNotBayesian
32,4,15,0,0.4285714,2,7,algoNotBayesian
32,4,15,0,0.25,2,7,algoNotBayesian
32,4,15,0,0,2,7,algoNotBayesian
32,4,15,0,0.2,2,7,algoNotBayesian
32,4,15,0,0,2,7,algoNotBayesian
32,4,15,0,0.375,2,7,algoNotBayesian
32,4,15,0,0,2,7,algoNotBayesian
32,4,15,0,0,2,7,algoNotBayesian
32,4,15,0,0,2,7,algoNotBayesian
32,4,15,0,0.75,2,7,algoNotBayesian
32,4,15,0,0.1666667,3,7,algoNotBayesian
32,4,15,0,0,2,7,algoNotBayesian
32,4,15,0,0,2,7,algoNotBayesian
32,4,15,0,0.4375,2,7,algoNotBayesian
32,4,15,0,1,2,7,algoNotBayesian
32,4,15,0,0.3571429,3,7,algoNotBayesian
32,4,15,0,0.5263158,2,7,algoNotBayesian
