%Recollect Version 2.3. Scene/Level: , Session: 0, GameNumber: 7
%HeartsAndFlowers:Stage,TrailNum,Target,TargetPos,ChoicePos,TimeOfPresentation,TimeOfResponse
1,0,1,0,0,1487010100647,1487010101580
1,1,1,1,1,1487010102580,1487010103547
1,2,1,0,0,1487010104547,1487010105680
1,3,1,1,1,1487010106648,1487010107414
2,0,1,1,1,1487010119881,1487010120481
2,1,1,0,0,1487010121481,1487010121981
2,2,1,0,0,1487010122981,1487010123414
2,3,1,1,1,1487010124415,1487010124914
2,4,1,0,0,1487010125915,1487010126348
2,5,1,1,1,1487010127348,1487010127815
2,6,1,1,1,1487010128815,1487010129282
2,7,1,1,1,1487010130248,1487010130715
2,8,1,0,0,1487010131715,1487010132182
2,9,1,0,0,1487010133182,1487010133648
2,10,1,1,1,1487010134649,1487010135215
2,11,1,0,0,1487010136215,1487010136715
3,0,0,1,0,1487010142549,1487010143249
3,1,0,1,0,1487010144216,1487010144949
3,2,0,0,1,1487010145949,1487010146483
3,3,0,0,1,1487010147484,1487010148217
4,0,0,0,1,1487010152900,1487010153400
4,1,0,1,0,1487010154367,1487010154833
4,2,0,0,1,1487010155833,1487010156299
4,3,0,0,1,1487010157300,1487010157800
4,4,0,1,0,1487010158801,1487010159267
4,5,0,0,1,1487010160267,1487010160933
4,6,0,1,0,1487010161933,1487010162400
4,7,0,0,1,1487010163400,1487010164034
4,8,0,1,0,1487010165034,1487010165567
4,9,0,1,0,1487010166567,1487010167067
4,10,0,1,0,1487010168067,1487010168567
4,11,0,0,1,1487010169567,1487010170068
5,0,1,1,1,1487010178886,1487010179885
5,1,0,1,0,1487010180885,1487010181584
5,2,0,0,1,1487010182585,1487010183351
5,3,1,0,0,1487010184351,1487010186219
6,0,1,0,0,1487010189152,1487010189818
6,1,0,1,0,1487010190820,1487010191452
6,2,0,0,1,1487010192452,1487010193118
6,3,1,1,1,1487010194119,1487010194785
6,4,1,0,0,1487010195785,1487010196518
6,5,1,0,0,1487010197519,1487010198085
6,6,0,1,0,1487010199053,1487010199853
6,7,0,1,0,1487010200852,1487010201552
6,8,0,1,0,1487010202553,1487010203252
6,9,1,0,0,1487010204252,1487010204986
6,10,1,1,1,1487010205986,1487010206619
6,11,1,1,1,1487010207620,1487010208153
6,12,0,0,0,1487010209153,1487010209820
6,13,0,0,1,1487010210786,1487010211553
6,14,1,1,1,1487010212553,1487010213353
6,15,1,1,1,1487010214353,1487010215320
6,16,0,0,1,1487010216320,1487010217154
6,17,1,0,0,1487010218153,1487010218987
6,18,1,0,0,1487010219987,1487010220653
6,19,0,1,0,1487010221653,1487010222453
6,20,0,0,1,1487010223454,1487010224121
6,21,0,0,1,1487010225121,1487010225720
6,22,1,1,1,1487010226720,1487010227387
6,23,0,0,1,1487010228388,1487010229054
6,24,1,0,0,1487010230055,1487010230721
6,25,0,0,1,1487010231721,1487010232454
6,26,0,1,0,1487010233454,1487010234187
6,27,0,1,0,1487010235187,1487010235787
6,28,1,1,1,1487010236788,1487010237454
6,29,1,0,0,1487010238454,1487010239154
6,30,0,1,0,1487010240155,1487010240888
6,31,1,0,0,1487010241888,1487010242655
6,32,1,0,0,1487010243655,1487010244422
6,33,0,1,0,1487010245421,1487010246188
6,34,1,0,0,1487010247188,1487010247922
6,35,1,0,0,1487010248922,1487010249989
6,36,1,1,1,1487010250988,1487010251722
6,37,0,0,1,1487010252722,1487010253556
6,38,1,1,1,1487010254555,1487010255355
6,39,1,1,1,1487010256322,1487010257022
6,40,0,0,1,1487010258022,1487010258755
6,41,1,1,1,1487010259756,1487010260456
6,42,0,1,0,1487010261456,1487010262256
6,43,0,0,1,1487010263256,1487010264122
6,44,0,1,0,1487010265090,1487010266289
6,45,1,1,1,1487010267290,1487010268056
6,46,0,0,1,1487010269056,1487010269823
6,47,0,1,0,1487010270823,1487010271823
