%Recollect Version 2.3. Scene/Level: , Game Number: 004
%D2:Action,Row,Character,TimeOfResponse
1,0,2,1486149671100
9,0,-1,1486149687637
-1,0,5,1486149688101
1,1,1,1486149690268
1,1,3,1486149692135
2,1,3,1486149693269
1,1,4,1486149698169
1,1,7,1486149700802
1,1,15,1486149703535
2,1,15,1486149704236
1,1,14,1486149704736
1,1,17,1486149706402
1,1,19,1486149707369
1,1,21,1486149708636
9,1,-1,1486149708641
1,2,1,1486149711469
1,2,7,1486149714803
1,2,15,1486149717236
1,2,17,1486149718203
1,2,21,1486149719803
1,2,23,1486149720737
1,2,25,1486149721836
1,2,26,1486149722403
1,2,27,1486149722936
1,2,29,1486149724303
1,2,34,1486149726770
1,2,39,1486149729070
9,2,-1,1486149729638
-1,2,41,1486149730303
1,3,1,1486149732237
1,3,3,1486149733070
1,3,5,1486149733805
1,3,9,1486149734837
1,3,11,1486149735470
1,3,13,1486149736171
1,3,15,1486149736904
1,3,18,1486149738038
1,3,27,1486149740371
1,3,29,1486149741504
1,3,31,1486149742838
1,3,33,1486149743537
1,3,38,1486149745372
1,3,44,1486149747072
9,3,-1,1486149750640
1,4,8,1486149755805
1,4,11,1486149757172
1,4,14,1486149758872
1,4,15,1486149759372
1,4,16,1486149759972
1,4,18,1486149761372
1,4,19,1486149761905
1,4,28,1486149766072
1,4,30,1486149767539
1,4,33,1486149768639
1,4,35,1486149769939
9,4,-1,1486149771644
-1,4,38,1486149771673
1,5,5,1486149774006
1,5,10,1486149775206
1,5,11,1486149775706
1,5,14,1486149776506
1,5,17,1486149777273
1,5,27,1486149780307
1,5,30,1486149782473
1,5,33,1486149783307
1,5,35,1486149785107
1,5,37,1486149786041
1,5,46,1486149788840
1,5,47,1486149789207
9,5,-1,1486149792675
1,6,4,1486149794975
1,6,8,1486149796208
1,6,10,1486149797074
1,6,15,1486149799307
1,6,18,1486149800307
1,6,22,1486149801541
1,6,25,1486149802442
1,6,31,1486149804109
1,6,39,1486149806541
1,6,47,1486149808375
-1,6,42,1486149810543
-1,6,41,1486149811141
-1,6,42,1486149811709
-1,6,42,1486149812175
-1,6,42,1486149812508
-1,6,42,1486149812741
-1,6,42,1486149812975
-1,6,42,1486149813441
9,6,-1,1486149813676
1,7,1,1486149816176
1,7,2,1486149817642
1,7,3,1486149818142
1,7,8,1486149821209
1,7,13,1486149823642
1,7,17,1486149824842
1,7,21,1486149826276
1,7,23,1486149827709
1,7,28,1486149829743
1,7,30,1486149831909
1,7,32,1486149832709
1,7,35,1486149834043
9,7,-1,1486149834678
-1,7,37,1486149835177
1,8,1,1486149836643
1,8,2,1486149837210
1,8,6,1486149838543
1,8,14,1486149840276
1,8,17,1486149841711
1,8,18,1486149842343
1,8,22,1486149843545
1,8,24,1486149844977
1,8,27,1486149846044
1,8,31,1486149848944
1,8,32,1486149849510
1,8,34,1486149850811
1,8,40,1486149854311
9,8,-1,1486149855678
1,9,2,1486149857711
1,9,6,1486149859578
1,9,7,1486149861812
1,9,12,1486149863245
1,9,20,1486149866278
1,9,24,1486149867912
1,9,26,1486149868845
1,9,32,1486149870745
-1,9,30,1486149871545
-1,9,31,1486149872045
2,9,32,1486149873012
1,9,31,1486149873545
1,9,32,1486149874045
1,9,35,1486149875812
1,9,36,1486149876312
9,9,-1,1486149876680
1,10,1,1486149878779
1,10,3,1486149879645
1,10,8,1486149881679
1,10,9,1486149882145
1,10,11,1486149883446
1,10,12,1486149883979
1,10,20,1486149887413
1,10,26,1486149889979
1,10,33,1486149893313
1,10,35,1486149894247
1,10,38,1486149895246
1,10,41,1486149896280
1,10,43,1486149897080
9,10,-1,1486149897681
1,11,4,1486149901114
1,11,8,1486149902781
1,11,18,1486149906180
1,11,25,1486149908647
1,11,29,1486149910115
1,11,35,1486149912447
1,11,37,1486149913848
1,11,38,1486149914314
1,11,39,1486149915015
1,11,40,1486149916248
1,11,42,1486149917115
