%Recollect Version 2.3. Scene/Level: , Session: 6, GameNumber: 0
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%LameBackObject:Algorithm Condition,Trial Number,Current N Level,Lure Rate,Is Correct,Stimulus Type,Stimulus Color,Presentation Time (R),Presentation Time (A),Response Time (R),Response Time (A),Expire Time (R),Expire Time (A)
%Possible values for "Color":Red=0,Blue=1,Green=2,Yellow=3,Purple=4,LightBlue=5,Brown=6,White=7,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
3,1,2,0.3,1,3,2,3.120399,1487011330325,-1,-1,2.586777,1487011329793
3,2,2,0.3,1,3,0,6.153637,1487011333358,-1,-1,5.653606,1487011332861
3,3,2,0.3,1,2,0,9.153801,1487011336358,-1,-1,8.653641,1487011335861
3,4,2,0.3,1,2,3,12.18731,1487011339392,-1,-1,11.65386,1487011338862
3,5,2,0.3,1,1,0,15.2208,1487011342425,15.85428,1487011343059,14.68744,1487011341895
3,6,2,0.3,1,2,0,18.25431,1487011345459,-1,-1,17.72097,1487011344930
3,7,2,0.3,1,0,1,21.25448,1487011348459,-1,-1,20.75446,1487011347962
3,8,2,0.3,1,0,2,24.28805,1487011351493,-1,-1,23.75471,1487011350963
3,9,2,0.3,1,2,0,27.28834,1487011354493,-1,-1,26.78812,1487011353996
3,10,2,0.3,1,2,0,30.355,1487011357560,-1,-1,29.82162,1487011357029
3,11,2,0.3,1,1,0,33.35514,1487011360560,34.18891,1487011361394,32.85511,1487011360064
3,12,2,0.3,1,1,0,36.35531,1487011363560,37.38905,1487011364594,35.85517,1487011363063
3,13,2,0.3,1,1,0,39.3555,1487011366560,40.15561,1487011367361,38.85547,1487011366063
3,14,2,0.3,1,2,2,42.38904,1487011369594,-1,-1,41.85563,1487011369063
3,15,2,0.3,1,1,0,45.42249,1487011372627,46.35586,1487011373561,44.88913,1487011372097
3,16,2,0.3,1,0,1,48.42276,1487011375627,-1,-1,47.92265,1487011375131
3,17,2,0.3,0,1,0,51.42286,1487011378627,-1,-1,50.92281,1487011378131
3,18,2,0.3,1,0,3,54.423,1487011381628,-1,-1,53.92297,1487011381130
3,19,2,0.3,1,0,2,57.48985,1487011384694,-1,-1,56.95626,1487011384163
3,20,2,0.3,1,0,1,60.52335,1487011387728,-1,-1,59.98997,1487011387197
3,21,2,0.3,1,0,0,63.55684,1487011390761,-1,-1,63.02339,1487011390232
3,22,2,0.3,1,0,3,66.5905,1487011393795,-1,-1,66.05687,1487011393264
3,1,3,0.3,1,3,3,70.9406,1487011398145,-1,-1,70.37393,1487011397580
3,2,3,0.3,1,3,2,73.97409,1487011401179,-1,-1,73.44084,1487011400648
3,3,3,0.3,1,3,1,77.04095,1487011404246,-1,-1,76.50739,1487011403714
3,4,3,0.3,1,1,3,80.07446,1487011407279,80.67453,1487011407879,79.54109,1487011406750
3,5,3,0.3,1,2,1,83.10794,1487011410313,-1,-1,82.5746,1487011409782
3,6,3,0.3,1,1,1,86.14145,1487011413346,87.20821,1487011414413,85.60805,1487011412816
3,7,3,0.3,1,1,3,89.17494,1487011416380,90.30836,1487011417513,88.6416,1487011415850
3,8,3,0.3,1,0,0,92.24179,1487011419446,-1,-1,91.70845,1487011418916
3,9,3,0.3,1,2,3,95.30865,1487011422513,-1,-1,94.74207,1487011421951
3,10,3,0.3,1,0,2,98.30919,1487011425514,-1,-1,97.80879,1487011425016
3,11,3,0.3,1,1,0,101.3757,1487011428580,102.5764,1487011429781,100.8423,1487011428050
3,12,3,0.3,0,1,3,104.3758,1487011431580,-1,-1,103.8758,1487011431083
3,13,3,0.3,1,1,2,107.4093,1487011434614,108.8761,1487011436081,106.8759,1487011434083
3,14,3,0.3,1,2,3,110.4095,1487011437614,-1,-1,109.9095,1487011437118
3,15,3,0.3,1,0,1,113.443,1487011440648,-1,-1,112.9097,1487011440118
3,16,3,0.3,1,0,0,116.4765,1487011443681,-1,-1,115.9431,1487011443151
3,17,3,0.3,1,0,0,119.4768,1487011446681,-1,-1,118.9766,1487011446184
3,18,3,0.3,1,0,2,122.5435,1487011449748,-1,-1,121.9769,1487011449184
3,19,3,0.3,0,2,1,125.6104,1487011452815,127.5105,1487011454715,125.0436,1487011452252
3,20,3,0.3,1,0,3,128.6105,1487011455815,-1,-1,128.1105,1487011455318
3,21,3,0.3,0,2,1,131.7107,1487011458915,132.7108,1487011459916,131.144,1487011458352
3,22,3,0.3,1,2,2,134.7109,1487011461915,-1,-1,134.2108,1487011461418
3,23,3,0.3,1,0,2,137.7444,1487011464949,-1,-1,137.211,1487011464418
3,1,3,0.3,1,3,2,142.278,1487011469483,-1,-1,141.7446,1487011468951
3,2,3,0.3,1,3,3,145.3114,1487011472516,-1,-1,144.7783,1487011471987
3,3,3,0.3,1,3,0,148.3783,1487011475583,-1,-1,147.8116,1487011475019
3,4,3,0.3,1,2,3,151.4118,1487011478616,-1,-1,150.8784,1487011478086
3,5,3,0.3,1,1,3,154.4453,1487011481650,155.2453,1487011482450,153.9119,1487011481119
3,6,3,0.3,1,0,1,157.4456,1487011484650,-1,-1,156.9454,1487011484154
3,7,3,0.3,0,2,0,160.479,1487011487684,161.279,1487011488484,159.9456,1487011487153
3,8,3,0.3,1,0,0,163.5125,1487011490717,-1,-1,162.9792,1487011490187
3,9,3,0.3,1,0,2,166.5126,1487011493717,-1,-1,166.0126,1487011493220
3,10,3,0.3,1,2,1,169.5461,1487011496751,-1,-1,169.0128,1487011496220
3,11,3,0.3,0,2,2,172.5797,1487011499784,173.8131,1487011501018,172.0463,1487011499255
3,12,3,0.3,1,1,2,175.6465,1487011502851,176.9798,1487011504185,175.0798,1487011502288
3,13,3,0.3,1,2,2,178.68,1487011505885,-1,-1,178.1466,1487011505354
3,14,3,0.3,1,0,0,181.6802,1487011508885,-1,-1,181.1801,1487011508388
3,15,3,0.3,1,1,2,184.6803,1487011511885,186.2471,1487011513452,184.1803,1487011511388
3,16,3,0.3,1,0,3,187.6805,1487011514885,-1,-1,187.1805,1487011514389
3,17,3,0.3,0,1,0,190.7473,1487011517952,-1,-1,190.1807,1487011517388
3,18,3,0.3,1,0,1,193.7808,1487011520985,-1,-1,193.2475,1487011520455
3,19,3,0.3,1,0,1,196.8479,1487011524053,-1,-1,196.281,1487011523488
3,20,3,0.3,1,1,0,199.8812,1487011527086,201.1813,1487011528386,199.3811,1487011526588
3,21,3,0.3,1,1,1,202.9149,1487011530120,204.1148,1487011531320,202.3813,1487011529590
3,22,3,0.3,1,2,0,205.9816,1487011533186,-1,-1,205.4482,1487011532656
3,23,3,0.3,1,0,3,209.015,1487011536220,-1,-1,208.4817,1487011535689
3,1,3,0.3,1,3,1,213.2819,1487011540487,-1,-1,212.7153,1487011539921
3,2,3,0.3,1,3,2,216.3489,1487011543554,-1,-1,215.7822,1487011542990
3,3,3,0.3,1,3,0,219.3823,1487011546587,-1,-1,218.849,1487011546057
3,4,3,0.3,1,2,2,222.4158,1487011549620,-1,-1,221.8824,1487011549090
3,5,3,0.3,0,2,0,225.4163,1487011552621,226.7159,1487011553921,224.9158,1487011552123
3,6,3,0.3,0,2,2,228.4495,1487011555654,230.9163,1487011558122,227.9494,1487011555157
3,7,3,0.3,1,0,3,231.483,1487011558688,-1,-1,230.9496,1487011558157
3,8,3,0.3,1,1,0,234.5165,1487011561721,236.7833,1487011563988,233.9831,1487011561192
3,9,3,0.3,1,2,3,237.55,1487011564755,-1,-1,237.0499,1487011564258
3,10,3,0.3,1,0,1,240.5837,1487011567789,-1,-1,240.0501,1487011567257
3,11,3,0.3,0,0,2,243.6838,1487011570889,245.4171,1487011572622,243.1172,1487011570325
3,12,3,0.3,1,1,3,246.7172,1487011573922,247.8839,1487011575089,246.1841,1487011573391
3,13,3,0.3,1,0,0,249.7507,1487011576956,-1,-1,249.2173,1487011576425
3,14,3,0.3,0,1,2,252.7843,1487011579989,-1,-1,252.251,1487011579458
3,15,3,0.3,1,1,3,255.8844,1487011583089,256.851,1487011584056,255.3176,1487011582525
3,16,3,0.3,1,1,0,258.9178,1487011586123,260.1509,1487011587356,258.3845,1487011585592
3,17,3,0.3,1,0,1,261.9513,1487011589156,-1,-1,261.4179,1487011588625
3,18,3,0.3,1,0,1,264.9848,1487011592190,-1,-1,264.4514,1487011591661
