%Recollect Version 2.3. Scene/Level: , Game Number: 003
%SymmetrySpan:Stage,TrailNum,SequenceLength,TargetSequence,ResponseSequence,SymmetrySequence,SymmetryResponses,ClearCount,TimeOfSequencePresentation,TimeOfSymmetryPresentation,TimeOfResponsePrompt,TimeOfResponseSubmission
3,0,2,D2,D2,,,0,1486156011856,,1486156014218,1486156018285
3,1,2,B6,B6,,,0,1486156020290,,1486156022619,1486156025418
3,2,3,B96,B96,,,0,1486156027423,,1486156030919,1486156035585
3,3,3,D40,D40,,,0,1486156037557,,1486156041053,1486156044120
10,0,0,,,0,0,0,1486156104357,1486156104357,1486156041053,1486156107056
10,1,0,,,0,0,0,1486156109024,1486156109023,1486156041053,1486156113424
10,2,0,,,1,1,0,1486156115424,1486156115424,1486156041053,1486156119023
10,3,0,,,1,1,0,1486156120991,1486156120991,1486156041053,1486156123357
10,4,0,,,1,1,0,1486156125358,1486156125358,1486156041053,1486156127224
10,5,0,,,0,0,0,1486156129225,1486156129225,1486156041053,1486156131791
10,6,0,,,0,0,0,1486156133792,1486156133792,1486156041053,1486156135591
10,7,0,,,0,0,0,1486156137592,1486156137592,1486156041053,1486156140192
10,8,0,,,1,1,0,1486156142192,1486156142192,1486156041053,1486156144392
10,9,0,,,1,1,0,1486156146359,1486156146359,1486156041053,1486156149526
10,10,0,,,0,0,0,1486156151526,1486156151526,1486156041053,1486156153626
10,11,0,,,1,1,0,1486156155627,1486156155627,1486156041053,1486156157793
10,12,0,,,1,1,0,1486156159793,1486156159793,1486156041053,1486156162393
10,13,0,,,1,1,0,1486156164394,1486156164394,1486156041053,1486156167060
10,14,0,,,0,0,0,1486156169060,1486156169060,1486156041053,1486156170660
10,15,0,,,0,0,0,1486156172661,1486156172661,1486156041053,1486156174760
13,0,2,D9,D9,10,10,0,1486156199366,1486156206167,1486156209569,1486156213162
13,1,2,A8,A8,01,01,0,1486156215167,1486156220268,1486156221768,1486156224329
13,2,2,F0,F0,10,10,0,1486156226335,1486156231735,1486156233336,1486156236230
14,0,5,9C42D,9C42D,00101,00101,0,1486156256770,1486156274137,1486156275906,1486156282117
14,1,2,5B,5B,01,01,0,1486156284121,1486156288855,1486156290188,1486156293484
14,2,4,C45F,C45F,0011,0011,0,1486156295488,1486156306457,1486156308325,1486156312351
14,3,5,7E285,7E285,10111,10111,0,1486156314356,1486156330090,1486156333259,1486156337886
14,4,4,037A,037A,1000,Z000,0,1486156339892,1486156354926,1486156356293,1486156359254
14,5,3,0C9,0C9,011,011,1,1486156361259,1486156369092,1486156370659,1486156376588
14,6,3,28A,28A,001,001,0,1486156378594,1486156386660,1486156387727,1486156390822
14,7,2,E3,E3,10,10,0,1486156392828,1486156397795,1486156399029,1486156402023
14,8,3,482,482,001,001,0,1486156403994,1486156411462,1486156412496,1486156416424
14,9,4,1E6B,1E6B,1100,1100,0,1486156418429,1486156430096,1486156431329,1486156434892
14,10,2,6B,6B,10,10,0,1486156436896,1486156441263,1486156442997,1486156445759
14,11,5,0ABF4,0ABF4,10111,10011,0,1486156447764,1486156462464,1486156463764,1486156466094
