%Recollect Version 2.3. Scene/Level: , Session: 23, GameNumber: 7
%HeartsAndFlowers:Stage,TrailNum,Target,TargetPos,ChoicePos,TimeOfPresentation,TimeOfResponse
1,0,1,0,0,1488235650561,1488235651494
1,1,1,0,0,1488235652462,1488235653095
1,2,1,1,1,1488235654062,1488235654661
1,3,1,1,1,1488235655662,1488235656195
2,0,1,0,0,1488235667662,1488235668329
2,1,1,1,1,1488235669329,1488235669896
2,2,1,0,0,1488235670896,1488235671395
2,3,1,1,1,1488235672362,1488235672896
2,4,1,1,1,1488235673896,1488235674429
2,5,1,0,0,1488235675430,1488235675930
2,6,1,0,0,1488235676929,1488235677463
2,7,1,1,1,1488235678463,1488235678996
2,8,1,1,1,1488235679996,1488235680529
2,9,1,0,0,1488235681530,1488235682030
2,10,1,1,1,1488235683030,1488235683463
2,11,1,0,0,1488235684463,1488235684896
3,0,0,1,0,1488235690197,1488235690996
3,1,0,0,1,1488235691997,1488235692530
3,2,0,1,0,1488235693530,1488235694030
3,3,0,0,1,1488235695030,1488235695597
4,0,0,0,1,1488235697848,1488235698647
4,1,0,1,0,1488235699647,1488235700147
4,2,0,1,0,1488235701114,1488235701614
4,3,0,0,1,1488235702614,1488235703114
4,4,0,0,1,1488235704114,1488235704714
4,5,0,0,1,1488235705681,1488235706181
4,6,0,1,0,1488235707181,1488235707714
4,7,0,0,1,1488235708715,1488235709314
4,8,0,1,0,1488235710315,1488235710748
4,9,0,0,1,1488235711748,1488235712181
4,10,0,1,0,1488235713181,1488235713715
4,11,0,1,0,1488235714715,1488235715249
5,0,1,0,0,1488235722782,1488235723382
5,1,0,1,0,1488235724382,1488235725049
5,2,0,0,1,1488235726050,1488235726649
5,3,1,1,0,1488235727649,1488235728115
6,0,1,0,0,1488235730949,1488235731549
6,1,0,1,0,1488235732549,1488235733282
6,2,1,1,1,1488235734283,1488235734949
6,3,0,1,0,1488235735949,1488235736483
6,4,0,0,1,1488235737483,1488235738216
6,5,1,1,1,1488235739216,1488235739850
6,6,0,0,1,1488235740816,1488235741516
6,7,0,0,1,1488235742517,1488235743249
6,8,0,1,0,1488235744250,1488235745016
6,9,1,1,1,1488235745984,1488235746583
6,10,1,1,1,1488235747550,1488235748083
6,11,0,0,1,1488235749084,1488235749583
6,12,0,1,0,1488235750584,1488235751151
6,13,1,0,1,1488235752150,1488235752650
6,14,1,0,0,1488235753650,1488235754318
6,15,1,0,0,1488235755317,1488235755817
6,16,0,1,0,1488235756785,1488235757484
6,17,1,0,0,1488235758484,1488235759150
6,18,1,1,1,1488235760151,1488235760884
6,19,0,1,0,1488235761885,1488235762517
6,20,0,1,0,1488235763518,1488235764051
6,21,1,0,0,1488235765018,1488235765684
6,22,1,1,1,1488235766685,1488235767251
6,23,1,0,0,1488235768251,1488235768884
6,24,0,1,0,1488235769885,1488235770584
6,25,1,1,1,1488235771552,1488235772151
6,26,0,0,0,1488235773152,1488235773618
6,27,0,0,1,1488235774619,1488235775252
6,28,0,0,1,1488235776252,1488235776851
6,29,1,1,1,1488235777852,1488235778452
6,30,0,1,0,1488235779452,1488235780052
6,31,0,1,0,1488235781052,1488235781652
6,32,1,0,0,1488235782653,1488235783319
6,33,1,1,1,1488235784319,1488235784852
6,34,0,0,0,1488235785852,1488235786319
6,35,0,0,1,1488235787319,1488235788019
6,36,1,1,1,1488235788986,1488235789619
6,37,0,0,1,1488235790619,1488235791285
6,38,1,0,0,1488235792286,1488235793052
6,39,0,1,0,1488235794053,1488235794786
6,40,0,1,0,1488235795786,1488235796419
6,41,1,0,0,1488235797420,1488235798219
6,42,0,0,1,1488235799220,1488235799853
6,43,1,1,1,1488235800853,1488235801520
6,44,0,0,1,1488235802520,1488235803219
6,45,1,1,1,1488235804220,1488235804853
6,46,1,0,0,1488235805853,1488235806653
6,47,1,0,0,1488235807654,1488235808220
