%Recollect Version 2.3. Scene/Level: , Session: 23, GameNumber: 23
%D2:Action,Row,Character,TimeOfResponse
1,0,0,1488233781496
1,0,3,1488233783130
1,0,4,1488233783763
1,0,6,1488233784630
1,0,7,1488233785430
1,0,9,1488233786164
1,0,11,1488233786830
1,0,13,1488233787430
1,0,15,1488233788163
1,0,20,1488233790197
1,0,22,1488233790931
1,0,25,1488233791830
1,0,26,1488233792397
1,0,27,1488233793164
1,0,28,1488233793697
1,0,30,1488233794264
2,0,30,1488233794930
1,0,31,1488233795564
1,0,32,1488233796330
2,0,32,1488233796897
1,0,33,1488233797431
2,0,33,1488233797931
1,0,34,1488233798697
1,0,37,1488233799564
2,0,37,1488233800231
9,0,-1,1488233800866
-1,0,38,1488233801264
1,1,3,1488233803364
1,1,5,1488233804166
1,1,7,1488233805265
1,1,12,1488233807065
1,1,14,1488233807698
-1,1,13,1488233808765
-1,1,12,1488233809399
1,1,16,1488233810432
2,1,16,1488233810931
1,1,17,1488233811665
1,1,22,1488233814065
1,1,23,1488233815032
1,1,24,1488233815765
1,1,25,1488233816032
1,1,27,1488233817099
1,1,29,1488233817732
1,1,30,1488233818432
1,1,33,1488233819332
2,1,33,1488233819866
1,1,34,1488233820332
1,1,35,1488233821065
9,1,-1,1488233821868
-1,1,37,1488233821932
1,2,0,1488233823499
1,2,1,1488233823932
1,2,7,1488233825799
1,2,8,1488233826933
1,2,12,1488233828466
1,2,16,1488233829433
1,2,19,1488233830300
-1,2,18,1488233831033
1,2,20,1488233831868
1,2,22,1488233833133
1,2,24,1488233834300
1,2,25,1488233835167
1,2,26,1488233835733
1,2,27,1488233836533
1,2,28,1488233837099
1,2,31,1488233838634
1,2,34,1488233840767
1,2,37,1488233841967
9,2,-1,1488233842873
-1,2,38,1488233842900
1,3,0,1488233845302
1,3,4,1488233846434
1,3,5,1488233847100
1,3,9,1488233848601
1,3,10,1488233849201
1,3,11,1488233849600
1,3,12,1488233850834
1,3,13,1488233851234
1,3,14,1488233851934
1,3,17,1488233853301
1,3,18,1488233854134
1,3,21,1488233854867
2,3,21,1488233855435
1,3,23,1488233857101
1,3,27,1488233858668
1,3,28,1488233859502
1,3,30,1488233860268
1,3,32,1488233861368
1,3,36,1488233862301
1,3,38,1488233863668
9,3,-1,1488233863902
-1,3,39,1488233864101
-1,3,40,1488233864568
1,4,0,1488233865668
1,4,1,1488233866135
1,4,3,1488233866734
2,4,3,1488233867302
1,4,7,1488233869435
1,4,8,1488233870035
1,4,11,1488233871602
1,4,12,1488233872169
1,4,13,1488233873136
1,4,15,1488233874002
2,4,15,1488233874468
1,4,17,1488233875502
2,4,17,1488233876035
1,4,19,1488233877569
1,4,22,1488233879436
1,4,25,1488233880236
1,4,26,1488233880836
1,4,27,1488233882235
1,4,30,1488233884203
9,4,-1,1488233884903
1,5,0,1488233887170
1,5,5,1488233888036
1,5,7,1488233890537
1,5,8,1488233891236
1,5,9,1488233892036
1,5,10,1488233892703
1,5,11,1488233893070
1,5,13,1488233894270
1,5,14,1488233894970
1,5,16,1488233896170
1,5,18,1488233897237
1,5,21,1488233898704
1,5,23,1488233899503
1,5,27,1488233900837
1,5,28,1488233901370
2,5,28,1488233902103
1,5,29,1488233903237
1,5,33,1488233905103
9,5,-1,1488233905906
1,6,0,1488233907837
1,6,2,1488233908904
1,6,4,1488233909770
1,6,7,1488233910571
2,6,7,1488233911170
1,6,10,1488233912271
1,6,11,1488233913572
1,6,12,1488233913871
1,6,16,1488233915405
