%Recollect Version 2.3. Scene/Level: , Session: 23, GameNumber: 6
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":RV=0,Truck=1,FireTruck=2,Ambulance=3,Cab=4,Schoolbus=5,Limo=6,Police=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,0,1,1,0,3,4,1487888574784,-1,1487888574252
6,0,2,1,1,0,1,1487888577818,-1,1487888577288
6,0,3,1,1,1,1,1487888580885,1487888582751,1487888580354
6,0,4,1,1,0,0,1487888583951,-1,1487888583421
6,0,5,1,1,0,6,1487888587018,-1,1487888586487
6,0,6,1,1,0,3,1487888590068,-1,1487888589538
6,0,7,1,1,1,3,1487888593102,1487888594102,1487888592571
6,0,8,1,1,0,4,1487888596169,-1,1487888595638
6,0,9,1,1,1,4,1487888599235,1487888599969,1487888598705
6,0,10,1,1,0,5,1487888602269,-1,1487888601738
6,0,11,1,1,0,0,1487888605336,-1,1487888604805
6,1,1,1,1,3,6,1487888609970,-1,1487888609437
6,1,2,1,1,0,0,1487888613036,-1,1487888612505
6,1,3,1,1,0,2,1487888616103,-1,1487888615576
6,1,4,1,1,0,4,1487888619137,-1,1487888618606
6,1,5,1,1,1,4,1487888622203,1487888622837,1487888621674
6,1,6,1,1,1,4,1487888625237,1487888626005,1487888624707
6,1,7,1,1,0,2,1487888628271,-1,1487888627773
6,1,8,1,1,0,5,1487888631337,-1,1487888630807
6,1,9,1,1,1,5,1487888634404,1487888635371,1487888633874
6,1,10,1,1,0,7,1487888637438,-1,1487888636907
6,1,11,1,1,0,0,1487888640504,-1,1487888639974
6,1,12,1,1,0,6,1487888643538,-1,1487888643041
6,1,13,1,1,0,5,1487888646605,-1,1487888646074
6,1,14,1,1,1,5,1487888649638,1487888650473,1487888649109
6,1,15,1,1,0,3,1487888652705,-1,1487888652174
6,1,16,1,1,1,3,1487888655706,1487888656373,1487888655208
6,1,17,1,0,0,0,1487888658772,1487888659473,1487888658242
6,1,18,1,1,0,6,1487888661839,-1,1487888661308
6,1,19,1,1,0,2,1487888664906,-1,1487888664375
6,1,20,1,1,0,5,1487888667973,-1,1487888667441
6,1,21,1,1,1,5,1487888671006,1487888672473,1487888670475
6,2,1,2,1,3,3,1487888680807,-1,1487888680274
6,2,2,2,1,3,7,1487888683841,-1,1487888683311
6,2,3,2,1,0,6,1487888686907,-1,1487888686376
6,2,4,2,1,0,2,1487888689940,-1,1487888689409
6,2,5,2,1,0,1,1487888692974,-1,1487888692443
6,2,6,2,1,0,3,1487888696008,-1,1487888695478
6,2,7,2,1,1,1,1487888699041,1487888699908,1487888698544
6,2,8,2,1,0,0,1487888702074,-1,1487888701578
6,2,9,2,1,1,1,1487888705108,1487888706508,1487888704578
6,2,10,2,1,1,0,1487888708175,1487888709075,1487888707645
6,2,11,2,1,0,6,1487888711242,-1,1487888710712
6,2,12,2,1,0,7,1487888714242,-1,1487888713744
6,3,1,2,1,3,2,1487888719175,-1,1487888718643
6,3,2,2,1,3,3,1487888722209,-1,1487888721678
6,3,3,2,1,0,0,1487888725243,-1,1487888724712
6,3,4,2,1,0,2,1487888728309,-1,1487888727780
6,3,5,2,1,0,6,1487888731343,-1,1487888730812
6,3,6,2,1,0,4,1487888734410,-1,1487888733879
6,3,7,2,1,1,6,1487888737478,1487888738410,1487888736946
6,3,8,2,1,1,4,1487888740543,1487888741244,1487888740013
6,3,9,2,1,0,3,1487888743577,-1,1487888743079
6,3,10,2,1,1,4,1487888746610,1487888747978,1487888746113
6,3,11,2,0,1,3,1487888749677,-1,1487888749147
6,3,12,2,0,0,0,1487888752744,1487888754077,1487888752214
6,3,13,2,1,0,5,1487888755777,-1,1487888755247
6,3,14,2,1,0,6,1487888758812,-1,1487888758280
6,3,15,2,1,0,4,1487888761878,-1,1487888761348
6,3,16,2,1,0,7,1487888764878,-1,1487888764381
6,3,17,2,1,1,4,1487888767945,1487888768779,1487888767414
6,3,18,2,1,0,6,1487888771012,-1,1487888770483
6,3,19,2,1,0,3,1487888774045,-1,1487888773514
6,3,20,2,1,0,2,1487888777079,-1,1487888776548
6,3,21,2,1,1,3,1487888780112,1487888782513,1487888779581
6,3,22,2,1,0,1,1487888783146,-1,1487888782634
6,4,1,3,1,3,2,1487888793114,-1,1487888792580
6,4,2,3,1,3,6,1487888796180,-1,1487888795650
6,4,3,3,1,3,7,1487888799246,-1,1487888798717
6,4,4,3,1,1,2,1487888802247,1487888802947,1487888801750
6,4,5,3,1,0,3,1487888805314,-1,1487888804783
6,4,6,3,1,0,3,1487888808347,-1,1487888807850
6,4,7,3,1,1,2,1487888811381,1487888812048,1487888810883
6,4,8,3,1,0,1,1487888814414,-1,1487888813917
6,4,9,3,1,1,3,1487888817481,1487888818748,1487888816950
6,4,10,3,1,0,4,1487888820514,-1,1487888819985
6,4,11,3,1,0,6,1487888823548,-1,1487888823051
6,4,12,3,1,0,6,1487888826582,-1,1487888826085
6,4,13,3,1,0,5,1487888829648,-1,1487888829119
6,5,1,3,1,3,1,1487888835649,-1,1487888835117
6,5,2,3,1,3,3,1487888838682,-1,1487888838153
6,5,3,3,1,3,4,1487888841749,-1,1487888841219
6,5,4,3,1,0,5,1487888844782,-1,1487888844252
6,5,5,3,0,0,1,1487888847850,1487888849783,1487888847319
6,5,6,3,1,1,4,1487888850916,1487888852183,1487888850386
6,5,7,3,1,1,5,1487888853950,1487888854983,1487888853420
6,5,8,3,1,0,2,1487888857016,-1,1487888856487
6,5,9,3,1,0,6,1487888860051,-1,1487888859520
6,5,10,3,1,0,0,1487888863117,-1,1487888862586
6,5,11,3,0,1,2,1487888866150,-1,1487888865620
6,5,12,3,1,0,7,1487888869184,-1,1487888868654
6,5,13,3,1,0,1,1487888872251,-1,1487888871720
6,5,14,3,0,0,5,1487888875285,1487888876151,1487888874754
6,5,15,3,0,0,0,1487888878351,1487888879118,1487888877823
6,5,16,3,1,1,1,1487888881351,1487888882851,1487888880854
6,5,17,3,1,1,5,1487888884419,1487888885219,1487888883888
6,5,18,3,0,0,7,1487888887451,1487888888385,1487888886922
6,5,19,3,1,0,2,1487888890485,-1,1487888889955
