%Recollect Version 2.3. Scene/Level: , Session: 19, GameNumber: 19
%D2:Action,Row,Character,TimeOfResponse
1,0,3,1487959946723
1,0,4,1487959947589
1,0,7,1487959950023
1,0,17,1487959954524
1,0,19,1487959955223
1,0,28,1487959957323
1,0,29,1487959957623
1,0,42,1487959962457
9,0,-1,1487959964692
1,1,2,1487959966657
1,1,10,1487959968624
1,1,12,1487959969557
1,1,15,1487959970491
1,1,30,1487959974124
1,1,37,1487959978258
1,1,43,1487959979925
1,1,45,1487959981725
9,1,-1,1487959985693
1,2,0,1487959986791
1,2,20,1487959990592
1,2,23,1487959992325
1,2,29,1487959993859
1,2,36,1487959996192
9,2,-1,1487960006694
1,3,0,1487960007593
1,3,7,1487960008426
1,3,19,1487960010759
1,3,22,1487960011626
1,3,37,1487960016095
1,3,38,1487960016626
1,3,42,1487960018093
1,3,45,1487960019127
9,3,-1,1487960027702
1,4,6,1487960028827
1,4,9,1487960029861
1,4,21,1487960032861
1,4,28,1487960034494
1,4,31,1487960035328
1,4,38,1487960037329
9,4,-1,1487960048696
1,5,1,1487960049561
1,5,2,1487960050095
1,5,10,1487960052129
1,5,17,1487960054629
1,5,24,1487960056295
1,5,31,1487960059395
1,5,43,1487960061430
9,5,-1,1487960069697
1,6,6,1487960070496
1,6,13,1487960071797
1,6,15,1487960072529
1,6,21,1487960073696
1,6,32,1487960076263
1,6,38,1487960077397
1,6,39,1487960078931
1,6,43,1487960081031
9,6,-1,1487960090699
1,7,2,1487960091597
1,7,8,1487960092897
1,7,10,1487960093397
1,7,15,1487960095531
1,7,32,1487960098598
1,7,36,1487960099331
1,7,40,1487960100464
1,7,44,1487960101465
9,7,-1,1487960111700
1,8,0,1487960112465
1,8,1,1487960113465
1,8,10,1487960115832
1,8,14,1487960116667
1,8,26,1487960119300
1,8,31,1487960121232
1,8,47,1487960126133
9,8,-1,1487960132700
1,9,3,1487960134233
1,9,4,1487960134766
1,9,11,1487960135934
1,9,17,1487960137267
1,9,29,1487960140634
1,9,45,1487960143567
1,9,47,1487960144167
9,9,-1,1487960153702
1,10,0,1487960155368
1,10,8,1487960157368
1,10,20,1487960158768
1,10,25,1487960160134
1,10,30,1487960161668
1,10,37,1487960163136
1,10,38,1487960163569
9,10,-1,1487960174704
1,11,4,1487960175569
1,11,9,1487960176702
1,11,14,1487960177602
1,11,19,1487960178569
1,11,29,1487960181269
1,11,35,1487960182202
1,11,40,1487960183469
1,11,46,1487960186902
