%Recollect Version 2.3. Scene/Level: , Game Number: 004
%D2:Action,Row,Character,TimeOfResponse
1,0,0,1486425886213
1,0,1,1486425886412
1,0,3,1486425888313
1,0,5,1486425888879
1,0,6,1486425889779
1,0,7,1486425889979
1,0,9,1486425890446
1,0,16,1486425893680
-1,0,15,1486425894479
-1,0,15,1486425895046
1,0,18,1486425895780
1,0,20,1486425897080
1,0,24,1486425897913
1,0,26,1486425899481
1,0,28,1486425900380
1,0,30,1486425901046
1,0,31,1486425901580
9,0,-1,1486425902182
-1,0,34,1486425902247
-1,0,36,1486425902514
-1,0,34,1486425904147
-1,0,34,1486425904680
-1,0,34,1486425905214
-1,0,36,1486425905780
-1,0,35,1486425906247
-1,0,35,1486425906380
-1,0,35,1486425906680
-1,0,35,1486425906813
-1,0,35,1486425906980
-1,0,35,1486425907114
1,1,2,1486425908381
1,1,3,1486425908681
1,1,6,1486425909648
1,1,7,1486425910481
1,1,10,1486425911347
1,1,12,1486425912447
1,1,13,1486425912647
1,1,15,1486425913414
1,1,16,1486425913914
1,1,17,1486425914847
1,1,19,1486425915548
1,1,20,1486425916481
1,1,21,1486425917548
1,1,22,1486425917715
1,1,24,1486425918447
1,1,25,1486425918848
1,1,27,1486425920115
1,1,28,1486425920548
1,1,31,1486425921715
1,1,32,1486425923115
9,1,-1,1486425923182
1,2,0,1486425924915
1,2,2,1486425925349
1,2,3,1486425925548
1,2,4,1486425926115
1,2,6,1486425927083
1,2,9,1486425927882
1,2,10,1486425928582
1,2,11,1486425928782
1,2,12,1486425929281
1,2,14,1486425931282
1,2,16,1486425932016
1,2,17,1486425932848
1,2,18,1486425933482
1,2,19,1486425933948
1,2,21,1486425934715
1,2,22,1486425935215
1,2,28,1486425936349
-1,2,27,1486425937315
1,2,30,1486425938449
1,2,31,1486425939315
1,2,32,1486425939682
1,2,33,1486425940316
1,2,34,1486425940682
1,2,36,1486425941316
1,2,37,1486425941716
1,2,38,1486425942849
9,2,-1,1486425944185
1,3,0,1486425945849
1,3,1,1486425946116
1,3,2,1486425947016
1,3,4,1486425947983
1,3,5,1486425948417
1,3,8,1486425949450
1,3,9,1486425950083
1,3,10,1486425950549
1,3,11,1486425951416
1,3,12,1486425951950
1,3,13,1486425952450
1,3,15,1486425953250
1,3,20,1486425955183
1,3,21,1486425955618
1,3,22,1486425956317
1,3,23,1486425956783
1,3,24,1486425957684
1,3,25,1486425958017
1,3,27,1486425958883
1,3,29,1486425959650
1,3,30,1486425960350
1,3,33,1486425961750
1,3,34,1486425963084
1,3,35,1486425963483
1,3,38,1486425964718
9,3,-1,1486425965185
-1,3,39,1486425965383
1,4,0,1486425966618
1,4,1,1486425967084
1,4,2,1486425967817
1,4,3,1486425968184
1,4,6,1486425969384
1,4,7,1486425969984
1,4,9,1486425970817
1,4,11,1486425971451
1,4,12,1486425972451
1,4,13,1486425972651
1,4,14,1486425973051
1,4,15,1486425973751
1,4,16,1486425974385
1,4,17,1486425974884
1,4,18,1486425975784
1,4,19,1486425976251
1,4,20,1486425976918
1,4,24,1486425977984
1,4,25,1486425978551
1,4,27,1486425979318
1,4,28,1486425979852
1,4,29,1486425980118
1,4,30,1486425980385
1,4,32,1486425981051
1,4,34,1486425982152
1,4,36,1486425982685
1,4,38,1486425983251
1,4,40,1486425984519
9,4,-1,1486425986186
1,5,0,1486425987586
1,5,2,1486425988485
1,5,4,1486425990320
1,5,5,1486425990518
1,5,7,1486425991285
1,5,8,1486425991719
1,5,10,1486425992318
1,5,12,1486425993852
1,5,13,1486425994252
1,5,14,1486425994818
1,5,16,1486425995219
2,5,16,1486425995652
1,5,16,1486425997519
1,5,17,1486425998352
1,5,18,1486425999219
1,5,20,1486425999852
1,5,23,1486426001553
1,5,26,1486426002719
1,5,28,1486426003686
-1,5,27,1486426006953
9,5,-1,1486426007187
-1,5,27,1486426007520
1,6,0,1486426009120
1,6,1,1486426009986
1,6,3,1486426011354
1,6,4,1486426013420
1,6,8,1486426014888
1,6,16,1486426017087
1,6,17,1486426017920
1,6,18,1486426018320
1,6,19,1486426018587
1,6,21,1486426019987
1,6,23,1486426020487
1,6,24,1486426021420
1,6,26,1486426022120
1,6,29,1486426023987
1,6,30,1486426024154
1,6,33,1486426026821
1,6,34,1486426027787
9,6,-1,1486426028189
1,7,0,1486426029921
1,7,3,1486426030921
1,7,6,1486426032555
1,7,11,1486426034388
1,7,12,1486426035055
1,7,21,1486426039188
1,7,24,1486426040222
1,7,25,1486426041388
1,7,26,1486426041588
1,7,29,1486426042655
1,7,31,1486426043588
1,7,32,1486426043723
1,7,45,1486426046955
1,7,47,1486426047188
2,7,47,1486426049089
9,7,-1,1486426049188
1,8,2,1486426052456
-1,8,1,1486426053189
