%Recollect Version 2.3. Scene/Level: , Session: 25, GameNumber: 25
%D2:Action,Row,Character,TimeOfResponse
1,0,1,1487957962481
1,0,6,1487957963947
1,0,7,1487957965181
1,0,10,1487957966281
1,0,12,1487957967548
1,0,14,1487957969748
1,0,16,1487957970948
1,0,18,1487957972815
1,0,19,1487957973548
1,0,27,1487957977215
1,0,28,1487957978648
9,0,-1,1487957980653
-1,0,30,1487957980815
1,1,1,1487957982615
1,1,2,1487957984215
1,1,3,1487957984616
1,1,5,1487957985748
1,1,6,1487957986115
1,1,7,1487957987382
1,1,9,1487957987882
1,1,13,1487957990049
1,1,14,1487957990482
1,1,15,1487957990882
1,1,23,1487957993454
-1,1,22,1487957993883
1,1,26,1487957994950
1,1,28,1487957995983
1,1,29,1487957997016
1,1,36,1487958000018
1,1,39,1487958001219
9,1,-1,1487958001687
1,2,3,1487958003950
1,2,4,1487958005583
1,2,5,1487958006884
2,2,5,1487958007583
1,2,6,1487958007983
1,2,9,1487958009983
1,2,10,1487958010883
1,2,11,1487958012450
1,2,14,1487958013984
1,2,15,1487958015350
1,2,16,1487958015750
1,2,23,1487958018117
1,2,24,1487958019151
1,2,29,1487958020251
1,2,30,1487958021217
1,2,31,1487958021684
9,2,-1,1487958022722
-1,2,36,1487958022984
1,3,0,1487958025185
1,3,1,1487958026451
1,3,10,1487958029418
1,3,12,1487958030251
-1,3,11,1487958030656
-1,3,11,1487958031585
-1,3,11,1487958032185
-1,3,11,1487958032651
-1,3,11,1487958033385
-1,3,10,1487958033818
1,3,17,1487958036418
1,3,20,1487958037785
-1,3,19,1487958038219
-1,3,18,1487958038619
-1,3,19,1487958039018
-1,3,19,1487958039452
-1,3,19,1487958039885
-1,3,19,1487958040218
-1,3,19,1487958040485
-1,3,19,1487958040685
-1,3,19,1487958040852
-1,3,19,1487958041019
-1,3,19,1487958041152
1,3,29,1487958043752
9,3,-1,1487958043758
-1,3,28,1487958044252
1,4,0,1487958045753
1,4,1,1487958046219
1,4,4,1487958047852
1,4,5,1487958048886
1,4,8,1487958050620
1,4,10,1487958051852
1,4,11,1487958053519
1,4,14,1487958054486
1,4,15,1487958055053
1,4,18,1487958056354
1,4,19,1487958057186
1,4,20,1487958057753
1,4,21,1487958058420
1,4,27,1487958061687
1,4,29,1487958062620
1,4,31,1487958063620
9,4,-1,1487958064755
-1,4,34,1487958064887
1,5,2,1487958066820
1,5,4,1487958067954
1,5,5,1487958068620
1,5,8,1487958069921
1,5,9,1487958071320
1,5,11,1487958071787
1,5,13,1487958072720
1,5,16,1487958073820
1,5,21,1487958075187
1,5,22,1487958076054
1,5,23,1487958076487
1,5,25,1487958077154
1,5,27,1487958078322
1,5,33,1487958079854
1,5,35,1487958080754
1,5,37,1487958081821
1,5,38,1487958083588
1,5,43,1487958085656
9,5,-1,1487958085754
1,6,4,1487958089855
1,6,5,1487958090521
1,6,7,1487958092155
1,6,8,1487958093255
1,6,11,1487958094755
1,6,14,1487958096422
1,6,16,1487958097256
1,6,17,1487958098055
1,6,18,1487958098756
1,6,23,1487958100455
1,6,24,1487958100924
1,6,27,1487958102889
1,6,28,1487958103222
1,6,30,1487958104355
1,6,32,1487958105189
9,6,-1,1487958106759
-1,6,33,1487958106790
1,7,0,1487958108889
1,7,3,1487958109723
1,7,8,1487958111956
1,7,10,1487958113590
1,7,12,1487958114523
1,7,16,1487958116856
1,7,17,1487958117257
1,7,18,1487958118023
1,7,22,1487958119324
1,7,25,1487958120890
1,7,26,1487958122124
1,7,29,1487958123190
1,7,31,1487958123957
1,7,33,1487958124857
1,7,35,1487958125823
1,7,36,1487958126324
1,7,39,1487958127590
9,7,-1,1487958127758
-1,7,38,1487958128023
1,8,0,1487958129390
1,8,4,1487958130724
1,8,7,1487958132224
1,8,9,1487958133524
1,8,12,1487958135291
1,8,13,1487958136257
1,8,17,1487958138191
1,8,18,1487958138991
1,8,21,1487958140191
1,8,22,1487958140858
1,8,26,1487958142391
1,8,31,1487958143960
1,8,33,1487958144824
1,8,38,1487958146858
9,8,-1,1487958148759
-1,8,43,1487958148958
1,9,0,1487958151225
1,9,2,1487958152158
1,9,5,1487958153459
1,9,6,1487958154126
1,9,8,1487958155027
1,9,11,1487958156660
1,9,13,1487958157559
1,9,18,1487958160393
1,9,22,1487958162592
1,9,23,1487958163626
1,9,26,1487958164459
1,9,27,1487958165393
1,9,30,1487958166859
1,9,32,1487958168126
1,9,36,1487958169526
9,9,-1,1487958169760
1,10,0,1487958171226
1,10,1,1487958172326
1,10,10,1487958176260
1,10,12,1487958176993
1,10,14,1487958177993
1,10,15,1487958178727
1,10,16,1487958179027
1,10,21,1487958181394
-1,10,20,1487958181727
-1,10,19,1487958182593
-1,10,20,1487958182993
-1,10,20,1487958183393
-1,10,20,1487958183661
-1,10,20,1487958184027
1,10,28,1487958186227
-1,10,27,1487958186627
-1,10,27,1487958187060
-1,10,26,1487958187394
-1,10,27,1487958187727
-1,10,27,1487958187860
-1,10,27,1487958188027
-1,10,27,1487958188127
9,10,-1,1487958190762
-1,10,33,1487958190960
1,11,0,1487958192094
1,11,1,1487958192727
1,11,3,1487958193428
1,11,14,1487958197328
1,11,17,1487958198928
1,11,18,1487958199828
1,11,20,1487958200328
1,11,21,1487958201361
1,11,23,1487958201961
1,11,30,1487958204261
1,11,32,1487958205961
1,11,35,1487958207395
1,11,39,1487958209061
1,11,40,1487958210728
