%Recollect Version 2.3. Scene/Level: , Game Number: 006
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":RV=0,Truck=1,FireTruck=2,Ambulance=3,Cab=4,Schoolbus=5,Limo=6,Police=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,0,1,1,0,3,5,1486430578227,-1,1486430577695
6,0,2,1,1,1,5,1486430581261,1486430582194,1486430580763
6,0,3,1,1,0,0,1486430584328,-1,1486430583797
6,0,4,1,1,0,6,1486430587361,-1,1486430586830
6,0,5,1,1,0,1,1486430590428,-1,1486430589899
6,0,6,1,1,1,1,1486430593495,1486430595028,1486430592964
6,0,7,1,1,0,4,1486430596528,-1,1486430595997
6,0,8,1,1,0,2,1486430599530,-1,1486430599031
6,0,9,1,1,0,6,1486430602596,-1,1486430602064
6,0,10,1,0,0,4,1486430605662,1486430606596,1486430605131
6,0,11,1,0,1,4,1486430608729,-1,1486430608198
6,1,1,1,0,3,5,1486430614696,-1,1486430614165
6,1,2,1,1,0,1,1486430617729,-1,1486430617198
6,1,3,1,1,1,1,1486430620797,1486430621797,1486430620267
6,1,4,1,1,0,0,1486430623863,-1,1486430623332
6,1,5,1,1,0,3,1486430626897,-1,1486430626367
6,1,6,1,1,1,3,1486430629930,1486430630864,1486430629433
6,1,7,1,1,0,2,1486430632997,-1,1486430632466
6,1,8,1,1,0,1,1486430635998,-1,1486430635500
6,1,9,1,1,0,6,1486430639064,-1,1486430638533
6,1,10,1,1,0,7,1486430642131,-1,1486430641600
6,1,11,1,1,0,0,1486430645165,-1,1486430644634
6,1,12,1,1,0,4,1486430648231,-1,1486430647703
6,1,13,1,1,0,2,1486430651265,-1,1486430650768
6,1,14,1,1,1,2,1486430654332,1486430654998,1486430653802
6,1,15,1,1,0,3,1486430657399,-1,1486430656868
6,1,16,1,1,0,4,1486430660432,-1,1486430659902
6,1,17,1,1,0,5,1486430663499,-1,1486430662968
6,1,18,1,1,0,1,1486430666532,-1,1486430666002
6,1,19,1,1,1,1,1486430669566,1486430670299,1486430669036
6,1,20,1,0,1,1,1486430672633,-1,1486430672102
6,1,21,1,0,1,1,1486430675699,-1,1486430675169
6,2,1,2,0,3,7,1486430686467,-1,1486430685934
6,2,2,2,0,3,2,1486430689501,-1,1486430688970
6,2,3,2,1,1,7,1486430692534,1486430693334,1486430692036
6,2,4,2,1,0,1,1486430695600,-1,1486430695070
6,2,5,2,0,1,7,1486430698602,-1,1486430698103
6,2,6,2,1,0,4,1486430701668,-1,1486430701138
6,2,7,2,1,0,5,1486430704734,-1,1486430704204
6,2,8,2,1,0,0,1486430707769,-1,1486430707270
6,2,9,2,1,1,5,1486430710835,1486430711668,1486430710305
6,2,10,2,1,0,3,1486430713901,-1,1486430713371
6,2,11,2,1,0,2,1486430716935,-1,1486430716404
6,2,12,2,1,0,1,1486430719969,-1,1486430719438
6,3,1,2,1,3,1,1486430725936,-1,1486430725404
6,3,2,2,1,3,5,1486430729002,-1,1486430728471
6,3,3,2,1,0,6,1486430732036,-1,1486430731506
6,3,4,2,1,1,5,1486430735103,1486430736303,1486430734572
6,3,5,2,1,0,4,1486430738137,-1,1486430737606
6,3,6,2,1,0,2,1486430741203,-1,1486430740672
6,3,7,2,1,0,7,1486430744204,-1,1486430743706
6,3,8,2,1,1,2,1486430747270,1486430748304,1486430746740
6,3,9,2,0,1,7,1486430750304,-1,1486430749773
6,3,10,2,1,0,3,1486430753337,-1,1486430752806
6,3,11,2,1,0,6,1486430756371,-1,1486430755840
6,3,12,2,1,1,3,1486430759405,1486430760405,1486430758874
6,3,13,2,1,0,1,1486430762471,-1,1486430761940
6,3,14,2,1,1,3,1486430765538,1486430766738,1486430765007
6,3,15,2,1,0,5,1486430768571,-1,1486430768042
6,3,16,2,1,0,4,1486430771605,-1,1486430771074
6,3,17,2,1,0,1,1486430774672,-1,1486430774141
6,3,18,2,1,0,6,1486430777705,-1,1486430777174
6,3,19,2,1,1,1,1486430780739,1486430781306,1486430780208
