%Recollect Version 2.3. Scene/Level: , Game Number: 000
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%LameBackObject:Algorithm Condition,Trial Number,Current N Level,Lure Rate,Is Correct,Stimulus Type,Stimulus Color,Presentation Time (R),Presentation Time (A),Response Time (R),Response Time (A),Expire Time (R),Expire Time (A)
%Possible values for "Color":Red=0,Blue=1,Green=2,Yellow=3,Purple=4,LightBlue=5,Brown=6,White=7,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
8,1,2,0.3,1,3,1,15.55432,1486428462884,-1,-1,15.02148,1486428462352
8,2,2,0.3,1,3,3,18.62122,1486428465951,-1,-1,18.05444,1486428465387
8,3,2,0.3,1,2,3,21.68799,1486428469018,-1,-1,21.12134,1486428468453
8,4,2,0.3,1,1,3,24.72156,1486428472051,25.62219,1486428472953,24.18811,1486428471521
8,5,2,0.3,1,2,2,27.755,1486428475085,-1,-1,27.22168,1486428474555
8,6,2,0.3,1,1,3,30.78918,1486428478119,31.32214,1486428478652,30.25513,1486428477587
8,7,2,0.3,1,0,1,33.85547,1486428481185,-1,-1,33.32202,1486428480654
8,8,2,0.3,1,1,3,36.92224,1486428484252,37.65576,1486428484986,36.35608,1486428483688
8,9,2,0.3,1,2,3,39.95581,1486428487285,-1,-1,39.42249,1486428486755
8,10,2,0.3,1,2,1,43.02246,1486428490352,-1,-1,42.48926,1486428489823
8,11,2,0.3,1,0,2,46.05627,1486428493386,-1,-1,45.52271,1486428492855
8,12,2,0.3,1,0,0,49.12292,1486428496452,-1,-1,48.5896,1486428495922
8,13,2,0.3,1,0,3,52.18982,1486428499519,-1,-1,51.62317,1486428498955
8,14,2,0.3,1,0,1,55.22327,1486428502553,-1,-1,54.68994,1486428502023
8,15,2,0.3,1,0,2,58.25671,1486428505586,-1,-1,57.72461,1486428505057
8,16,2,0.3,1,0,0,61.29028,1486428508620,-1,-1,60.75684,1486428508090
8,17,2,0.3,1,1,2,64.35706,1486428511687,64.95703,1486428512287,63.79041,1486428511123
8,18,2,0.3,1,2,2,67.39063,1486428514720,-1,-1,66.85742,1486428514189
8,19,2,0.3,1,0,3,70.49072,1486428517820,-1,-1,69.92395,1486428517255
8,20,2,0.3,1,1,2,73.52429,1486428520854,74.05786,1486428521388,72.99084,1486428520323
8,21,2,0.3,1,1,3,76.55774,1486428523887,77.79126,1486428525121,76.02441,1486428523358
8,22,2,0.3,1,2,3,79.59131,1486428526921,-1,-1,79.05786,1486428526390
8,1,2,0.3,1,3,1,97.95911,1486428545289,-1,-1,97.45898,1486428544789
8,2,2,0.3,1,3,0,100.7258,1486428548055,-1,-1,100.2257,1486428547558
8,3,2,0.3,1,2,0,103.4933,1486428550823,-1,-1,102.9926,1486428550325
8,4,2,0.3,1,0,2,106.2595,1486428553589,-1,-1,105.7595,1486428553093
8,5,2,0.3,1,2,2,109.0262,1486428556356,-1,-1,108.5262,1486428555859
8,6,2,0.3,1,0,1,111.7931,1486428559123,-1,-1,111.2931,1486428558625
8,7,2,0.3,1,0,0,114.5599,1486428561889,-1,-1,114.0599,1486428561392
8,8,2,0.3,1,1,1,117.3267,1486428564656,118.0271,1486428565357,116.8267,1486428564159
8,9,2,0.3,1,0,2,120.0934,1486428567423,-1,-1,119.5935,1486428566927
8,10,2,0.3,1,2,0,122.8605,1486428570190,-1,-1,122.3604,1486428569693
8,11,2,0.3,1,0,3,125.6277,1486428572957,-1,-1,125.1271,1486428572459
8,12,2,0.3,1,1,0,128.394,1486428575724,129.0608,1486428576391,127.8951,1486428575227
8,13,2,0.3,1,0,1,131.1608,1486428578490,-1,-1,130.6608,1486428577993
8,14,2,0.3,1,2,1,133.9276,1486428581257,-1,-1,133.4276,1486428580761
8,15,2,0.3,1,2,0,136.6945,1486428584025,-1,-1,136.1946,1486428583527
8,16,2,0.3,1,0,3,139.4613,1486428586791,-1,-1,138.9613,1486428586293
8,17,2,0.3,1,0,2,142.2283,1486428589558,-1,-1,141.728,1486428589061
8,18,2,0.3,1,1,3,144.995,1486428592325,145.8953,1486428593225,144.495,1486428591828
8,19,2,0.3,1,2,3,147.7627,1486428595092,-1,-1,147.2616,1486428594595
8,20,2,0.3,1,1,3,150.5287,1486428597858,151.4288,1486428598759,150.0286,1486428597362
8,21,2,0.3,1,1,3,153.2954,1486428600625,155.4623,1486428602792,152.7954,1486428600126
8,22,2,0.3,1,1,3,156.0623,1486428603392,158.3291,1486428605659,155.5627,1486428602895
8,1,2,0.3,1,3,0,174.0632,1486428621393,-1,-1,173.6299,1486428620960
8,2,2,0.3,1,3,3,176.5302,1486428623860,-1,-1,176.0967,1486428623429
8,3,2,0.3,1,2,3,178.9968,1486428626326,-1,-1,178.5635,1486428625899
