%Recollect Version 2.3. Scene/Level: , Session: 0, GameNumber: 5
%CorsiBlocks:Stage,TrailNum,TargetSequence,ResponseSequence,ClearCount,TimeOfPresentation,TimeOfResponse
1,0,20,20,0,1487008918918,1487008925884
1,1,34,34,0,1487008926885,1487008933051
2,0,15,15,0,1487008943886,1487008950585
2,1,73,73,0,1487008951587,1487008957685
2,2,164,164,0,1487008958687,1487008966819
2,3,705,705,0,1487008967821,1487008975653
2,4,2173,2173,0,1487008976655,1487008986887
2,5,1504,1504,0,1487008987888,1487008997755
2,6,42350,42350,0,1487008998756,1487009010855
2,7,24061,24061,0,1487009011857,1487009023556
2,8,061743,076143,0,1487009024557,1487009038290
2,9,625037,625308,1,1487009039292,1487009057791
3,0,60,06,0,1487009065426,1487009071792
3,1,24,42,0,1487009072793,1487009078593
4,0,25,52,0,1487009086228,1487009092193
4,1,63,36,0,1487009093161,1487009099193
4,2,574,475,0,1487009100196,1487009108161
4,3,207,702,0,1487009109162,1487009117594
4,4,7305,5037,0,1487009118596,1487009128495
4,5,4130,0134,0,1487009129496,1487009140763
4,6,35741,14753,0,1487009141764,1487009153864
4,7,70526,62057,0,1487009154832,1487009171130
4,8,607251,152086,0,1487009172133,1487009190398
4,9,270643,346072,0,1487009191400,1487009211700
4,10,0416327,7236180,0,1487009212702,1487009231067
4,11,5632041,1405362,0,1487009232069,1487009253802
