%Recollect Version 2.3. Scene/Level: , Game Number: 003
%SymmetrySpan:Stage,TrailNum,SequenceLength,TargetSequence,ResponseSequence,SymmetrySequence,SymmetryResponses,ClearCount,TimeOfSequencePresentation,TimeOfSymmetryPresentation,TimeOfResponsePrompt,TimeOfResponseSubmission
3,0,2,06,06,,,0,1486171336335,,1486171338697,1486171342564
3,1,2,15,15,,,0,1486171344569,,1486171346897,1486171348898
3,2,3,0F6,0F6,,,0,1486171350904,,1486171354431,1486171356331
3,3,3,3A1,3A1,,,0,1486171358337,,1486171361832,1486171363599
10,0,0,,,0,0,0,1486171397336,1486171397334,1486171361832,1486171401501
10,1,0,,,1,1,0,1486171403502,1486171403501,1486171361832,1486171406068
10,2,0,,,1,1,0,1486171408068,1486171408068,1486171361832,1486171410601
10,3,0,,,0,0,0,1486171412569,1486171412569,1486171361832,1486171415202
10,4,0,,,1,1,0,1486171417203,1486171417202,1486171361832,1486171420802
10,5,0,,,1,1,0,1486171422802,1486171422802,1486171361832,1486171424902
10,6,0,,,1,1,0,1486171426903,1486171426902,1486171361832,1486171429335
10,7,0,,,0,0,0,1486171431337,1486171431337,1486171361832,1486171432869
10,8,0,,,1,1,0,1486171434870,1486171434870,1486171361832,1486171436603
10,9,0,,,0,0,0,1486171438604,1486171438604,1486171361832,1486171441603
10,10,0,,,0,0,0,1486171443603,1486171443603,1486171361832,1486171444970
10,11,0,,,0,0,0,1486171446970,1486171446970,1486171361832,1486171448537
10,12,0,,,0,0,0,1486171450538,1486171450538,1486171361832,1486171451637
10,13,0,,,1,1,0,1486171453637,1486171453637,1486171361832,1486171454904
10,14,0,,,1,1,0,1486171456904,1486171456904,1486171361832,1486171458504
10,15,0,,,0,0,0,1486171460504,1486171460504,1486171361832,1486171461571
13,0,2,EF,EF,10,10,0,1486171486128,1486171492061,1486171493961,1486171496956
13,1,2,AB,AB,10,10,0,1486171498928,1486171503461,1486171504695,1486171507057
13,2,2,1D,1D,01,01,0,1486171509061,1486171513463,1486171514496,1486171516257
14,0,3,23A,23D,000,000,0,1486171527396,1486171535763,1486171537698,1486171541792
14,1,4,C2F5,C2F5,1111,1111,0,1486171543797,1486171555464,1486171556865,1486171559360
14,2,2,3D,3D,10,10,0,1486171561332,1486171566398,1486171567765,1486171570594
14,3,3,175,175,001,001,0,1486171572565,1486171580698,1486171581799,1486171583961
14,4,3,E4A,E4A,000,000,0,1486171585932,1486171592766,1486171593766,1486171595662
14,5,4,9EDF,9EDF,1011,1011,0,1486171597666,1486171608268,1486171609600,1486171611696
14,6,5,A3204,A3154,11100,11100,0,1486171613701,1486171625802,1486171626968,1486171633230
14,7,5,8AE9F,8AE9F,10001,10001,0,1486171635235,1486171649170,1486171650336,1486171654565
14,8,2,30,30,11,11,0,1486171656569,1486171661137,1486171662072,1486171664899
14,9,5,10327,10327,01100,01100,0,1486171666871,1486171681205,1486171682205,1486171684567
14,10,4,A4CF,A4CF,0001,0001,0,1486171686538,1486171697038,1486171698040,1486171700367
14,11,2,18,18,11,11,0,1486171702338,1486171706740,1486171708307,1486171710435
