%Recollect Version 2.3. Scene/Level: , Game Number: 008
%HeartsAndFlowers:Stage,TrailNum,Target,TargetPos,ChoicePos,TimeOfPresentation,TimeOfResponse
1,0,1,0,0,1487025669779,1487025670912
1,1,1,1,1,1487025671879,1487025673378
1,2,1,0,0,1487025674379,1487025675145
1,3,1,1,1,1487025676145,1487025676678
2,0,1,1,1,1487025685746,1487025686379
2,1,1,0,0,1487025687379,1487025687979
2,2,1,0,0,1487025688979,1487025689546
2,3,1,1,1,1487025690547,1487025691079
2,4,1,0,0,1487025692079,1487025692579
2,5,1,0,0,1487025693580,1487025694080
2,6,1,1,1,1487025695080,1487025695613
2,7,1,1,1,1487025696613,1487025697180
2,8,1,1,1,1487025698180,1487025698680
2,9,1,0,0,1487025699680,1487025700213
2,10,1,0,0,1487025701180,1487025701746
2,11,1,1,1,1487025702713,1487025703180
3,0,0,1,0,1487025708514,1487025709113
3,1,0,0,1,1487025710081,1487025710647
3,2,0,1,0,1487025711648,1487025712447
3,3,0,0,1,1487025713447,1487025714047
4,0,0,1,0,1487025717431,1487025718164
4,1,0,1,0,1487025719132,1487025719764
4,2,0,0,1,1487025720764,1487025721364
4,3,0,0,1,1487025722365,1487025723198
4,4,0,1,0,1487025724198,1487025724898
4,5,0,0,1,1487025725898,1487025726431
4,6,0,1,0,1487025727431,1487025727931
4,7,0,0,1,1487025728932,1487025729464
4,8,0,0,1,1487025730465,1487025730998
4,9,0,0,1,1487025731998,1487025732565
4,10,0,1,0,1487025733565,1487025734099
4,11,0,1,0,1487025735099,1487025735698
5,0,1,0,0,1487025738633,1487025739765
5,1,0,1,0,1487025740767,1487025741699
5,2,0,0,1,1487025742699,1487025743699
5,3,1,1,1,1487025744699,1487025746265
6,0,1,1,1,1487025750366,1487025751032
6,1,1,0,0,1487025752033,1487025752932
6,2,0,0,1,1487025753933,1487025754734
6,3,1,0,0,1487025755733,1487025756666
6,4,0,1,0,1487025757666,1487025758700
6,5,1,0,0,1487025759700,1487025760966
6,6,0,0,1,1487025761933,1487025762833
6,7,1,1,1,1487025763833,1487025764667
6,8,1,0,0,1487025765667,1487025766400
6,9,1,0,0,1487025767400,1487025768201
6,10,0,1,0,1487025769200,1487025770234
6,11,1,1,1,1487025771234,1487025771900
6,12,1,1,1,1487025772901,1487025773467
6,13,1,0,0,1487025774467,1487025775267
6,14,0,0,0,1487025776268,1487025776768
6,15,0,0,1,1487025777768,1487025778634
6,16,1,1,1,1487025779635,1487025780368
6,17,0,1,0,1487025781368,1487025782235
6,18,0,1,0,1487025783235,1487025784168
6,19,0,0,1,1487025785169,1487025785768
6,20,1,1,1,1487025786768,1487025787535
6,21,0,1,0,1487025788535,1487025789401
6,22,0,0,1,1487025790402,1487025791002
6,23,1,1,1,1487025792004,1487025792668
6,24,0,0,1,1487025793668,1487025794436
6,25,0,0,1,1487025795435,1487025796035
6,26,0,1,0,1487025797037,1487025797935
6,27,1,0,0,1487025798936,1487025799902
6,28,1,0,0,1487025800869,1487025801402
6,29,1,1,1,1487025802403,1487025803102
6,30,0,1,0,1487025804102,1487025804969
6,31,0,0,1,1487025805969,1487025806769
6,32,1,0,0,1487025807769,1487025808636
6,33,0,0,1,1487025809636,1487025810436
6,34,1,1,1,1487025811436,1487025812836
6,35,1,1,1,1487025813836,1487025814603
6,36,1,1,1,1487025815604,1487025816170
6,37,0,0,1,1487025817170,1487025818003
6,38,1,0,0,1487025819003,1487025819870
6,39,0,1,0,1487025820870,1487025821737
6,40,0,1,0,1487025822737,1487025823537
6,41,0,1,0,1487025824537,1487025825137
6,42,1,0,0,1487025826137,1487025827004
6,43,0,0,1,1487025828004,1487025828971
6,44,0,1,0,1487025829971,1487025830704
6,45,1,0,0,1487025831704,1487025832504
6,46,1,1,1,1487025833504,1487025834305
6,47,0,1,0,1487025835304,1487025836104
