%Recollect Version 2.3. Scene/Level: , Session: 23, GameNumber: 3
%SymmetrySpan:Stage,TrailNum,SequenceLength,TargetSequence,ResponseSequence,SymmetrySequence,SymmetryResponses,ClearCount,TimeOfSequencePresentation,TimeOfSymmetryPresentation,TimeOfResponsePrompt,TimeOfResponseSubmission
3,0,2,F6,F6,,,0,1487887274713,,1487887277076,1487887279109
3,1,2,7D,7D,,,0,1487887281113,,1487887283442,1487887284809
3,2,3,364,364,,,0,1487887286814,,1487887290376,1487887292009
3,3,3,CA6,CA6,,,0,1487887293981,,1487887297510,1487887298943
10,0,0,,,1,1,0,1487887310213,1487887310211,1487887297510,1487887312944
10,1,0,,,0,1,0,1487887314944,1487887314944,1487887297510,1487887316478
10,2,0,,,0,1,0,1487887318478,1487887318478,1487887297510,1487887322044
10,3,0,,,1,1,0,1487887324012,1487887324012,1487887297510,1487887325311
10,4,0,,,0,1,0,1487887327312,1487887327312,1487887297510,1487887330878
10,5,0,,,1,1,0,1487887332880,1487887332880,1487887297510,1487887334045
10,6,0,,,0,0,0,1487887336046,1487887336046,1487887297510,1487887340746
10,7,0,,,0,1,0,1487887342747,1487887342747,1487887297510,1487887346879
10,8,0,,,1,1,0,1487887348880,1487887348880,1487887297510,1487887349912
10,9,0,,,1,1,0,1487887351914,1487887351914,1487887297510,1487887353047
10,10,0,,,1,1,0,1487887355047,1487887355047,1487887297510,1487887356080
10,11,0,,,0,0,0,1487887358080,1487887358080,1487887297510,1487887359780
10,12,0,,,0,0,0,1487887361781,1487887361781,1487887297510,1487887364113
10,13,0,,,0,0,0,1487887366115,1487887366114,1487887297510,1487887369314
10,14,0,,,0,0,0,1487887371315,1487887371315,1487887297510,1487887373381
10,15,0,,,0,0,0,1487887375381,1487887375381,1487887297510,1487887377981
10,0,0,,,1,1,0,1487887384748,1487887384748,1487887297510,1487887386181
10,1,0,,,1,1,0,1487887388182,1487887388182,1487887297510,1487887389348
10,2,0,,,0,0,0,1487887391349,1487887391349,1487887297510,1487887395149
10,3,0,,,1,1,0,1487887397150,1487887397150,1487887297510,1487887398182
10,4,0,,,0,0,0,1487887400183,1487887400183,1487887297510,1487887402882
10,5,0,,,1,1,0,1487887404850,1487887404850,1487887297510,1487887405883
10,6,0,,,0,0,0,1487887407883,1487887407883,1487887297510,1487887411716
10,7,0,,,1,1,0,1487887413717,1487887413717,1487887297510,1487887414850
10,8,0,,,0,0,0,1487887416851,1487887416851,1487887297510,1487887419784
10,9,0,,,1,1,0,1487887421784,1487887421784,1487887297510,1487887422917
10,10,0,,,0,0,0,1487887424918,1487887424918,1487887297510,1487887429284
10,11,0,,,0,0,0,1487887431284,1487887431284,1487887297510,1487887435517
10,12,0,,,1,1,0,1487887437485,1487887437485,1487887297510,1487887438518
10,13,0,,,1,1,0,1487887440519,1487887440518,1487887297510,1487887441551
10,14,0,,,0,0,0,1487887443552,1487887443552,1487887297510,1487887445318
10,15,0,,,0,0,0,1487887447319,1487887447319,1487887297510,1487887448718
13,0,2,E3,E3,11,11,0,1487887455323,1487887460557,1487887461657,1487887465519
13,1,2,2D,2D,01,01,0,1487887467524,1487887473324,1487887476059,1487887477820
13,2,2,FE,FE,10,10,0,1487887479825,1487887484260,1487887485960,1487887487421
14,0,2,06,06,00,10,0,1487887494093,1487887498826,1487887500393,1487887502689
14,1,5,0A352,0A352,10011,10011,0,1487887504659,1487887518860,1487887519760,1487887523589
14,2,4,E5BC,E5BC,1110,1110,0,1487887525594,1487887536028,1487887537697,1487887541423
14,3,3,45D,45D,010,010,0,1487887543395,1487887551195,1487887552629,1487887554657
14,4,3,F47,E47,101,101,0,1487887556629,1487887564563,1487887565630,1487887568559
14,5,2,20,20,01,01,0,1487887570530,1487887575630,1487887576564,1487887578359
14,6,4,C673,E472,1000,1100,0,1487887580331,1487887591098,1487887594798,1487887599227
14,7,4,72D0,72D4,1011,1011,0,1487887601198,1487887612333,1487887613333,1487887616228
14,8,5,7DA25,7DA52,01011,01011,0,1487887618199,1487887633100,1487887634267,1487887639529
14,9,2,65,65,00,00,0,1487887641501,1487887646435,1487887647670,1487887649429
14,10,5,ADC12,AD812,01000,01000,0,1487887651401,1487887666502,1487887668269,1487887671698
14,11,3,0E1,0D1,111,111,1,1487887673669,1487887681069,1487887682236,1487887693672
