%Recollect Version 2.3. Scene/Level: , Game Number: 004
%D2:Action,Row,Character,TimeOfResponse
1,0,0,1486148103677
1,0,1,1486148104443
1,0,3,1486148105543
1,0,9,1486148108443
1,0,17,1486148111877
1,0,22,1486148113977
-1,0,19,1486148114877
-1,0,21,1486148115110
-1,0,20,1486148115477
-1,0,21,1486148115877
-1,0,21,1486148117144
-1,0,21,1486148117510
2,0,22,1486148117677
1,0,20,1486148117910
2,0,20,1486148118077
1,0,21,1486148118277
-1,0,20,1486148119477
-1,0,20,1486148120410
-1,0,20,1486148121478
9,0,-1,1486148122014
-1,0,20,1486148122077
1,1,1,1486148125045
1,1,5,1486148126078
-1,1,2,1486148127077
-1,1,1,1486148127812
-1,1,2,1486148128477
-1,1,2,1486148128977
1,1,9,1486148130578
1,1,10,1486148132545
-1,1,2,1486148133444
1,1,26,1486148138679
1,1,36,1486148142512
9,1,-1,1486148143013
-1,1,35,1486148143278
1,2,0,1486148144545
1,2,2,1486148145078
-1,2,1,1486148145679
-1,2,0,1486148146645
-1,2,1,1486148146945
-1,2,1,1486148147578
1,2,5,1486148150346
1,2,6,1486148151379
1,2,7,1486148152545
1,2,12,1486148153712
-1,2,11,1486148154613
-1,2,10,1486148154779
-1,2,10,1486148155379
-1,2,10,1486148155612
-1,2,11,1486148156046
-1,2,10,1486148156246
-1,2,11,1486148156412
-1,2,10,1486148157179
-1,2,11,1486148157379
1,2,18,1486148158614
1,2,26,1486148161813
1,2,28,1486148162013
-1,2,27,1486148162613
9,2,-1,1486148164014
1,3,2,1486148166480
-1,3,0,1486148166880
-1,3,0,1486148167480
-1,3,0,1486148168046
-1,3,0,1486148168546
-1,3,0,1486148169013
1,3,4,1486148170480
1,3,10,1486148173981
1,3,12,1486148174247
-1,3,11,1486148174847
1,3,22,1486148178181
1,3,33,1486148180648
1,3,45,1486148183447
1,3,47,1486148183647
9,3,-1,1486148185015
1,4,0,1486148186014
1,4,1,1486148186447
1,4,3,1486148187914
1,4,5,1486148190482
1,4,6,1486148190881
1,4,12,1486148191781
-1,4,11,1486148193715
1,4,13,1486148195215
1,4,18,1486148197415
2,4,18,1486148197615
1,4,17,1486148197848
1,4,18,1486148198481
1,4,24,1486148199915
1,4,31,1486148203415
1,4,39,1486148204448
9,4,-1,1486148206017
1,5,1,1486148208715
1,5,5,1486148210349
1,5,9,1486148211716
1,5,10,1486148213082
1,5,14,1486148215049
1,5,20,1486148216083
1,5,30,1486148218516
-1,5,29,1486148219050
1,5,34,1486148220216
1,5,46,1486148223983
1,5,47,1486148224350
9,5,-1,1486148227018
1,6,0,1486148228017
1,6,1,1486148228350
1,6,2,1486148228750
1,6,12,1486148232883
1,6,13,1486148233217
1,6,14,1486148234184
1,6,17,1486148235417
1,6,18,1486148236584
1,6,23,1486148238651
1,6,25,1486148239818
1,6,26,1486148240118
1,6,32,1486148241884
1,6,34,1486148243484
1,6,35,1486148243784
1,6,39,1486148245585
1,6,43,1486148247285
9,6,-1,1486148248019
1,7,2,1486148249920
-1,7,1,1486148250418
1,7,4,1486148252018
1,7,7,1486148253551
1,7,10,1486148254652
-1,7,9,1486148255585
-1,7,9,1486148256352
-1,7,9,1486148256786
-1,7,8,1486148257152
1,7,13,1486148258285
1,7,24,1486148262752
1,7,33,1486148265785
1,7,36,1486148267019
-1,7,35,1486148267319
-1,7,35,1486148268119
9,7,-1,1486148269020
1,8,0,1486148271419
1,8,1,1486148271886
1,8,2,1486148272353
1,8,7,1486148274487
-1,8,6,1486148275019
-1,8,6,1486148275686
1,8,11,1486148277386
1,8,12,1486148279986
1,8,13,1486148280353
1,8,14,1486148281953
1,8,25,1486148286020
1,8,38,1486148289354
9,8,-1,1486148290022
1,9,2,1486148292153
1,9,7,1486148294654
1,9,12,1486148297788
1,9,18,1486148299188
1,9,19,1486148300021
1,9,21,1486148302054
1,9,28,1486148303954
1,9,33,1486148305155
1,9,36,1486148306721
1,9,39,1486148307991
1,9,43,1486148309122
1,9,44,1486148310921
9,9,-1,1486148311022
1,10,2,1486148313655
1,10,3,1486148314055
1,10,6,1486148315655
1,10,10,1486148317122
1,10,13,1486148318422
1,10,19,1486148322156
1,10,22,1486148323456
1,10,24,1486148324456
1,10,28,1486148325889
1,10,29,1486148326855
1,10,33,1486148328656
1,10,38,1486148329956
1,10,41,1486148331056
2,10,41,1486148331356
1,10,40,1486148331656
9,10,-1,1486148332024
-1,10,41,1486148332289
1,11,2,1486148334423
1,11,3,1486148335756
1,11,4,1486148336956
1,11,5,1486148337289
1,11,6,1486148337956
1,11,7,1486148339556
1,11,13,1486148341424
1,11,16,1486148344858
1,11,19,1486148346456
1,11,21,1486148347323
1,11,23,1486148348790
1,11,26,1486148349957
1,11,31,1486148351224
1,11,34,1486148351990
