%Recollect Version 2.3. Scene/Level: , Session: 19, GameNumber: 19
%D2:Action,Row,Character,TimeOfResponse
1,0,0,1487796442718
1,0,3,1487796444851
1,0,4,1487796445618
1,0,6,1487796447184
1,0,9,1487796448851
1,0,10,1487796449451
1,0,15,1487796453385
1,0,19,1487796455052
1,0,20,1487796456252
1,0,23,1487796457918
1,0,26,1487796459619
1,0,27,1487796460085
1,0,29,1487796461652
9,0,-1,1487796461721
1,1,2,1487796464419
1,1,3,1487796464952
1,1,5,1487796465886
1,1,6,1487796466686
1,1,8,1487796467753
1,1,9,1487796468119
1,1,12,1487796469319
1,1,16,1487796471819
1,1,18,1487796473519
1,1,20,1487796474753
1,1,24,1487796476520
1,1,27,1487796477587
1,1,28,1487796478720
1,1,29,1487796479220
1,1,30,1487796480821
1,1,33,1487796482053
9,1,-1,1487796482754
1,2,3,1487796485788
2,2,3,1487796486320
1,2,5,1487796487754
-1,2,4,1487796488454
-1,2,4,1487796489054
-1,2,4,1487796490487
-1,2,4,1487796490921
-1,2,4,1487796491121
-1,2,4,1487796491254
1,2,7,1487796492354
1,2,8,1487796492854
2,2,8,1487796493787
1,2,10,1487796495488
1,2,17,1487796497588
1,2,18,1487796498488
1,2,19,1487796499087
1,2,21,1487796500054
2,2,21,1487796500621
1,2,23,1487796502554
2,2,23,1487796502855
1,2,23,1487796503488
9,2,-1,1487796503755
1,3,1,1487796506121
1,3,7,1487796507488
1,3,8,1487796508122
1,3,10,1487796508988
1,3,13,1487796510356
1,3,17,1487796511622
1,3,18,1487796512655
1,3,19,1487796513588
1,3,21,1487796514523
2,3,21,1487796514988
1,3,23,1487796516288
1,3,24,1487796517522
1,3,25,1487796519756
1,3,27,1487796521156
1,3,28,1487796522122
1,3,29,1487796523522
1,3,33,1487796524622
9,3,-1,1487796524757
1,4,0,1487796528089
1,4,5,1487796530956
1,4,8,1487796532356
1,4,12,1487796534023
-1,4,10,1487796535457
-1,4,10,1487796535923
-1,4,11,1487796536090
-1,4,11,1487796536223
1,4,14,1487796538856
-1,4,13,1487796539556
2,4,14,1487796540023
1,4,13,1487796540556
1,4,16,1487796541790
2,4,16,1487796542724
1,4,15,1487796543290
-1,4,9,1487796544625
-1,4,10,1487796545257
-1,4,10,1487796545590
-1,4,10,1487796545757
9,4,-1,1487796545761
1,5,0,1487796549257
1,5,1,1487796549724
1,5,4,1487796551424
1,5,8,1487796553690
1,5,12,1487796555692
1,5,13,1487796556524
1,5,14,1487796556957
1,5,21,1487796560158
1,5,22,1487796560991
1,5,23,1487796561491
1,5,24,1487796562158
1,5,25,1487796563091
1,5,27,1487796563925
1,5,28,1487796565158
1,5,29,1487796565558
9,5,-1,1487796566759
-1,5,32,1487796567058
1,6,1,1487796569725
1,6,8,1487796573458
1,6,10,1487796574559
1,6,11,1487796574925
1,6,12,1487796575260
1,6,13,1487796575692
2,6,13,1487796577225
1,6,15,1487796578092
1,6,17,1487796579893
1,6,19,1487796580760
1,6,22,1487796582194
2,6,22,1487796582659
1,6,23,1487796583426
2,6,23,1487796584060
1,6,24,1487796584927
1,6,26,1487796586560
1,6,27,1487796587092
9,6,-1,1487796587761
1,7,1,1487796591859
1,7,2,1487796594127
-1,7,0,1487796595127
1,7,3,1487796597360
1,7,9,1487796599527
2,7,9,1487796599993
1,7,12,1487796601594
1,7,13,1487796602294
1,7,15,1487796603093
1,7,16,1487796604093
1,7,17,1487796606061
1,7,20,1487796606994
1,7,24,1487796608127
9,7,-1,1487796608761
1,8,1,1487796611294
1,8,3,1487796613094
1,8,5,1487796614261
1,8,9,1487796615862
1,8,12,1487796616961
1,8,13,1487796617428
1,8,18,1487796619962
1,8,19,1487796620528
1,8,22,1487796621429
1,8,23,1487796622663
1,8,24,1487796623328
1,8,29,1487796625728
1,8,32,1487796627028
1,8,34,1487796628328
1,8,35,1487796628795
1,8,36,1487796629462
9,8,-1,1487796629762
-1,8,37,1487796629962
1,9,0,1487796632029
1,9,2,1487796633595
1,9,6,1487796635096
1,9,9,1487796636163
-1,9,8,1487796636930
2,9,9,1487796637396
1,9,8,1487796637995
1,9,13,1487796641263
1,9,14,1487796641662
1,9,16,1487796642029
-1,9,15,1487796642697
-1,9,15,1487796643296
2,9,16,1487796643629
1,9,15,1487796644096
1,9,16,1487796644563
1,9,17,1487796647229
1,9,20,1487796649330
9,9,-1,1487796650764
-1,11,37,1487796653530
1,10,2,1487796653797
1,10,4,1487796656063
1,10,7,1487796658231
1,10,9,1487796660031
1,10,11,1487796661697
1,10,12,1487796663630
1,10,15,1487796667730
1,10,19,1487796670331
9,10,-1,1487796671765
1,11,2,1487796674065
1,11,3,1487796676798
1,11,5,1487796677799
1,11,7,1487796679698
1,11,10,1487796680898
1,11,13,1487796682132
1,11,14,1487796683965
1,11,16,1487796685698
1,11,19,1487796686698
1,11,22,1487796688699
1,11,23,1487796689132
1,11,25,1487796690965
1,11,27,1487796691833
