%Recollect Version 2.3. Scene/Level: , Game Number: 007
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":Bear=0,Sheep=1,Duck=2,Elephant=3,Turtle=4,Owl=5,Goat=6,Seal=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
7,7,5,2,1,2,1,1487025450482,-1,1487025449952
7,7,6,2,1,0,7,1487025453549,-1,1487025453018
7,7,7,2,1,0,3,1487025456582,-1,1487025456052
7,7,8,2,0,0,2,1487025459616,1487025461016,1487025459085
7,7,9,2,1,2,2,1487025462649,-1,1487025462119
7,7,10,2,1,1,2,1487025465716,1487025466450,1487025465186
7,7,11,2,1,1,2,1487025468749,1487025470151,1487025468219
7,7,12,2,1,0,3,1487025471817,-1,1487025471285
7,7,13,2,1,1,2,1487025474850,1487025476617,1487025474353
7,7,14,2,0,2,2,1487025477917,1487025480150,1487025477387
7,7,15,2,0,2,3,1487025480951,1487025481550,1487025480453
7,7,16,2,1,0,4,1487025484017,-1,1487025483488
7,7,17,2,1,1,3,1487025487051,1487025487952,1487025486554
7,7,18,2,0,2,3,1487025490117,1487025491685,1487025489586
7,7,19,2,0,2,4,1487025493151,1487025493884,1487025492653
7,7,20,2,1,1,3,1487025496218,1487025497551,1487025495688
7,7,21,2,1,1,4,1487025499252,1487025499918,1487025498720
7,7,22,2,1,0,5,1487025502318,-1,1487025501787
7,8,1,3,1,3,5,1487025507752,-1,1487025507219
7,8,2,3,1,3,7,1487025510819,-1,1487025510288
7,8,3,3,1,3,2,1487025513885,-1,1487025513356
7,8,4,3,0,0,3,1487025516919,1487025518719,1487025516388
7,8,5,3,1,0,5,1487025519986,-1,1487025519455
7,8,6,3,1,1,2,1487025523019,1487025524153,1487025522489
7,8,7,3,1,1,3,1487025526086,1487025527553,1487025525555
7,8,8,3,1,2,3,1487025529120,-1,1487025528622
7,8,9,3,0,2,5,1487025532187,1487025532987,1487025531656
7,8,10,3,1,0,6,1487025535220,-1,1487025534722
7,8,11,3,1,2,5,1487025538253,-1,1487025537723
7,8,12,3,1,1,5,1487025541320,1487025542020,1487025540790
7,8,13,3,1,0,0,1487025544387,-1,1487025543857
7,8,14,3,1,0,4,1487025547421,-1,1487025546890
7,8,15,3,1,2,0,1487025550454,-1,1487025549923
7,8,16,3,1,0,2,1487025553488,-1,1487025552991
7,8,17,3,1,0,6,1487025556522,-1,1487025556023
7,8,18,3,1,1,0,1487025559588,1487025560622,1487025559057
7,8,19,3,1,1,2,1487025562622,1487025563722,1487025562091
7,8,20,3,1,0,5,1487025565655,-1,1487025565157
7,8,21,3,1,2,2,1487025568688,-1,1487025568158
7,8,22,3,1,2,0,1487025571722,-1,1487025571191
7,8,23,3,0,1,5,1487025574756,-1,1487025574225
7,9,1,4,0,3,0,1487025579289,-1,1487025578757
7,9,2,4,0,3,3,1487025582356,-1,1487025581825
7,9,3,4,0,3,6,1487025585390,-1,1487025584892
7,9,4,4,0,3,7,1487025588423,-1,1487025587925
7,9,5,4,1,0,5,1487025591456,-1,1487025590959
7,9,6,4,0,1,3,1487025594523,-1,1487025593993
7,9,7,4,0,0,5,1487025597557,1487025598490,1487025597026
7,9,8,4,1,1,7,1487025600624,1487025601791,1487025600092
7,9,9,4,1,2,7,1487025603657,-1,1487025603127
7,9,10,4,1,2,5,1487025606724,-1,1487025606193
7,9,11,4,1,2,7,1487025609757,-1,1487025609227
7,9,12,4,1,2,5,1487025612791,-1,1487025612260
7,9,13,4,1,1,7,1487025615858,1487025617225,1487025615327
7,9,14,4,1,0,2,1487025618891,-1,1487025618360
7,9,15,4,1,0,1,1487025621958,-1,1487025621428
7,9,16,4,0,1,5,1487025624992,-1,1487025624461
7,9,17,4,1,1,7,1487025628058,1487025629059,1487025627528
7,9,18,4,1,2,7,1487025631092,-1,1487025630561
7,9,19,4,1,0,6,1487025634159,-1,1487025633628
7,9,20,4,0,1,5,1487025637192,-1,1487025636661
7,9,21,4,1,0,2,1487025640226,-1,1487025639696
7,9,22,4,1,0,5,1487025643259,-1,1487025642729
7,9,23,4,1,0,4,1487025646293,-1,1487025645762
7,9,24,4,1,2,6,1487025649326,-1,1487025648796
