%Recollect Version 2.3. Scene/Level: , Game Number: 006
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":RV=0,Truck=1,FireTruck=2,Ambulance=3,Cab=4,Schoolbus=5,Limo=6,Police=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,0,1,1,0,3,0,1487797835533,-1,1487797834999
6,0,2,1,1,0,7,1487797838533,-1,1487797838036
6,0,3,1,1,0,2,1487797841599,-1,1487797841069
6,0,4,1,1,0,6,1487797844600,-1,1487797844103
6,0,5,1,1,1,6,1487797847601,1487797848367,1487797847103
6,0,6,1,1,1,6,1487797850667,1487797851567,1487797850136
6,0,7,1,1,0,7,1487797853701,-1,1487797853203
6,0,8,1,1,0,0,1487797856733,-1,1487797856236
6,0,9,1,1,0,3,1487797859800,-1,1487797859270
6,0,10,1,1,0,6,1487797862868,-1,1487797862336
6,0,11,1,1,1,6,1487797865934,1487797866901,1487797865404
6,1,1,1,1,3,3,1487797884502,-1,1487797883969
6,1,2,1,1,0,6,1487797887536,-1,1487797887038
6,1,3,1,1,1,6,1487797890602,1487797891169,1487797890071
6,1,4,1,1,0,2,1487797893669,-1,1487797893139
6,1,5,1,1,0,7,1487797896702,-1,1487797896172
6,1,6,1,1,0,5,1487797899736,-1,1487797899205
6,1,7,1,1,0,0,1487797902803,-1,1487797902272
6,1,8,1,1,0,4,1487797905836,-1,1487797905307
6,1,9,1,1,1,4,1487797908903,1487797909537,1487797908373
6,1,10,1,1,1,4,1487797911937,1487797912904,1487797911439
6,1,11,1,1,0,1,1487797915003,-1,1487797914474
6,1,12,1,1,0,3,1487797918037,-1,1487797917506
6,1,13,1,1,1,3,1487797921104,1487797921771,1487797920573
6,1,14,1,1,0,2,1487797924171,-1,1487797923640
6,1,15,1,1,0,5,1487797927204,-1,1487797926674
6,1,16,1,1,1,5,1487797930271,1487797931005,1487797929740
6,1,17,1,1,0,6,1487797933305,-1,1487797932807
6,1,18,1,1,1,6,1487797936371,1487797937038,1487797935840
6,1,19,1,1,0,1,1487797939405,-1,1487797938874
6,1,20,1,1,0,5,1487797942472,-1,1487797941941
6,1,21,1,1,0,4,1487797945505,-1,1487797944975
