% Tunnel Log: 
% debug seed: 1417558783
%
% SegEncNW { '0'=no panel, '1'=empty panel, '2'=player, '3'=match, '4'=nonmatch, '5'=obstacle, '6'=time warp }
% SegEncN
% SegEncNE
% SegEncE
% SegEncSE
% SegEncS
% SegEncSW
% SegEncW
% Event Number { 0, inf }
% Level Number { 0, inf }
% Task Type { 0=Color/Sound, 1=Shape/Sound, 2=Sound, 3=Holdout, 4=Recess }
% N-Back { 0, inf }
% Player Roll Base { 0, 359 }
% Player Roll Offset { 0, 359 }
% Player Roll Speed { -inf, inf }
% Player Loc { 0=Northwest ... 7=West }
% Pod Loc { -1=N/A, 0=Northwest ... 7=West }
% Pod Color { -1, inf }
% Pod Shape { -1, inf }
% Pod Sound { -1, inf }
% Pod Match { -1=N/A, 0=No, 1=Yes }
% Pod Taken { -1=N/A, 0=No, 1=Yes }
% Pod Zapped { -1=N/A, 0=No, 1=Yes }
% Timestamp (ms)
% Num Obstacles { 0, inf }
% Min Speed { 0, inf }
% Max Speed { 0, inf }
% Base Speed { 0, inf }
% Final Speed { 0, inf }
% Segment Direction { 0=Northwest ... 7=West }
% Segment Angle { 0, inf }
% Segment Panels { 0, inf }
%
% SegEncNW SecEncN SegEncNE SegEncE SegEncSE SegEncS SegEncSW SegEncW EventNumber LevelNumber TaskType N-Back PlayerRollBase PlayerRollOffset PlayerRollSpeed PlayerLoc PodLoc PodColor PodShape PodSound PodMatch PodTaken PodZapped Timestamp NumObs MinSpeed MaxSpeed BaseSpeed FinalSpeed SegmentDir SegmentAngle SegmentPanels
1 1 1 1 1 2 1 1 0 0 1 1 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 11766 0 10 40 37 60 1 1 8
1 1 1 1 1 2 1 1 0 0 1 1 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 11933 0 10 40 37 52.7422 1 1 8
1 1 1 1 1 2 1 1 0 0 1 1 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 12200 0 10 40 37 37 1 1 8
1 1 1 1 1 2 1 1 0 0 1 1 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 12466 0 10 40 37 37 1 1 8
1 1 1 1 1 2 1 1 0 0 1 1 0 0 0 5 -1 -1 -1 -1 -1 -1 -1 12733 0 10 40 37 37 2 2 8
1 1 1 1 1 2 1 1 0 0 1 1 -2 -1 0 5 -1 -1 -1 -1 -1 -1 -1 13000 0 10 40 37 37 2 2 8
1 1 1 1 1 2 1 1 0 0 1 1 -5 0 0 5 -1 -1 -1 -1 -1 -1 -1 13266 0 10 40 37 37 2 2 8
1 1 1 1 1 2 1 1 0 0 1 1 -5 0 0 5 -1 -1 -1 -1 -1 -1 -1 13533 0 10 40 37 37 2 2 8
1 1 1 1 1 2 1 1 0 0 1 1 -5 0 0 5 -1 -1 -1 -1 -1 -1 -1 13800 0 10 40 37 37 4 2 8
1 1 1 1 1 2 1 1 0 0 1 1 -5 0 0 5 -1 -1 -1 -1 -1 -1 -1 14066 0 10 40 37 37 4 2 8
1 1 1 1 1 4 1 1 0 0 1 1 -5 0 0 5 5 6 0 0 0 1 0 14333 0 10 40 37 37 4 2 8
1 1 1 1 1 2 1 1 0 0 1 1 -5 0 0 5 -1 -1 -1 -1 -1 -1 -1 14633 0 10 40 37 37 4 2 8
5 5 5 5 5 2 5 5 0 0 1 1 -5 0 0 5 -1 -1 -1 -1 -1 -1 -1 14900 7 10 40 37 37 0 0 8
1 1 1 1 2 1 1 1 0 0 1 1 -33 -3 0 4 -1 -1 -1 -1 -1 -1 -1 15166 0 10 40 37 37 0 0 8
1 1 1 1 4 1 1 1 0 0 1 1 -45 0 0 4 4 6 1 1 0 1 0 15433 0 10 40 37 37 0 0 8
1 1 1 1 2 1 1 1 0 0 1 1 -45 0 0 4 -1 -1 -1 -1 -1 -1 -1 15700 0 10 40 37 37 0 0 8
5 5 5 5 2 5 5 5 0 0 1 1 -45 0 0 4 -1 -1 -1 -1 -1 -1 -1 15966 7 10 40 37 37 8 0 8
1 1 1 1 2 1 1 1 0 0 1 1 -29 1 0 4 -1 -1 -1 -1 -1 -1 -1 16233 0 10 40 37 37 1 1 8
1 1 1 1 1 4 1 1 0 0 1 1 -8 0 0 5 5 6 2 2 0 1 0 16500 0 10 40 37 37 1 1 8
1 1 1 1 1 2 1 1 0 0 1 1 15 1 0 5 -1 -1 -1 -1 -1 -1 -1 16766 0 10 40 37 37 1 1 8
2 5 5 5 5 5 5 5 0 0 1 1 137 7 239 0 -1 -1 -1 -1 -1 -1 -1 17133 7 10 40 36.5 9.6725 1 1 8
1 1 1 1 1 1 1 2 0 0 1 1 104 -6 201 7 -1 -1 -1 -1 -1 -1 -1 17966 0 10 40 37.5 14.625 2 2 8
1 1 1 1 1 3 1 1 0 0 1 1 17 0 0 5 5 6 2 2 1 1 1 18566 0 10 40 37.5 18 2 2 8
1 1 1 1 1 1 2 1 0 0 1 1 48 0 0 6 -1 -1 -1 -1 -1 -1 -1 19100 0 10 40 37.5 21 2 2 8
5 5 5 5 5 5 2 5 0 0 1 1 48 0 0 6 -1 -1 -1 -1 -1 -1 -1 19533 7 10 40 37.5 23.4375 2 2 8
1 1 1 1 1 1 2 1 0 0 1 1 35 -2 0 6 -1 -1 -1 -1 -1 -1 -1 19933 0 10 40 37.5 25.6875 4 2 8
1 1 1 1 1 4 1 1 0 0 1 1 12 1 0 5 5 6 0 0 0 1 0 20333 0 10 40 37.5 27.9375 4 2 8
2 1 1 1 1 1 1 1 0 0 1 1 107 4 46 0 -1 -1 -1 -1 -1 -1 -1 20666 0 10 40 37.5 29.8125 4 2 8
2 5 5 5 5 5 5 5 0 0 1 1 130 0 0 0 -1 -1 -1 -1 -1 -1 -1 21000 7 10 40 37.5 31.6875 4 2 8
2 1 1 1 1 1 1 1 0 0 1 1 130 0 0 0 -1 -1 -1 -1 -1 -1 -1 21300 0 10 40 38.5 34.265 0 0 8
1 2 1 1 1 3 1 1 0 0 1 1 165 2 223 1 5 6 0 0 1 1 1 21566 0 10 40 38.5 35.805 0 0 8
1 1 1 2 1 1 1 1 0 0 1 1 273 7 307 3 -1 -1 -1 -1 -1 -1 -1 21866 0 10 40 38.5 37.5375 0 0 8
5 5 5 1 5 5 5 5 0 0 1 1 304 1 0 4 -1 -1 -1 -1 -1 -1 -1 22200 7 10 40 38 10.07 0 0 8
1 1 1 1 2 1 1 1 0 0 1 1 333 1 50 4 -1 -1 -1 -1 -1 -1 -1 22999 0 10 40 39 15.015 8 0 8
1 1 1 1 1 3 1 1 0 0 1 1 15 2 75 5 5 6 0 0 1 1 1 23599 0 10 40 39 18.525 1 1 8
