%Recollect Version 2.3. Scene/Level: , Session: 21, GameNumber: 21
%D2:Action,Row,Character,TimeOfResponse
1,0,1,1487790077316
1,0,3,1487790078649
1,0,5,1487790080016
1,0,7,1487790081349
1,0,11,1487790082716
1,0,13,1487790083617
1,0,14,1487790084016
1,0,15,1487790084516
1,0,18,1487790086449
1,0,21,1487790088216
1,0,22,1487790088916
1,0,26,1487790090783
1,0,27,1487790091516
1,0,29,1487790092683
9,0,-1,1487790093818
-1,0,32,1487790094250
1,1,2,1487790096450
1,1,4,1487790097117
1,1,7,1487790098717
1,1,10,1487790099750
1,1,12,1487790100617
1,1,15,1487790101883
1,1,16,1487790102750
1,1,17,1487790103317
1,1,18,1487790103883
1,1,21,1487790105417
1,1,22,1487790106151
1,1,26,1487790108217
1,1,27,1487790108951
1,1,28,1487790109951
1,1,32,1487790111484
1,1,33,1487790112285
1,1,34,1487790112917
1,1,36,1487790114018
9,1,-1,1487790114826
1,2,3,1487790118585
1,2,7,1487790120518
1,2,8,1487790121318
1,2,9,1487790122085
1,2,12,1487790123252
1,2,14,1487790124919
1,2,15,1487790126685
1,2,17,1487790127918
1,2,19,1487790128852
1,2,21,1487790129685
1,2,24,1487790130952
1,2,30,1487790133023
1,2,31,1487790134052
2,2,31,1487790134585
9,2,-1,1487790135820
-1,2,33,1487790136319
1,3,4,1487790138219
1,3,5,1487790138852
1,3,6,1487790139486
1,3,9,1487790140586
1,3,10,1487790141486
1,3,11,1487790142019
1,3,12,1487790142587
1,3,16,1487790144220
1,3,17,1487790144886
1,3,19,1487790145753
1,3,22,1487790146620
1,3,24,1487790147853
1,3,25,1487790148486
1,3,26,1487790149353
1,3,29,1487790150320
1,3,30,1487790151253
1,3,33,1487790152587
1,3,35,1487790153386
1,3,36,1487790154154
1,3,40,1487790155720
1,3,41,1487790156387
9,3,-1,1487790156822
1,4,0,1487790159254
1,4,2,1487790160020
1,4,4,1487790161220
1,4,7,1487790162154
1,4,10,1487790163955
1,4,15,1487790166121
1,4,16,1487790166787
1,4,18,1487790167854
1,4,22,1487790169521
1,4,24,1487790170355
1,4,29,1487790172088
1,4,30,1487790172854
1,4,31,1487790173488
1,4,32,1487790174021
1,4,35,1487790175054
1,4,37,1487790176121
1,4,38,1487790177088
9,4,-1,1487790177823
-1,4,40,1487790177955
1,5,1,1487790179756
1,5,4,1487790180988
1,5,5,1487790181522
1,5,7,1487790182489
1,5,8,1487790183121
1,5,10,1487790184022
1,5,11,1487790184555
1,5,12,1487790185322
1,5,15,1487790186222
1,5,16,1487790187822
1,5,20,1487790190022
1,5,23,1487790191155
1,5,27,1487790192589
1,5,29,1487790193356
1,5,32,1487790194556
1,5,34,1487790195989
1,5,35,1487790197189
1,5,39,1487790198122
9,5,-1,1487790198823
1,6,1,1487790201190
1,6,4,1487790201989
1,6,6,1487790202723
1,6,9,1487790204123
1,6,11,1487790205023
1,6,15,1487790206056
1,6,16,1487790207190
1,6,18,1487790208090
1,6,20,1487790209023
1,6,21,1487790210057
1,6,25,1487790211090
1,6,29,1487790213890
1,6,30,1487790214590
1,6,31,1487790215057
1,6,32,1487790215723
1,6,34,1487790216623
1,6,39,1487790219292
9,6,-1,1487790219824
1,7,1,1487790222924
1,7,6,1487790225058
1,7,9,1487790225891
1,7,11,1487790226725
1,7,13,1487790227491
1,7,15,1487790228258
1,7,16,1487790228792
1,7,18,1487790229724
1,7,19,1487790231224
1,7,22,1487790232791
1,7,23,1487790233525
1,7,24,1487790233991
1,7,28,1487790235893
1,7,29,1487790236725
1,7,30,1487790237291
1,7,35,1487790239758
9,7,-1,1487790240826
-1,7,38,1487790241125
1,8,0,1487790242792
1,8,3,1487790244359
1,8,4,1487790245292
1,8,5,1487790245959
1,8,6,1487790246492
1,8,10,1487790248926
1,8,11,1487790249358
1,8,12,1487790249859
1,8,16,1487790251459
1,8,17,1487790251892
1,8,19,1487790252926
1,8,20,1487790253926
1,8,24,1487790254959
1,8,26,1487790256393
1,8,28,1487790257959
1,8,29,1487790259126
1,8,36,1487790261793
9,8,-1,1487790261826
-1,8,37,1487790262160
1,9,0,1487790263993
1,9,2,1487790265427
1,9,3,1487790266294
1,9,7,1487790267860
1,9,11,1487790270127
1,9,12,1487790272060
1,9,17,1487790273460
1,9,18,1487790274428
1,9,20,1487790276394
1,9,24,1487790278361
1,9,25,1487790278994
1,9,26,1487790279661
1,9,29,1487790281394
1,9,30,1487790282394
9,9,-1,1487790282828
-1,9,31,1487790283228
1,10,4,1487790286962
-1,10,3,1487790287394
-1,10,3,1487790287894
-1,10,3,1487790288328
1,10,7,1487790289862
1,10,8,1487790292595
1,10,12,1487790293828
1,10,14,1487790296228
1,10,16,1487790297095
1,10,17,1487790297495
1,10,22,1487790299428
1,10,23,1487790300162
1,10,24,1487790300795
1,10,25,1487790301596
1,10,27,1487790302495
-1,10,26,1487790302928
9,10,-1,1487790303832
-1,10,28,1487790303895
1,11,0,1487790305829
1,11,1,1487790306395
1,11,2,1487790307263
1,11,3,1487790308396
1,11,5,1487790309296
1,11,6,1487790309696
1,11,17,1487790314729
1,11,18,1487790315530
1,11,19,1487790316129
1,11,20,1487790316896
1,11,21,1487790317496
1,11,25,1487790319863
1,11,28,1487790322330
1,11,31,1487790324097
1,11,32,1487790324496
