%Recollect Version 2.3. Scene/Level: , Game Number: 006
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":RV=0,Truck=1,FireTruck=2,Ambulance=3,Cab=4,Schoolbus=5,Limo=6,Police=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,0,1,1,0,3,7,1486430179093,-1,1486430178561
6,0,2,1,1,0,5,1486430182161,-1,1486430181629
6,0,3,1,1,1,5,1486430185194,1486430186127,1486430184696
6,0,4,1,1,0,3,1486430188268,-1,1486430187729
6,0,5,1,1,0,4,1486430191297,-1,1486430190797
6,0,6,1,1,1,4,1486430194361,1486430194928,1486430193831
6,0,7,1,0,1,4,1486430197394,-1,1486430196864
6,0,8,1,1,0,1,1486430200428,-1,1486430199897
6,0,9,1,1,0,6,1486430203494,-1,1486430202965
6,0,10,1,1,0,4,1486430206495,-1,1486430205997
6,0,11,1,0,0,1,1486430209561,1486430210228,1486430209031
6,1,1,1,0,3,0,1486430216929,-1,1486430216397
6,1,2,1,1,0,7,1486430219995,-1,1486430219465
6,1,3,1,1,0,5,1486430223029,-1,1486430222498
6,1,4,1,1,0,3,1486430226096,-1,1486430225565
6,1,5,1,0,0,7,1486430229129,1486430229896,1486430228632
6,1,6,1,1,0,2,1486430232196,-1,1486430231665
6,1,7,1,1,0,4,1486430235230,-1,1486430234699
6,1,8,1,1,1,4,1486430238297,1486430239230,1486430237766
6,1,9,1,1,0,6,1486430241330,-1,1486430240800
6,1,10,1,1,0,2,1486430244363,-1,1486430243833
6,1,11,1,1,1,2,1486430247430,1486430249197,1486430246899
6,1,12,1,1,0,5,1486430250497,-1,1486430249966
6,1,13,1,1,0,3,1486430253531,-1,1486430253000
6,1,14,1,1,0,4,1486430256564,-1,1486430256035
6,1,15,1,1,1,4,1486430259565,1486430260165,1486430259067
6,1,16,1,1,0,5,1486430262631,-1,1486430262100
6,1,17,1,1,1,5,1486430265665,1486430266198,1486430265134
6,1,18,1,0,1,5,1486430268698,-1,1486430268167
6,1,19,1,1,1,5,1486430271732,1486430272865,1486430271201
6,1,20,1,1,0,4,1486430274798,-1,1486430274269
6,1,21,1,1,0,3,1486430277866,-1,1486430277334
6,2,1,2,1,3,6,1486430291733,-1,1486430291233
6,2,2,2,1,3,3,1486430294766,-1,1486430294235
6,2,3,2,1,0,4,1486430297800,-1,1486430297269
6,2,4,2,1,0,2,1486430300833,-1,1486430300303
6,2,5,2,1,1,4,1486430303900,1486430304834,1486430303370
6,2,6,2,1,0,0,1486430306934,-1,1486430306403
6,2,7,2,1,1,4,1486430309967,1486430310501,1486430309470
6,2,8,2,1,0,6,1486430313034,-1,1486430312503
6,2,9,2,1,0,1,1486430316067,-1,1486430315571
6,2,10,2,1,1,6,1486430319134,1486430319835,1486430318604
6,2,11,2,1,0,0,1486430322168,-1,1486430321637
6,2,12,2,1,0,3,1486430325201,-1,1486430324671
6,3,1,2,1,3,4,1486430331968,-1,1486430331436
6,3,2,2,1,3,3,1486430335002,-1,1486430334471
6,3,3,2,1,1,4,1486430338069,1486430338536,1486430337538
6,3,4,2,1,0,7,1486430341136,-1,1486430340605
6,3,5,2,1,0,6,1486430344169,-1,1486430343639
6,3,6,2,1,0,5,1486430347236,-1,1486430346705
6,3,7,2,1,0,0,1486430350269,-1,1486430349739
6,3,8,2,1,0,4,1486430353303,-1,1486430352806
6,3,9,2,1,1,0,1486430356370,1486430356970,1486430355839
6,3,10,2,0,1,4,1486430359437,-1,1486430358906
6,3,11,2,1,0,2,1486430362470,-1,1486430361939
6,3,12,2,1,1,4,1486430365537,1486430366604,1486430365006
6,3,13,2,1,0,3,1486430368570,-1,1486430368040
6,3,14,2,1,0,7,1486430371604,-1,1486430371074
6,3,15,2,0,0,2,1486430374638,1486430375971,1486430374108
6,3,16,2,1,0,5,1486430377704,-1,1486430377173
6,3,17,2,1,0,1,1486430380771,-1,1486430380240
6,3,18,2,1,0,7,1486430383838,-1,1486430383308
6,3,19,2,1,1,1,1486430386871,1486430387738,1486430386340
6,3,20,2,0,1,7,1486430389905,-1,1486430389408
6,3,21,2,1,0,2,1486430392972,-1,1486430392441
6,3,22,2,1,0,4,1486430396039,-1,1486430395508
6,4,1,3,1,3,0,1486430408873,-1,1486430408340
6,4,2,3,1,3,2,1486430411906,-1,1486430411375
6,4,3,3,1,3,7,1486430414973,-1,1486430414443
6,4,4,3,1,0,1,1486430418007,-1,1486430417509
6,4,5,3,1,0,5,1486430421040,-1,1486430420543
6,4,6,3,1,0,5,1486430424107,-1,1486430423576
6,4,7,3,0,0,0,1486430427141,1486430427940,1486430426610
6,4,8,3,1,1,5,1486430430141,1486430430742,1486430429645
6,4,9,3,0,0,2,1486430433174,1486430434641,1486430432644
6,4,10,3,0,1,0,1486430436208,-1,1486430435712
6,4,11,3,0,1,5,1486430439242,-1,1486430438744
6,4,12,3,1,0,3,1486430442308,-1,1486430441777
6,4,13,3,1,0,4,1486430445309,-1,1486430444811
6,5,1,3,1,3,3,1486430459309,-1,1486430458777
6,5,2,3,1,3,6,1486430462342,-1,1486430461813
6,5,3,3,1,3,1,1486430465409,-1,1486430464879
6,5,4,3,1,0,1,1486430468443,-1,1486430467912
6,5,5,3,1,1,6,1486430471476,1486430472943,1486430470946
6,5,6,3,1,1,1,1486430474510,1486430476377,1486430473979
6,5,7,3,0,1,1,1486430477543,-1,1486430477047
6,5,8,3,1,0,0,1486430480611,-1,1486430480079
6,5,9,3,1,1,1,1486430483677,1486430485411,1486430483146
6,5,10,3,0,0,6,1486430486744,1486430488611,1486430486213
6,5,11,3,1,0,5,1486430489777,-1,1486430489247
6,5,12,3,0,1,1,1486430492844,-1,1486430492313
6,5,13,3,1,0,2,1486430495911,-1,1486430495380
6,5,14,3,0,0,3,1486430498911,1486430500778,1486430498414
6,5,15,3,0,0,3,1486430501978,1486430503245,1486430501447
6,5,16,3,0,0,0,1486430505012,1486430506378,1486430504514
6,5,17,3,0,0,1,1486430508045,1486430509578,1486430507547
6,5,18,3,1,1,3,1486430511112,1486430512412,1486430510581
6,5,19,3,1,0,4,1486430514145,-1,1486430513614
6,5,20,3,0,0,2,1486430517179,1486430519679,1486430516682
6,5,21,3,1,0,7,1486430520212,-1,1486430519682
6,5,22,3,1,0,1,1486430523279,-1,1486430522748
6,5,23,3,1,0,1,1486430526313,-1,1486430525782
6,6,1,1,1,3,3,1486430532947,-1,1486430532414
6,6,2,1,1,0,2,1486430536013,-1,1486430535483
6,6,3,1,0,1,2,1486430539080,-1,1486430538549
6,6,4,1,1,0,0,1486430542147,-1,1486430541616
6,6,5,1,1,0,7,1486430545148,-1,1486430544650
6,6,6,1,1,0,3,1486430548214,-1,1486430547683
6,6,7,1,0,0,2,1486430551247,1486430552181,1486430550717
6,6,8,1,0,1,2,1486430554281,-1,1486430553751
6,6,9,1,1,0,3,1486430557314,-1,1486430556818
6,6,10,1,1,0,0,1486430560348,-1,1486430559818
6,6,11,1,1,0,5,1486430563381,-1,1486430562851
6,6,12,1,1,0,1,1486430566415,-1,1486430565884
6,6,13,1,1,0,3,1486430569482,-1,1486430568951
6,6,14,1,1,1,3,1486430572515,1486430573283,1486430571985
6,6,15,1,0,1,3,1486430575549,-1,1486430575019
6,6,16,1,1,1,3,1486430578549,1486430579549,1486430578052
6,6,17,1,1,0,2,1486430581616,-1,1486430581085
6,6,18,1,1,0,7,1486430584683,-1,1486430584153
6,6,19,1,1,0,4,1486430587716,-1,1486430587186
6,6,20,1,0,0,1,1486430590750,1486430591584,1486430590219
6,6,21,1,1,1,1,1486430593783,1486430594717,1486430593255
6,7,1,2,1,3,3,1486430599150,-1,1486430598618
6,7,2,2,1,3,2,1486430602184,-1,1486430601653
6,7,3,2,1,2,2,1486430605184,-1,1486430604686
6,7,4,2,1,2,4,1486430608251,-1,1486430607720
6,7,5,2,1,1,2,1486430611285,1486430612085,1486430610786
6,7,6,2,1,1,4,1486430614351,1486430615384,1486430613821
6,7,7,2,1,0,6,1486430617384,-1,1486430616854
6,7,8,2,1,1,4,1486430620451,1486430621152,1486430619920
6,7,9,2,1,2,4,1486430623518,-1,1486430622987
6,7,10,2,0,2,6,1486430626552,1486430627252,1486430626021
6,7,11,2,0,2,6,1486430629552,1486430630452,1486430629055
6,7,12,2,1,0,7,1486430632583,-1,1486430632055
6,7,13,2,1,1,6,1486430635605,1486430636369,1486430635078
6,7,14,2,1,0,2,1486430638668,-1,1486430638137
6,7,15,2,1,1,6,1486430641701,1486430642402,1486430641171
6,7,16,2,1,0,0,1486430644768,-1,1486430644240
6,7,17,2,1,0,7,1486430647802,-1,1486430647271
6,7,18,2,0,2,7,1486430650868,1486430652136,1486430650338
6,7,19,2,1,0,1,1486430653935,-1,1486430653406
6,7,20,2,1,0,5,1486430656969,-1,1486430656438
6,7,21,2,1,0,3,1486430660002,-1,1486430659472
6,7,22,2,1,1,5,1486430663069,1486430663836,1486430662539
6,8,1,3,1,3,4,1486430669336,-1,1486430668804
6,8,2,3,1,3,1,1486430672370,-1,1486430671872
6,8,3,3,1,3,3,1486430675437,-1,1486430674907
6,8,4,3,1,1,4,1486430678470,1486430679537,1486430677939
6,8,5,3,1,1,1,1486430681504,1486430682604,1486430680973
6,8,6,3,1,1,3,1486430684571,1486430685104,1486430684040
6,8,7,3,1,0,7,1486430687637,-1,1486430687106
6,8,8,3,1,2,4,1486430690671,-1,1486430690140
6,8,9,3,1,0,5,1486430693738,-1,1486430693207
6,8,10,3,0,2,3,1486430696771,1486430698005,1486430696240
6,8,11,3,1,2,5,1486430699804,-1,1486430699274
6,8,12,3,1,0,6,1486430702838,-1,1486430702308
6,8,13,3,1,0,4,1486430705905,-1,1486430705375
6,8,14,3,1,1,5,1486430708938,1486430709872,1486430708408
6,8,15,3,1,2,4,1486430712005,-1,1486430711474
6,8,16,3,1,0,3,1486430715039,-1,1486430714509
6,8,17,3,1,1,5,1486430718072,1486430719206,1486430717542
6,8,18,3,1,0,1,1486430721106,-1,1486430720575
6,8,19,3,1,2,5,1486430724173,-1,1486430723642
6,8,20,3,0,2,1,1486430727206,1486430729007,1486430726675
6,8,21,3,0,1,1,1486430730273,-1,1486430729743
6,8,22,3,1,0,0,1486430733306,-1,1486430732776
6,8,23,3,1,0,2,1486430736340,-1,1486430735809
6,9,1,4,1,3,7,1486430742440,-1,1486430741908
6,9,2,4,1,3,1,1486430745474,-1,1486430744943
6,9,3,4,1,3,2,1486430748541,-1,1486430748010
6,9,4,4,1,3,4,1486430751608,-1,1486430751077
6,9,5,4,1,0,5,1486430754674,-1,1486430754143
6,9,6,4,0,1,1,1486430757708,-1,1486430757177
6,9,7,4,1,0,5,1486430760741,-1,1486430760211
6,9,8,4,1,0,7,1486430763809,-1,1486430763278
6,9,9,4,1,2,4,1486430766842,-1,1486430766311
6,9,10,4,0,0,6,1486430769909,1486430771009,1486430769379
6,9,11,4,1,0,2,1486430772942,-1,1486430772411
6,9,12,4,0,1,7,1486430776009,-1,1486430775480
6,9,13,4,1,1,4,1486430779042,1486430780576,1486430778512
6,9,14,4,1,2,4,1486430782109,-1,1486430781578
6,9,15,4,1,0,5,1486430785176,-1,1486430784645
6,9,16,4,0,1,7,1486430788243,-1,1486430787712
6,9,17,4,0,1,4,1486430791276,-1,1486430790779
6,9,18,4,1,0,2,1486430794343,-1,1486430793813
6,9,19,4,1,2,4,1486430797344,-1,1486430796846
6,9,20,4,0,1,7,1486430800377,-1,1486430799879
6,9,21,4,1,2,2,1486430803444,-1,1486430802913
6,9,22,4,0,2,4,1486430806477,1486430807444,1486430805947
6,9,23,4,1,0,0,1486430809511,-1,1486430808980
6,9,24,4,0,2,2,1486430812544,1486430813578,1486430812013
