%Recollect Version 2.3. Scene/Level: , Game Number: 006
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":RV=0,Truck=1,FireTruck=2,Ambulance=3,Cab=4,Schoolbus=5,Limo=6,Police=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,0,1,1,0,3,6,1486408729385,-1,1486408728852
6,0,2,1,1,0,4,1486408732418,-1,1486408731887
6,0,3,1,0,1,4,1486408735485,-1,1486408734954
6,0,4,1,0,1,4,1486408738552,-1,1486408738021
6,0,5,1,1,0,0,1486408741585,-1,1486408741054
6,0,6,1,1,1,0,1486408744652,1486408746152,1486408744121
6,0,7,1,1,0,6,1486408747685,-1,1486408747155
6,0,8,1,1,0,1,1486408750719,-1,1486408750222
6,0,9,1,1,0,3,1486408753786,-1,1486408753255
6,0,10,1,1,0,0,1486408756853,-1,1486408756322
6,0,11,1,1,0,6,1486408759886,-1,1486408759389
6,1,1,1,1,3,0,1486408766820,-1,1486408766288
6,1,2,1,1,0,5,1486408769853,-1,1486408769323
6,1,3,1,1,0,6,1486408772920,-1,1486408772389
6,1,4,1,1,1,6,1486408775954,1486408776455,1486408775423
6,1,5,1,1,0,7,1486408779021,-1,1486408778490
6,1,6,1,1,0,0,1486408782054,-1,1486408781524
6,1,7,1,1,1,0,1486408785121,1486408785721,1486408784590
6,1,8,1,1,0,3,1486408788155,-1,1486408787623
6,1,9,1,1,0,7,1486408791221,-1,1486408790690
6,1,10,1,1,0,4,1486408794255,-1,1486408793725
6,1,11,1,1,0,5,1486408797288,-1,1486408796758
6,1,12,1,1,0,1,1486408800355,-1,1486408799824
6,1,13,1,1,0,7,1486408803422,-1,1486408802892
6,1,14,1,1,0,0,1486408806455,-1,1486408805925
6,1,15,1,1,1,0,1486408809522,1486408810122,1486408808993
6,1,16,1,1,0,6,1486408812556,-1,1486408812026
6,1,17,1,1,1,6,1486408815623,1486408816190,1486408815093
6,1,18,1,1,0,7,1486408818656,-1,1486408818126
6,1,19,1,1,0,2,1486408821723,-1,1486408821193
6,1,20,1,1,1,2,1486408824790,1486408825357,1486408824259
6,1,21,1,0,1,2,1486408827857,-1,1486408827326
6,2,1,2,0,3,3,1486408843158,-1,1486408842626
6,2,2,2,0,3,1,1486408846191,-1,1486408845661
6,2,3,2,1,1,3,1486408849225,1486408849891,1486408848694
6,2,4,2,1,0,4,1486408852258,-1,1486408851727
6,2,5,2,0,1,3,1486408855325,-1,1486408854794
6,2,6,2,1,0,7,1486408858392,-1,1486408857861
6,2,7,2,1,1,3,1486408861425,1486408862625,1486408860894
6,2,8,2,1,0,4,1486408864492,-1,1486408863961
6,2,9,2,1,0,1,1486408867526,-1,1486408866995
6,2,10,2,1,0,6,1486408870592,-1,1486408870062
6,2,11,2,1,0,7,1486408873626,-1,1486408873095
6,2,12,2,1,0,3,1486408876693,-1,1486408876162
6,3,1,2,1,3,4,1486408886493,-1,1486408885961
6,3,2,2,1,3,7,1486408889560,-1,1486408889030
6,3,3,2,1,0,3,1486408892594,-1,1486408892064
