%Recollect Version 2.3. Scene/Level: , Game Number: 004
%D2:Action,Row,Character,TimeOfResponse
1,0,1,1486154873644
1,0,4,1486154876244
1,0,6,1486154877445
1,0,8,1486154878744
1,0,9,1486154879744
1,0,10,1486154880544
1,0,11,1486154881411
1,0,12,1486154882244
1,0,14,1486154883911
1,0,16,1486154885578
1,0,17,1486154886977
1,0,19,1486154888444
1,0,21,1486154889878
1,0,22,1486154890711
1,0,23,1486154891378
9,0,-1,1486154891979
-1,0,24,1486154892245
1,1,1,1486154894779
1,1,2,1486154895212
1,1,3,1486154896078
1,1,5,1486154897078
1,1,6,1486154897812
1,1,9,1486154900878
1,1,11,1486154901945
1,1,12,1486154902545
1,1,14,1486154904678
1,1,15,1486154905312
1,1,17,1486154906813
1,1,18,1486154907545
1,1,21,1486154909246
1,1,23,1486154911479
1,1,24,1486154912079
9,1,-1,1486154912980
1,2,0,1486154914979
1,2,3,1486154916413
1,2,4,1486154916946
1,2,6,1486154918247
1,2,8,1486154919347
1,2,11,1486154920746
1,2,12,1486154921479
1,2,15,1486154922780
1,2,17,1486154924314
1,2,19,1486154925448
1,2,20,1486154926580
1,2,22,1486154928480
1,2,23,1486154929413
1,2,26,1486154931014
1,2,27,1486154931580
9,2,-1,1486154933982
1,3,1,1486154936314
1,3,2,1486154937748
1,3,4,1486154939047
1,3,5,1486154939714
1,3,8,1486154941181
1,3,9,1486154941849
1,3,13,1486154944981
1,3,16,1486154947182
1,3,17,1486154947614
1,3,18,1486154948314
1,3,19,1486154949148
1,3,21,1486154951114
1,3,23,1486154952615
1,3,25,1486154953781
1,3,27,1486154954682
9,3,-1,1486154954982
-1,3,28,1486154955249
1,4,1,1486154956848
2,4,1,1486154958015
1,4,4,1486154962182
1,4,5,1486154965149
1,4,7,1486154966982
1,4,8,1486154967650
1,4,13,1486154970283
1,4,18,1486154973449
1,4,19,1486154974984
1,4,20,1486154975716
9,4,-1,1486154975983
1,5,0,1486154977717
1,5,1,1486154978249
1,5,2,1486154979916
1,5,4,1486154981484
-1,5,3,1486154982550
2,5,4,1486154983650
1,5,3,1486154984017
1,5,4,1486154984851
1,5,6,1486154986517
1,5,8,1486154988383
1,5,9,1486154989150
1,5,10,1486154989817
1,5,12,1486154991251
1,5,14,1486154992484
1,5,15,1486154994050
1,5,16,1486154995584
9,5,-1,1486154996985
1,6,1,1486154999518
1,6,2,1486155000518
1,6,4,1486155001818
1,6,5,1486155002751
1,6,6,1486155004019
1,6,9,1486155006551
1,6,11,1486155007951
1,6,15,1486155010118
1,6,16,1486155010818
1,6,17,1486155011385
1,6,18,1486155012718
1,6,19,1486155013419
1,6,22,1486155015418
1,6,23,1486155016418
1,6,24,1486155016985
1,6,25,1486155017852
9,6,-1,1486155017986
1,7,1,1486155021853
1,7,3,1486155023419
1,7,4,1486155024886
1,7,5,1486155026719
1,7,9,1486155030020
1,7,10,1486155030852
1,7,12,1486155032486
1,7,13,1486155033086
1,7,14,1486155033953
1,7,15,1486155034553
1,7,16,1486155035119
1,7,21,1486155037720
2,7,21,1486155038986
9,7,-1,1486155038990
1,8,0,1486155041421
1,8,2,1486155042720
1,8,8,1486155045920
2,8,8,1486155046987
1,8,7,1486155047453
1,8,8,1486155047987
1,8,10,1486155050088
1,8,12,1486155051020
1,8,14,1486155052387
2,8,14,1486155053987
1,8,13,1486155054487
1,8,14,1486155054854
1,8,16,1486155056588
1,8,17,1486155057488
1,8,19,1486155058954
1,8,22,1486155059921
9,8,-1,1486155059988
1,9,0,1486155063021
1,9,2,1486155064288
1,9,3,1486155065022
1,9,5,1486155066755
1,9,7,1486155067923
1,9,8,1486155069155
1,9,12,1486155070688
2,9,12,1486155071622
1,9,11,1486155072055
1,9,12,1486155072421
1,9,15,1486155074423
2,9,15,1486155075022
1,9,14,1486155075788
1,9,15,1486155076055
1,9,18,1486155077989
2,9,18,1486155078922
1,9,17,1486155079255
1,9,19,1486155080389
9,9,-1,1486155080989
1,10,1,1486155083656
1,10,2,1486155087156
1,10,3,1486155087790
1,10,4,1486155088489
1,10,6,1486155089623
1,10,8,1486155090689
1,10,9,1486155091990
1,10,11,1486155092823
1,10,14,1486155094856
2,10,14,1486155095624
1,10,13,1486155095923
1,10,14,1486155096190
1,10,16,1486155097456
2,10,16,1486155097956
1,10,19,1486155100223
9,10,-1,1486155101990
-1,10,22,1486155102290
1,11,0,1486155103724
1,11,1,1486155104290
1,11,5,1486155105690
2,11,5,1486155106457
1,11,4,1486155106757
1,11,5,1486155107023
1,11,10,1486155109890
1,11,11,1486155111224
1,11,12,1486155111790
1,11,13,1486155112391
1,11,16,1486155114224
1,11,17,1486155114724
1,11,18,1486155115358
1,11,24,1486155118391
-1,11,23,1486155118891
2,11,24,1486155120158
1,11,23,1486155120558
1,11,24,1486155120892
1,11,26,1486155121992
2,11,26,1486155122691
1,11,25,1486155122991
