%Recollect Version 2.3, Session: 0
%EventNumber,EventType,Data1,Data2,iPadTime,UnixTimeMS
%EventType {0=StartMode, 1=BlockBegin, 2=BlockEnd, 3=StimulusPresented, 4=StimulusInteraction, 5=StimulusTimedOut, 6=Heartbeat, 7=DamageTaken, 8=AssessmentBegin, 9=AssessmentEnd, 10=BreakBegin, 11=BreakEnd}
%EventData Breakout:
%  StartMode {Data1=SessionNumber, Data2=GameMode}
%  BlockBegin {Data1=BlockNumber, Data2=NLevel}
%  BlockEnd {Data1=BlockNumber, Data2=NLevel}
%  StimulusPresented {Data1=TrialType, Data2=Color}
%  StimulusInteraction {Data1=TrialType, Data2=CorrectResponse}
%  StimulusTimedOut {Data1=TrialType, Data2=CorrectResponse}
%  Heartbeat {Data1=Enumeration, Data2=-}
%  DamageTaken {Data1=LivesRemaining, Data2=-}
%  AssessmentBegin {Data1=AssessmentNumber, Data2=-}
%  AssessmentEnd {Data1=AssessmentNumber, Data2=-}
%  BreakBegin {Data1=SessionNumber, Data2=-}
%  BreakEnd {Data1=SessionNumber, Data2=-}
%AssessmentNumber {0=MatrixReasoning, 1=LetterNumberTask, 2=SymmetrySpan, 3=CancellationTask, 4=Break, 5=CorsiBlocks, 6=NearTransfer, 7=DogsAndMonkeys}
%GameMode {0=Recollect, 1=LameBack, 2=Assessments}
0,6,0,-1,16826,1488327987329
1,6,1,-1,26827,1488327997330
2,6,2,-1,36827,1488328007330
3,6,3,-1,46828,1488328017331
4,6,4,-1,56828,1488328027331
5,6,5,-1,66829,1488328037332
6,6,6,-1,76829,1488328047333
7,0,0,1,81363,1488328051867
8,6,7,-1,86850,1488328058333
9,6,8,-1,96850,1488328068333
10,6,9,-1,106851,1488328078334
11,6,10,-1,116852,1488328088335
12,6,11,-1,126852,1488328098335
13,6,12,-1,136853,1488328108336
14,6,13,-1,146853,1488328118336
15,6,14,-1,156854,1488328128337
16,6,15,-1,166854,1488328138337
17,6,16,-1,176855,1488328148338
18,1,0,1,178922,1488328150406
19,3,3,3,179422,1488328150905
20,4,3,0,180055,1488328151539
21,5,3,0,181922,1488328153405
22,3,0,5,182455,1488328153938
23,5,0,1,184956,1488328156439
24,3,1,5,185489,1488328156972
25,4,1,1,186089,1488328157573
26,6,17,-1,186856,1488328158339
27,5,1,1,187990,1488328159473
28,3,0,7,188556,1488328160039
29,5,0,1,191056,1488328162540
30,3,1,7,191589,1488328163072
31,4,1,1,192223,1488328163706
32,5,1,1,194090,1488328165572
33,3,2,5,194624,1488328166106
34,6,18,-1,196856,1488328168339
35,5,2,1,197156,1488328168639
36,3,0,2,197690,1488328169173
37,5,0,1,200190,1488328171673
38,3,1,2,200757,1488328172240
39,4,1,1,201457,1488328172940
40,5,1,1,203291,1488328174774
41,3,2,5,203857,1488328175340
42,5,2,1,206357,1488328177840
43,6,19,-1,206857,1488328178340
44,3,1,5,206890,1488328178373
45,4,1,1,207791,1488328179274
46,5,1,1,209390,1488328180873
47,3,0,1,209924,1488328181407
48,5,0,1,212424,1488328183907
49,3,1,1,212991,1488328184474
50,4,1,1,214291,1488328185774
51,5,1,1,215491,1488328186974
52,3,1,1,216024,1488328187507
53,6,20,-1,216858,1488328188340
54,5,1,0,218525,1488328190008
55,3,0,2,219091,1488328190574
56,5,0,1,221591,1488328193074
57,3,0,7,222093,1488328193576
58,5,0,1,224625,1488328196107
59,3,0,4,225158,1488328196641
60,6,21,-1,226859,1488328198341
61,5,0,1,227658,1488328199141
62,3,0,3,228225,1488328199708
63,5,0,1,230725,1488328202208
64,3,0,5,231258,1488328202741
65,5,0,1,233792,1488328205275
66,3,2,4,234325,1488328205808
67,5,2,1,236859,1488328208341
68,6,22,-1,236892,1488328208375
69,3,0,1,237392,1488328208875
70,5,0,1,239892,1488328211375
71,3,2,4,240425,1488328211908
72,5,2,1,242926,1488328214408
73,3,2,1,243459,1488328214942
74,5,2,1,245960,1488328217443
75,3,1,1,246493,1488328217976
76,6,23,-1,246892,1488328218375
77,4,1,1,247059,1488328218543
78,5,1,1,248993,1488328220476
79,3,0,7,249526,1488328221009
80,5,0,1,252027,1488328223510
81,3,2,1,252560,1488328224042
82,5,2,1,255060,1488328226543
83,3,1,1,255593,1488328227076
84,4,1,1,256160,1488328227643
85,6,24,-1,256893,1488328228376
86,5,1,1,258093,1488328229576
87,3,1,1,258660,1488328230143
88,4,1,1,259526,1488328231010
89,5,1,1,261160,1488328232643
90,3,1,1,261660,1488328233143
91,4,1,1,262393,1488328233877
92,5,1,1,264193,1488328235676
93,3,1,1,264727,1488328236209
94,4,1,1,265427,1488328236907
95,6,25,-1,266894,1488328238367
96,5,1,1,267227,1488328238699
97,3,0,7,267728,1488328239197
98,5,0,1,270261,1488328241720
99,3,2,1,270794,1488328242251
100,5,2,1,273294,1488328244743
101,3,0,0,273827,1488328245276
102,5,0,1,276327,1488328247776
103,3,0,5,276827,1488328248276
104,6,26,-1,276894,1488328248343
105,5,0,1,279328,1488328250776
106,3,0,4,279828,1488328251277
107,5,0,1,282361,1488328253810
108,3,2,0,282894,1488328254343
109,5,2,1,285395,1488328256843
110,3,0,6,285928,1488328257377
111,6,27,-1,286895,1488328258344
112,5,0,1,288428,1488328259877
113,3,2,0,288961,1488328260410
114,5,2,1,291462,1488328262911
115,3,0,4,292028,1488328263477
116,5,0,1,294528,1488328265978
117,3,2,0,295029,1488328266478
118,6,28,-1,296896,1488328268344
119,5,2,1,297562,1488328269011
120,3,1,0,298096,1488328269545
121,4,1,1,298896,1488328270345
122,5,1,1,300629,1488328272078
123,3,0,7,301162,1488328272611
124,5,0,1,303663,1488328275111
125,2,1,2,304196,1488328275704
126,6,29,-1,306929,1488328278378
127,6,30,-1,316931,1488328288380
128,1,1,2,319330,1488328290780
129,3,3,3,319863,1488328291312
130,5,3,1,322397,1488328293846
131,3,3,4,322930,1488328294379
132,5,3,1,325430,1488328296879
133,3,0,1,325931,1488328297380
134,6,31,-1,326964,1488328298413
135,5,0,1,328464,1488328299913
136,3,2,1,329030,1488328300479
137,5,2,1,331531,1488328302980
138,3,1,1,332064,1488328303513
139,4,1,1,332731,1488328304180
140,5,1,1,334597,1488328306046
141,3,0,5,335131,1488328306580
142,6,32,-1,336964,1488328308413
143,5,0,1,337631,1488328309080
144,3,1,1,338164,1488328309613
145,4,1,1,339631,1488328311080
146,5,1,1,340664,1488328312113
147,3,2,1,341198,1488328312647
148,5,2,1,343698,1488328315147
149,3,1,1,344231,1488328315680
150,4,1,1,345765,1488328317214
151,5,1,1,346732,1488328318180
152,6,33,-1,346965,1488328318414
153,3,2,5,347298,1488328318747
154,5,2,1,349832,1488328321281
155,3,1,1,350398,1488328321847
156,4,1,1,352365,1488328323815
157,5,1,1,352898,1488328324347
158,3,0,0,353432,1488328324881
159,5,0,1,355933,1488328327381
160,3,2,5,356465,1488328327914
161,6,34,-1,356965,1488328328415
162,5,2,1,358965,1488328330414
163,3,2,5,359499,1488328330948
164,5,2,1,362032,1488328333481
