%Recollect Version 2.3. Scene/Level: , Session: 0, GameNumber: 1
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%LameBackObject:AlgorithmCondition,BlockNumber,Trial,CurrentNLevel,LureRate,IsCorrect,StimulusType,StimulusColor,PresentationTime(R),PresentationTime(A),ResponseTime(R),ResponseTime(A),ExpireTime(R),ExpireTime(A)
%Possible values for "Color":Red=0,Blue=1,Green=2,Yellow=3,Purple=4,LightBlue=5,Brown=6,White=7,Gray=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,LessThanN=3,
3,6,16,3,0.3,1,1,0,978.8086,1488312973040,980.2086,1488312974440,978.2419,1488312972479
3,6,17,3,0.3,1,0,4,981.8423,1488312976073,-1,-1,981.3087,1488312975544
3,6,18,3,0.3,0,1,2,984.9091,1488312979140,-1,-1,984.3425,1488312978578
3,6,19,3,0.3,1,2,2,987.9758,1488312982207,-1,-1,987.4424,1488312981678
3,6,20,3,0.3,1,1,4,991.0428,1488312985274,992.1093,1488312986341,990.476,1488312984712
3,6,21,3,0.3,1,0,3,994.1427,1488312988374,-1,-1,993.576,1488312987812
3,6,22,3,0.3,1,2,3,997.2096,1488312991441,-1,-1,996.6429,1488312990879
3,6,23,3,0.3,1,0,6,1000.276,1488312994507,-1,-1,999.7097,1488312993947
3,6,24,3,0.3,1,1,3,1003.31,1488312997541,1004.043,1488312998275,1002.777,1488312997011
3,6,25,3,0.3,1,1,3,1006.344,1488313000575,1007.043,1488313001275,1005.81,1488313000046
3,6,26,3,0.3,1,0,1,1009.377,1488313003608,-1,-1,1008.845,1488313003080
3,6,27,3,0.3,1,0,7,1012.444,1488313006676,-1,-1,1011.877,1488313006113
3,6,28,3,0.3,1,0,5,1015.51,1488313009742,-1,-1,1014.977,1488313009212
3,6,29,3,0.3,1,1,1,1018.511,1488313012743,1019.311,1488313013542,1018.011,1488313012248
3,6,30,3,0.3,1,0,2,1021.578,1488313015809,-1,-1,1021.044,1488313015281
3,6,31,3,0.3,1,2,2,1024.678,1488313018909,-1,-1,1024.111,1488313018346
3,6,32,3,0.3,1,2,5,1027.712,1488313021943,-1,-1,1027.178,1488313021415
3,6,33,3,0.3,1,1,2,1030.778,1488313025009,1031.778,1488313026010,1030.245,1488313024480
3,6,34,3,0.3,1,0,7,1033.845,1488313028076,-1,-1,1033.278,1488313027514
3,6,35,3,0.3,0,1,5,1036.879,1488313031110,-1,-1,1036.345,1488313030582
3,6,36,3,0.3,1,2,5,1039.979,1488313034210,-1,-1,1039.412,1488313033649
3,6,37,3,0.3,0,2,5,1043.046,1488313037277,1044.212,1488313038444,1042.479,1488313036715
3,6,38,3,0.3,1,0,4,1046.113,1488313040344,-1,-1,1045.547,1488313039782
3,6,39,3,0.3,1,0,0,1049.212,1488313043443,-1,-1,1048.646,1488313042881
3,6,40,3,0.3,1,0,2,1052.246,1488313046477,-1,-1,1051.713,1488313045948
3,6,41,3,0.3,0,1,4,1055.279,1488313049511,-1,-1,1054.746,1488313048982
3,6,42,3,0.3,1,0,1,1058.346,1488313052577,-1,-1,1057.78,1488313052016
3,7,0,2,0.3,1,3,7,1068.014,1488313062245,-1,-1,1067.48,1488313061717
3,7,1,2,0.3,1,3,3,1071.08,1488313065311,-1,-1,1070.514,1488313064749
3,7,2,2,0.3,1,2,3,1074.115,1488313068346,-1,-1,1073.581,1488313067816
3,7,3,2,0.3,1,0,6,1077.181,1488313071413,-1,-1,1076.647,1488313070883
3,7,4,2,0.3,1,2,6,1080.248,1488313074479,-1,-1,1079.715,1488313073950
3,7,5,2,0.3,1,1,6,1083.314,1488313077546,1084.015,1488313078246,1082.781,1488313077016
3,7,6,2,0.3,1,0,4,1086.381,1488313080612,-1,-1,1085.815,1488313080050
3,7,7,2,0.3,1,1,6,1089.415,1488313083646,1090.115,1488313084346,1088.882,1488313083117
3,7,8,2,0.3,1,0,2,1092.482,1488313086713,-1,-1,1091.915,1488313086151
3,7,9,2,0.3,1,0,5,1095.548,1488313089780,-1,-1,1094.982,1488313089218
3,7,10,2,0.3,1,1,2,1098.582,1488313092813,1099.449,1488313093680,1098.049,1488313092285
3,7,11,2,0.3,1,0,7,1101.682,1488313095913,-1,-1,1101.115,1488313095351
3,7,12,2,0.3,1,2,5,1104.716,1488313098947,-1,-1,1104.182,1488313098418
3,7,13,2,0.3,1,0,1,1107.749,1488313101980,-1,-1,1107.216,1488313101453
3,7,14,2,0.3,1,1,5,1110.783,1488313105014,1111.416,1488313105647,1110.249,1488313104484
3,7,15,2,0.3,1,2,5,1113.85,1488313108081,-1,-1,1113.316,1488313107551
3,7,16,2,0.3,1,1,5,1116.916,1488313111147,1117.583,1488313111814,1116.383,1488313110618
3,7,17,2,0.3,1,1,5,1119.95,1488313114181,1120.683,1488313114914,1119.417,1488313113653
3,7,18,2,0.3,1,1,5,1123.017,1488313117248,1123.683,1488313117915,1122.45,1488313116685
3,7,19,2,0.3,1,0,7,1126.083,1488313120315,-1,-1,1125.517,1488313119753
3,7,20,2,0.3,1,0,6,1129.118,1488313123349,-1,-1,1128.584,1488313122819
3,7,21,2,0.3,1,0,0,1132.184,1488313126415,-1,-1,1131.651,1488313125887
3,7,22,2,0.3,1,0,2,1135.251,1488313129482,-1,-1,1134.684,1488313128919
3,7,23,2,0.3,1,2,2,1138.284,1488313132515,-1,-1,1137.751,1488313131986
3,7,24,2,0.3,1,1,2,1141.318,1488313135549,1141.918,1488313136149,1140.784,1488313135020
3,7,25,2,0.3,1,1,2,1144.352,1488313138583,1145.051,1488313139283,1143.818,1488313138053
3,7,26,2,0.3,1,1,2,1147.452,1488313141683,1148.085,1488313142316,1146.885,1488313141121
3,7,27,2,0.3,1,0,5,1150.519,1488313144750,-1,-1,1149.952,1488313144187
3,7,28,2,0.3,1,0,1,1153.585,1488313147816,-1,-1,1153.052,1488313147287
3,7,29,2,0.3,1,1,5,1156.686,1488313150917,1157.418,1488313151650,1156.119,1488313150355
3,7,30,2,0.3,1,2,2,1159.752,1488313153983,-1,-1,1159.219,1488313153455
3,7,31,2,0.3,0,1,5,1162.819,1488313157050,-1,-1,1162.286,1488313156520
3,7,32,2,0.3,1,0,7,1165.886,1488313160117,-1,-1,1165.352,1488313159588
3,7,33,2,0.3,1,0,6,1168.953,1488313163184,-1,-1,1168.419,1488313162655
3,7,34,2,0.3,1,2,2,1171.986,1488313166217,-1,-1,1171.453,1488313165689
3,7,35,2,0.3,1,2,2,1175.053,1488313169284,-1,-1,1174.486,1488313168721
3,7,36,2,0.3,1,2,6,1178.086,1488313172318,-1,-1,1177.553,1488313171789
3,7,37,2,0.3,1,0,7,1181.153,1488313175384,-1,-1,1180.587,1488313174823
3,7,38,2,0.3,1,2,7,1184.187,1488313178418,-1,-1,1183.653,1488313177890
3,7,39,2,0.3,1,2,6,1187.254,1488313181485,-1,-1,1186.688,1488313180923
3,7,40,2,0.3,1,2,6,1190.32,1488313184552,-1,-1,1189.754,1488313183990
3,7,41,2,0.3,1,0,2,1193.354,1488313187585,-1,-1,1192.821,1488313187058
3,8,0,3,0.3,1,3,0,1206.721,1488313200953,-1,-1,1206.188,1488313200424
3,8,1,3,0.3,1,3,4,1209.788,1488313204019,-1,-1,1209.222,1488313203456
3,8,2,3,0.3,1,3,7,1212.822,1488313207053,-1,-1,1212.288,1488313206524
3,8,3,3,0.3,1,1,0,1215.855,1488313210086,1216.556,1488313210787,1215.322,1488313209558
3,8,4,3,0.3,1,0,5,1218.889,1488313213120,-1,-1,1218.355,1488313212591
3,8,5,3,0.3,1,0,2,1221.922,1488313216153,-1,-1,1221.39,1488313215625
3,8,6,3,0.3,0,2,5,1224.956,1488313219187,1225.856,1488313220087,1224.422,1488313218659
3,8,7,3,0.3,1,0,6,1228.023,1488313222254,-1,-1,1227.489,1488313221725
3,8,8,3,0.3,1,0,3,1231.089,1488313225320,-1,-1,1230.556,1488313224792
3,8,9,3,0.3,0,2,6,1234.123,1488313228354,1236.023,1488313230254,1233.623,1488313227857
3,8,10,3,0.3,1,0,0,1237.156,1488313231387,-1,-1,1236.623,1488313230858
3,8,11,3,0.3,1,1,3,1240.19,1488313234421,1241.257,1488313235488,1239.656,1488313233892
3,8,12,3,0.3,0,2,0,1243.257,1488313237488,1245.157,1488313239389,1242.69,1488313236930
3,8,13,3,0.3,0,1,0,1246.291,1488313240522,-1,-1,1245.757,1488313239992
3,8,14,3,0.3,1,0,1,1249.357,1488313243588,-1,-1,1248.824,1488313243060
3,8,15,3,0.3,1,2,3,1252.391,1488313246622,-1,-1,1251.857,1488313246093
3,8,16,3,0.3,1,1,0,1255.457,1488313249688,1256.391,1488313250622,1254.924,1488313249159
3,8,17,3,0.3,1,0,2,1258.491,1488313252722,-1,-1,1257.958,1488313252193
3,8,18,3,0.3,1,2,2,1261.525,1488313255756,-1,-1,1260.991,1488313255226
3,8,19,3,0.3,1,0,4,1264.591,1488313258822,-1,-1,1264.058,1488313258294
3,8,20,3,0.3,1,0,5,1267.625,1488313261856,-1,-1,1267.092,1488313261328
3,8,21,3,0.3,1,2,0,1270.658,1488313264889,-1,-1,1270.125,1488313264362
3,8,22,3,0.3,1,2,5,1273.725,1488313267956,-1,-1,1273.159,1488313267394
3,8,23,3,0.3,1,2,4,1276.759,1488313270990,-1,-1,1276.225,1488313270460
3,8,24,3,0.3,1,0,6,1279.826,1488313274057,-1,-1,1279.26,1488313273495
3,8,25,3,0.3,1,0,7,1282.859,1488313277090,-1,-1,1282.326,1488313276562
3,8,26,3,0.3,1,0,1,1285.926,1488313280157,-1,-1,1285.359,1488313279594
3,8,27,3,0.3,1,2,4,1289.026,1488313283257,-1,-1,1288.459,1488313282694
3,8,28,3,0.3,1,2,1,1292.059,1488313286290,-1,-1,1291.526,1488313285762
3,8,29,3,0.3,1,1,1,1295.093,1488313289324,1296.16,1488313290391,1294.56,1488313288797
3,8,30,3,0.3,1,2,1,1298.161,1488313292392,-1,-1,1297.593,1488313291829
3,8,31,3,0.3,1,0,2,1301.26,1488313295491,-1,-1,1300.693,1488313294928
3,8,32,3,0.3,1,0,5,1304.36,1488313298591,-1,-1,1303.793,1488313298028
3,8,33,3,0.3,1,0,6,1307.394,1488313301625,-1,-1,1306.86,1488313301096
3,8,34,3,0.3,0,1,2,1310.461,1488313304692,-1,-1,1309.927,1488313304163
3,8,35,3,0.3,1,0,3,1313.528,1488313307759,-1,-1,1312.961,1488313307196
3,8,36,3,0.3,0,1,6,1316.628,1488313310859,-1,-1,1316.061,1488313310298
3,8,37,3,0.3,0,1,2,1319.694,1488313313925,-1,-1,1319.128,1488313313363
3,8,38,3,0.3,1,1,3,1322.728,1488313316959,1324.428,1488313318659,1322.194,1488313316430
3,8,39,3,0.3,1,2,3,1325.796,1488313320027,-1,-1,1325.228,1488313319464
3,8,40,3,0.3,0,1,2,1328.862,1488313323093,-1,-1,1328.328,1488313322564
3,8,41,3,0.3,1,1,3,1331.862,1488313326093,1334.029,1488313328260,1331.362,1488313325598
3,8,42,3,0.3,0,1,3,1334.929,1488313329160,-1,-1,1334.362,1488313328597
