%Recollect Version 2.3. Scene/Level: , Game Number: 004
%D2:Action,Row,Character,TimeOfResponse
-1,10,22,1486162069906
1,0,1,1486162071206
1,0,4,1486162073339
1,0,5,1486162074271
1,0,6,1486162074840
1,0,7,1486162076073
1,0,12,1486162078540
1,0,16,1486162079740
1,0,18,1486162080873
1,0,20,1486162082340
1,0,27,1486162085140
1,0,29,1486162086407
1,0,30,1486162086673
1,0,36,1486162088341
1,0,40,1486162089974
1,0,41,1486162090440
9,0,-1,1486162090507
1,1,7,1486162095674
1,1,8,1486162096241
1,1,9,1486162096874
1,1,13,1486162098207
1,1,15,1486162098907
1,1,16,1486162099441
1,1,18,1486162100239
1,1,21,1486162101374
1,1,26,1486162103975
1,1,32,1486162106008
1,1,35,1486162107242
-1,1,33,1486162107642
-1,1,33,1486162108241
1,1,47,1486162110875
9,1,-1,1486162111509
1,2,3,1486162113642
1,2,8,1486162115342
1,2,10,1486162116209
1,2,13,1486162117842
1,2,16,1486162118876
1,2,17,1486162119142
1,2,20,1486162120176
1,2,23,1486162121909
1,2,25,1486162122842
1,2,26,1486162124409
1,2,28,1486162126209
1,2,34,1486162130643
1,2,36,1486162132344
9,2,-1,1486162132510
1,3,2,1486162134810
1,3,3,1486162135277
1,3,6,1486162136244
1,3,9,1486162137611
1,3,14,1486162140175
1,3,15,1486162140909
1,3,16,1486162141942
1,3,18,1486162142744
1,3,21,1486162143408
1,3,23,1486162144110
1,3,24,1486162144575
1,3,28,1486162146575
1,3,29,1486162147244
1,3,31,1486162147944
1,3,32,1486162148377
1,3,33,1486162148844
1,3,35,1486162150277
1,3,40,1486162152577
9,3,-1,1486162153511
1,4,1,1486162156211
1,4,3,1486162156811
1,4,4,1486162157578
1,4,7,1486162158744
1,4,8,1486162159311
1,4,10,1486162160476
1,4,12,1486162161378
1,4,13,1486162162878
1,4,15,1486162163979
1,4,19,1486162166012
1,4,26,1486162168012
1,4,30,1486162170512
1,4,31,1486162170877
1,4,33,1486162171945
1,4,35,1486162172445
1,4,37,1486162173779
1,4,40,1486162174512
9,4,-1,1486162174515
1,5,2,1486162176379
2,5,2,1486162179912
1,5,1,1486162180245
1,5,7,1486162183847
1,5,9,1486162184579
1,5,14,1486162186046
1,5,17,1486162187514
1,5,18,1486162187946
1,5,19,1486162188480
1,5,20,1486162189213
