%Recollect Version 2.3. Scene/Level: , Session: 20, GameNumber: 3
%SymmetrySpan:Stage,TrailNum,SequenceLength,TargetSequence,ResponseSequence,SymmetrySequence,SymmetryResponses,ClearCount,TimeOfSequencePresentation,TimeOfSymmetryPresentation,TimeOfResponsePrompt,TimeOfResponseSubmission
3,0,2,32,32,,,0,1487969654029,,1487969656358,1487969658126
3,1,2,53,53,,,0,1487969660096,,1487969662458,1487969664759
3,2,3,D3F,D3F,,,0,1487969666730,,1487969670292,1487969671892
3,3,3,1A3,1A3,,,0,1487969673898,,1487969677393,1487969679759
10,0,0,,,0,0,0,1487969689996,1487969689994,1487969677393,1487969691360
10,1,0,,,1,1,0,1487969693328,1487969693327,1487969677393,1487969694661
10,2,0,,,1,1,0,1487969696661,1487969696661,1487969677393,1487969699027
10,3,0,,,0,0,0,1487969701028,1487969701028,1487969677393,1487969702395
10,4,0,,,1,1,0,1487969704395,1487969704395,1487969677393,1487969705728
10,5,0,,,0,0,0,1487969707728,1487969707728,1487969677393,1487969709061
10,6,0,,,0,0,0,1487969711062,1487969711062,1487969677393,1487969712295
10,7,0,,,1,1,0,1487969714296,1487969714296,1487969677393,1487969715395
10,8,0,,,1,1,0,1487969717396,1487969717396,1487969677393,1487969718995
10,9,0,,,0,0,0,1487969720997,1487969720996,1487969677393,1487969721995
10,10,0,,,1,1,0,1487969723963,1487969723963,1487969677393,1487969725162
10,11,0,,,0,0,0,1487969727163,1487969727163,1487969677393,1487969728362
10,12,0,,,1,1,0,1487969730363,1487969730363,1487969677393,1487969731396
10,13,0,,,1,1,0,1487969733397,1487969733396,1487969677393,1487969734429
10,14,0,,,1,1,0,1487969736397,1487969736397,1487969677393,1487969737629
10,15,0,,,0,0,0,1487969739598,1487969739598,1487969677393,1487969741330
13,0,2,CB,CB,11,11,0,1487969748118,1487969752718,1487969754685,1487969756614
13,1,2,3C,3C,10,10,0,1487969758618,1487969763519,1487969764419,1487969766048
13,2,2,FD,FD,10,10,0,1487969768053,1487969772720,1487969773620,1487969774848
14,0,3,C38,C38,001,001,0,1487969780020,1487969786987,1487969787955,1487969790216
14,1,5,A3418,A3418,01010,01010,0,1487969792221,1487969805222,1487969806923,1487969809217
14,2,2,0E,0E,10,10,0,1487969811188,1487969816055,1487969816855,1487969818784
14,3,4,41FB,41FB,1100,1100,0,1487969820755,1487969830957,1487969831990,1487969833887
14,4,5,7DE98,7DE98,10011,10011,0,1487969835857,1487969848357,1487969849490,1487969851819
14,5,4,AB1D,AB1D,0101,0101,0,1487969853791,1487969864191,1487969865126,1487969867153
14,6,2,03,03,11,11,0,1487969869126,1487969873425,1487969875526,1487969878321
14,7,4,7A19,7A19,1110,1110,0,1487969880292,1487969890794,1487969891661,1487969893588
14,8,3,C3B,C3B,000,000,0,1487969895560,1487969902393,1487969903294,1487969905622
14,9,5,A8E7B,A8E7B,01100,01100,0,1487969907627,1487969920361,1487969921962,1487969924257
14,10,2,3B,3B,10,10,0,1487969926228,1487969930529,1487969931398,1487969932958
14,11,3,9DA,9DA,000,000,0,1487969934929,1487969941863,1487969942829,1487969944258
