%Recollect Version 2.3. Scene/Level: , Game Number: 006
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":Bear=0,Sheep=1,Duck=2,Elephant=3,Turtle=4,Owl=5,Goat=6,Seal=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,2,3,2,1,0,6,1486168576874,-1,1486168576344
6,2,4,2,1,0,4,1486168579907,-1,1486168579377
6,2,5,2,1,1,6,1486168582941,1486168583975,1486168582410
6,2,6,2,1,0,0,1486168586008,-1,1486168585477
6,2,7,2,1,1,6,1486168589075,1486168590142,1486168588546
6,2,8,2,1,0,2,1486168592108,-1,1486168591577
6,2,9,2,1,1,6,1486168595142,1486168596342,1486168594611
6,2,10,2,1,0,7,1486168598208,-1,1486168597678
6,2,11,2,1,0,4,1486168601242,-1,1486168600711
6,2,12,2,1,0,2,1486168604275,-1,1486168603745
6,3,1,2,1,3,5,1486168610243,-1,1486168609710
6,3,2,2,1,3,2,1486168613276,-1,1486168612745
6,3,3,2,1,1,5,1486168616343,1486168617277,1486168615812
6,3,4,2,1,0,3,1486168619410,-1,1486168618880
6,3,5,2,1,0,0,1486168622444,-1,1486168621912
6,3,6,2,1,0,6,1486168625510,-1,1486168624979
6,3,7,2,1,1,0,1486168628544,1486168629544,1486168628013
6,3,8,2,1,0,4,1486168631610,-1,1486168631081
6,3,9,2,1,0,3,1486168634645,-1,1486168634147
6,3,10,2,1,0,2,1486168637711,-1,1486168637181
6,3,11,2,1,1,3,1486168640745,1486168641611,1486168640247
6,3,12,2,1,0,4,1486168643811,-1,1486168643281
6,3,13,2,1,0,0,1486168646845,-1,1486168646314
6,3,14,2,1,0,1,1486168649911,-1,1486168649381
6,3,15,2,1,1,0,1486168652945,1486168653878,1486168652414
6,3,16,2,1,1,1,1486168656012,1486168656912,1486168655482
6,3,17,2,1,0,3,1486168659045,-1,1486168658514
6,3,18,2,1,0,5,1486168662045,-1,1486168661549
6,3,19,2,1,0,0,1486168665079,-1,1486168664581
6,3,20,2,1,0,6,1486168668146,-1,1486168667615
6,3,21,2,1,1,0,1486168671179,1486168672013,1486168670648
6,3,22,2,1,0,4,1486168674213,-1,1486168673682
6,4,1,3,1,3,3,1486168697348,-1,1486168696848
6,4,2,3,1,3,1,1486168700415,-1,1486168699886
6,4,3,3,1,3,2,1486168703448,-1,1486168702917
6,4,4,3,1,0,0,1486168706481,-1,1486168705951
6,4,5,3,1,1,1,1486168709548,1486168710515,1486168709018
6,4,6,3,1,0,5,1486168712582,-1,1486168712051
6,4,7,3,0,1,0,1486168715582,-1,1486168715084
6,4,8,3,0,0,2,1486168718649,1486168721149,1486168718119
6,4,9,3,1,0,7,1486168721682,-1,1486168721152
6,4,10,3,1,0,3,1486168724716,-1,1486168724185
6,4,11,3,0,1,2,1486168727782,-1,1486168727252
6,4,12,3,1,0,5,1486168730816,-1,1486168730286
6,4,13,3,1,0,5,1486168733849,-1,1486168733319
6,5,1,3,1,3,7,1486168741083,-1,1486168740551
6,5,2,3,1,3,4,1486168744117,-1,1486168743586
6,5,3,3,1,3,3,1486168747146,-1,1486168746616
6,5,4,3,1,0,2,1486168750212,-1,1486168749682
6,5,5,3,1,0,6,1486168753247,-1,1486168752715
6,5,6,3,1,0,1,1486168756313,-1,1486168755783
6,5,7,3,0,1,2,1486168759346,-1,1486168758816
6,5,8,3,1,0,7,1486168762414,-1,1486168761883
6,5,9,3,1,0,7,1486168765480,-1,1486168764950
6,5,10,3,1,1,2,1486168768513,1486168769447,1486168767983
6,5,11,3,1,0,0,1486168771515,-1,1486168771017
6,5,12,3,1,0,3,1486168774547,-1,1486168774050
6,5,13,3,1,0,3,1486168777614,-1,1486168777084
6,5,14,3,1,0,4,1486168780648,-1,1486168780117
6,5,15,3,1,0,4,1486168783648,-1,1486168783151
6,5,16,3,1,1,3,1486168786681,1486168787615,1486168786152
6,5,17,3,1,1,4,1486168789715,1486168791082,1486168789184
6,5,18,3,1,1,4,1486168792748,1486168794015,1486168792218
6,5,19,3,1,0,5,1486168795749,-1,1486168795251
6,5,20,3,1,0,6,1486168798782,-1,1486168798285
6,5,21,3,1,0,2,1486168801849,-1,1486168801318
6,5,22,3,1,0,7,1486168804882,-1,1486168804353
6,5,23,3,1,1,6,1486168807949,1486168809116,1486168807419
6,6,1,4,1,3,6,1486168820617,-1,1486168820084
6,6,2,4,1,3,4,1486168823683,-1,1486168823153
6,6,3,4,1,3,2,1486168826717,-1,1486168826187
6,6,4,4,1,3,3,1486168829751,-1,1486168829253
6,6,5,4,1,0,1,1486168832785,-1,1486168832287
6,6,6,4,1,0,6,1486168835851,-1,1486168835321
6,6,7,4,1,0,1,1486168838885,-1,1486168838387
6,6,8,4,1,0,7,1486168841951,-1,1486168841420
6,6,9,4,1,1,1,1486168844984,1486168846885,1486168844454
6,6,10,4,0,0,7,1486168848018,1486168849552,1486168847487
6,6,11,4,1,0,5,1486168851019,-1,1486168850521
6,6,12,4,1,1,7,1486168854052,1486168855052,1486168853555
6,6,13,4,1,1,1,1486168857119,1486168858185,1486168856588
6,6,14,4,1,1,7,1486168860153,1486168861220,1486168859656
6,6,15,4,1,0,1,1486168863219,-1,1486168862688
6,6,16,4,1,0,0,1486168866252,-1,1486168865722
6,6,17,4,1,0,4,1486168869319,-1,1486168868790
6,6,18,4,1,0,0,1486168872353,-1,1486168871822
6,6,19,4,1,0,4,1486168875386,-1,1486168874855
6,6,20,4,1,0,6,1486168878420,-1,1486168877889
6,6,21,4,1,0,7,1486168881453,-1,1486168880922
6,6,22,4,1,1,0,1486168884487,1486168885387,1486168883956
6,6,23,4,1,0,7,1486168887520,-1,1486168886990
6,6,24,4,1,1,6,1486168890554,1486168891754,1486168890023
6,7,1,5,1,3,3,1486168904689,-1,1486168904155
6,7,2,5,1,3,2,1486168907721,-1,1486168907224
6,7,3,5,1,3,7,1486168910789,-1,1486168910258
6,7,4,5,1,3,1,1486168913822,-1,1486168913325
6,7,5,5,1,3,6,1486168916889,-1,1486168916358
6,7,6,5,1,1,3,1486168919922,1486168920856,1486168919392
6,7,7,5,1,1,2,1486168922956,1486168923956,1486168922458
6,7,8,5,1,0,5,1486168926022,-1,1486168925492
6,7,9,5,1,0,3,1486168929089,-1,1486168928559
6,7,10,5,1,0,5,1486168932123,-1,1486168931592
6,7,11,5,1,0,1,1486168935190,-1,1486168934659
6,7,12,5,1,0,6,1486168938256,-1,1486168937726
6,7,13,5,0,0,7,1486168941323,1486168942324,1486168940793
6,7,14,5,0,1,3,1486168944357,-1,1486168943859
6,7,15,5,1,0,6,1486168947390,-1,1486168946860
6,7,16,5,1,0,7,1486168950457,-1,1486168949927
6,7,17,5,1,0,2,1486168953491,-1,1486168952960
6,7,18,5,0,1,7,1486168956524,-1,1486168956027
6,7,19,5,0,0,1,1486168959591,1486168960958,1486168959060
6,7,20,5,1,1,6,1486168962625,1486168964158,1486168962094
6,7,21,5,1,0,0,1486168965691,-1,1486168965160
6,7,22,5,1,0,4,1486168968725,-1,1486168968194
6,7,23,5,1,0,0,1486168971759,-1,1486168971261
6,7,24,5,0,1,1,1486168974825,-1,1486168974295
6,7,25,5,1,0,7,1486168977892,-1,1486168977363
6,8,1,1,1,3,3,1486168986609,-1,1486168986110
6,8,2,1,1,0,4,1486168989676,-1,1486168989146
6,8,3,1,1,1,4,1486168992743,1486168993643,1486168992212
6,8,4,1,1,0,3,1486168995776,-1,1486168995246
6,8,5,1,1,0,6,1486168998843,-1,1486168998313
6,8,6,1,1,0,7,1486169001877,-1,1486169001346
6,8,7,1,1,0,2,1486169004944,-1,1486169004413
6,8,8,1,1,0,5,1486169007977,-1,1486169007479
6,8,9,1,1,0,0,1486169011044,-1,1486169010513
6,8,10,1,1,0,3,1486169014078,-1,1486169013547
6,8,11,1,1,0,6,1486169017111,-1,1486169016580
6,8,12,1,1,1,6,1486169020144,1486169020945,1486169019614
6,8,13,1,1,1,6,1486169023211,1486169024046,1486169022680
6,8,14,1,1,1,6,1486169026245,1486169027046,1486169025747
6,8,15,1,1,1,6,1486169029312,1486169030145,1486169028781
6,8,16,1,1,0,7,1486169032379,-1,1486169031848
6,8,17,1,1,0,5,1486169035445,-1,1486169034915
6,8,18,1,1,0,3,1486169038479,-1,1486169037950
6,8,19,1,1,0,6,1486169041513,-1,1486169040982
6,8,20,1,1,1,6,1486169044579,1486169045446,1486169044048
6,8,21,1,1,0,5,1486169047612,-1,1486169047082
6,9,1,2,1,3,0,1486169066214,-1,1486169065680
6,9,2,2,1,3,4,1486169069247,-1,1486169068750
6,9,3,2,1,1,0,1486169072315,1486169073448,1486169071783
6,9,4,2,1,0,3,1486169075381,-1,1486169074850
6,9,5,2,1,0,7,1486169078414,-1,1486169077883
6,9,6,2,1,0,4,1486169081481,-1,1486169080950
6,9,7,2,1,2,4,1486169084548,-1,1486169084018
6,9,8,2,1,2,7,1486169087581,-1,1486169087053
6,9,9,2,1,2,7,1486169090615,-1,1486169090084
6,9,10,2,1,1,7,1486169093682,1486169094682,1486169093151
6,9,11,2,1,1,7,1486169096749,1486169097649,1486169096218
6,9,12,2,1,2,2,1486169099782,-1,1486169099252
6,9,13,2,1,0,0,1486169102816,-1,1486169102285
6,9,14,2,1,1,2,1486169105849,1486169106816,1486169105352
6,9,15,2,1,0,4,1486169108916,-1,1486169108385
6,9,16,2,1,1,2,1486169111983,1486169112883,1486169111454
6,9,17,2,1,2,2,1486169115017,-1,1486169114486
6,9,18,2,1,0,1,1486169118083,-1,1486169117552
6,9,19,2,1,2,1,1486169121150,-1,1486169120619
6,9,20,2,1,0,3,1486169124217,-1,1486169123687
6,9,21,2,1,1,1,1486169127250,1486169128418,1486169126720
6,9,22,2,1,0,6,1486169130284,-1,1486169129753
6,10,1,3,1,3,7,1486169143419,-1,1486169142886
6,10,2,3,1,3,2,1486169146485,-1,1486169145954
6,10,3,3,1,3,1,1486169149518,-1,1486169148989
6,10,4,3,1,2,2,1486169152585,-1,1486169152054
6,10,5,3,1,2,1,1486169155652,-1,1486169155121
6,10,6,3,1,1,1,1486169158719,1486169159886,1486169158189
6,10,7,3,1,1,2,1486169161786,1486169162786,1486169161255
6,10,8,3,1,0,7,1486169164853,-1,1486169164322
6,10,9,3,0,2,2,1486169167886,1486169169186,1486169167355
6,10,10,3,0,2,1,1486169170919,1486169171720,1486169170422
6,10,11,3,1,1,7,1486169173986,1486169175020,1486169173456
6,10,12,3,1,0,6,1486169177053,-1,1486169176522
6,10,13,3,1,0,6,1486169180087,-1,1486169179556
6,10,14,3,1,1,7,1486169183120,1486169184187,1486169182589
6,10,15,3,1,1,6,1486169186187,1486169187387,1486169185657
6,10,16,3,1,2,7,1486169189221,-1,1486169188724
6,10,17,3,1,0,0,1486169192287,-1,1486169191757
6,10,18,3,0,1,6,1486169195354,-1,1486169194824
6,10,19,3,1,0,4,1486169198388,-1,1486169197891
6,10,20,3,1,0,2,1486169201455,-1,1486169200924
6,10,21,3,1,0,3,1486169204488,-1,1486169203958
6,10,22,3,1,0,5,1486169207555,-1,1486169207024
6,10,23,3,1,2,4,1486169210588,-1,1486169210091
6,11,1,4,1,3,5,1486169221622,-1,1486169221090
6,11,2,4,1,3,7,1486169224690,-1,1486169224159
6,11,3,4,1,3,3,1486169227756,-1,1486169227226
6,11,4,4,1,3,2,1486169230823,-1,1486169230292
6,11,5,4,1,2,7,1486169233890,-1,1486169233359
6,11,6,4,1,1,7,1486169236957,1486169238190,1486169236426
6,11,7,4,1,2,7,1486169240023,-1,1486169239493
6,11,8,4,1,1,2,1486169243057,1486169244524,1486169242526
6,11,9,4,1,0,0,1486169246124,-1,1486169245593
6,11,10,4,1,1,7,1486169249191,1486169250391,1486169248662
6,11,11,4,1,0,3,1486169252257,-1,1486169251727
6,11,12,4,1,0,5,1486169255325,-1,1486169254793
6,11,13,4,0,1,0,1486169258391,-1,1486169257860
6,11,14,4,0,2,3,1486169261425,1486169262892,1486169260894
6,11,15,4,0,0,0,1486169264491,1486169265492,1486169263961
6,11,16,4,1,1,5,1486169267526,1486169268592,1486169266994
6,11,17,4,1,2,5,1486169270592,-1,1486169270061
6,11,18,4,1,0,1,1486169273625,-1,1486169273094
6,11,19,4,1,0,4,1486169276659,-1,1486169276161
6,11,20,4,0,1,5,1486169279726,-1,1486169279195
6,11,21,4,1,2,1,1486169282792,-1,1486169282262
6,11,22,4,1,2,4,1486169285826,-1,1486169285295
6,11,23,4,0,0,7,1486169288893,1486169289794,1486169288362
6,11,24,4,1,0,0,1486169291960,-1,1486169291429
