%Recollect Version 2.3. Scene/Level: , Session: 19, GameNumber: 19
%D2:Action,Row,Character,TimeOfResponse
1,0,2,1487801014293
1,0,4,1487801015860
1,0,5,1487801016460
1,0,8,1487801017893
1,0,11,1487801019527
-1,0,10,1487801020061
1,0,12,1487801021327
1,0,14,1487801022260
1,0,19,1487801023793
1,0,20,1487801024260
1,0,21,1487801025394
1,0,24,1487801026527
1,0,26,1487801028461
1,0,27,1487801028960
1,0,30,1487801030327
1,0,31,1487801030828
9,0,-1,1487801032429
1,1,1,1487801034294
1,1,2,1487801035028
1,1,5,1487801036427
1,1,6,1487801037128
1,1,9,1487801039099
1,1,10,1487801039728
1,1,14,1487801041894
1,1,17,1487801043295
1,1,19,1487801044195
1,1,22,1487801045329
1,1,24,1487801046495
1,1,26,1487801047529
1,1,30,1487801049295
1,1,31,1487801050095
1,1,36,1487801052363
1,1,37,1487801053162
9,1,-1,1487801053430
1,2,0,1487801057929
1,2,4,1487801061862
1,2,6,1487801062929
1,2,10,1487801065163
1,2,13,1487801066996
1,2,15,1487801068364
1,2,18,1487801069863
1,2,20,1487801070963
1,2,24,1487801074030
9,2,-1,1487801074430
1,3,4,1487801077530
1,3,5,1487801078731
1,3,8,1487801079897
1,3,11,1487801081030
1,3,15,1487801082831
1,3,16,1487801083731
1,3,17,1487801086131
1,3,18,1487801086697
1,3,21,1487801088130
1,3,23,1487801088964
1,3,25,1487801090199
1,3,27,1487801090997
1,3,31,1487801092697
1,3,32,1487801093264
1,3,34,1487801094197
9,3,-1,1487801095432
1,4,0,1487801096898
1,4,1,1487801097431
1,4,2,1487801098098
1,4,3,1487801098598
1,4,6,1487801099831
1,4,8,1487801101065
1,4,10,1487801102165
1,4,13,1487801103932
1,4,18,1487801106098
1,4,19,1487801106665
1,4,20,1487801107431
1,4,21,1487801108498
1,4,23,1487801109299
1,4,24,1487801109999
1,4,27,1487801111599
1,4,30,1487801112799
1,4,32,1487801113698
1,4,36,1487801114899
9,4,-1,1487801116435
-1,4,37,1487801116466
1,5,2,1487801118565
1,5,6,1487801120932
1,5,7,1487801121633
1,5,8,1487801122200
1,5,10,1487801123699
1,5,11,1487801124166
1,5,13,1487801125233
1,5,14,1487801126299
1,5,15,1487801126900
1,5,16,1487801127833
1,5,18,1487801128866
1,5,20,1487801130133
1,5,23,1487801131767
1,5,24,1487801132700
1,5,25,1487801133400
1,5,26,1487801134334
1,5,27,1487801135400
9,5,-1,1487801137434
-1,5,31,1487801137734
1,6,0,1487801139933
1,6,1,1487801140334
1,6,3,1487801143067
1,6,5,1487801145434
1,6,8,1487801146734
1,6,9,1487801148067
1,6,11,1487801148801
1,6,15,1487801150934
1,6,16,1487801151667
1,6,18,1487801152601
1,6,19,1487801153201
1,6,24,1487801155501
1,6,26,1487801156234
1,6,27,1487801156801
9,6,-1,1487801158438
1,7,0,1487801160002
1,7,5,1487801162501
1,7,8,1487801163801
1,7,9,1487801164569
1,7,10,1487801165202
1,7,14,1487801166669
1,7,15,1487801167302
1,7,17,1487801168635
1,7,18,1487801169502
2,7,18,1487801170268
1,7,21,1487801171769
1,7,25,1487801174036
1,7,26,1487801174569
1,7,28,1487801176136
1,7,30,1487801177336
1,7,32,1487801178203
1,7,33,1487801178802
9,7,-1,1487801179472
-1,7,36,1487801180669
1,8,0,1487801182536
1,8,1,1487801182970
1,8,2,1487801183903
1,8,3,1487801184469
1,8,4,1487801185236
2,8,4,1487801186503
1,8,7,1487801188270
1,8,8,1487801189237
1,8,13,1487801191603
1,8,14,1487801192036
1,8,15,1487801193004
1,8,18,1487801193804
1,8,19,1487801194470
1,8,20,1487801195139
1,8,24,1487801196870
1,8,26,1487801197904
1,8,27,1487801200104
9,8,-1,1487801200505
1,9,2,1487801203071
2,9,2,1487801203671
1,9,4,1487801205271
1,9,6,1487801206138
1,9,7,1487801207137
1,9,11,1487801208704
1,9,14,1487801209738
1,9,15,1487801210437
1,9,17,1487801211438
2,9,17,1487801212405
1,9,19,1487801213505
2,9,19,1487801214104
1,9,21,1487801214805
1,9,22,1487801215771
1,9,23,1487801216272
1,9,25,1487801217238
1,9,26,1487801217838
1,9,28,1487801218671
-1,9,27,1487801219338
1,9,30,1487801220938
9,9,-1,1487801221506
-1,9,32,1487801221738
1,10,1,1487801224072
1,10,3,1487801225072
1,10,5,1487801226239
1,10,6,1487801228405
1,10,10,1487801230006
1,10,13,1487801230906
1,10,14,1487801231472
1,10,16,1487801232572
1,10,18,1487801233541
1,10,23,1487801235339
2,10,23,1487801236706
1,10,24,1487801237073
1,10,26,1487801238872
1,10,28,1487801239673
1,10,32,1487801241340
9,10,-1,1487801242509
-1,10,35,1487801242573
1,11,0,1487801243907
1,11,2,1487801244840
1,11,7,1487801245940
1,11,8,1487801247273
1,11,10,1487801248807
1,11,13,1487801250173
1,11,15,1487801251207
1,11,16,1487801252273
1,11,20,1487801254373
1,11,24,1487801256041
1,11,26,1487801257211
1,11,31,1487801259774
1,11,32,1487801260907
