%Recollect Version 2.3. Scene/Level: , Game Number: 003
%SymmetrySpan:Stage,TrailNum,SequenceLength,TargetSequence,ResponseSequence,SymmetrySequence,SymmetryResponses,ClearCount,TimeOfSequencePresentation,TimeOfSymmetryPresentation,TimeOfResponsePrompt,TimeOfResponseSubmission
3,0,2,E0,E0,,,0,1487962765264,,1487962767626,1487962771226
3,1,2,C8,C8,,,0,1487962773231,,1487962775560,1487962777060
3,2,3,D05,D05,,,0,1487962779031,,1487962782527,1487962785060
3,3,3,387,387,,,0,1487962787032,,1487962790560,1487962793494
10,0,0,,,1,1,0,1487962808996,1487962808995,1487962790560,1487962812528
10,1,0,,,0,0,0,1487962814495,1487962814495,1487962790560,1487962816195
10,2,0,,,1,1,0,1487962818196,1487962818196,1487962790560,1487962820062
10,3,0,,,1,1,0,1487962822062,1487962822062,1487962790560,1487962824595
10,4,0,,,0,0,0,1487962826596,1487962826596,1487962790560,1487962828429
10,5,0,,,0,0,0,1487962830431,1487962830431,1487962790560,1487962833030
10,6,0,,,0,0,0,1487962835030,1487962835030,1487962790560,1487962837263
10,7,0,,,1,1,0,1487962839263,1487962839263,1487962790560,1487962841063
10,8,0,,,0,0,0,1487962843064,1487962843064,1487962790560,1487962844263
10,9,0,,,1,1,0,1487962846264,1487962846264,1487962790560,1487962847763
10,10,0,,,0,0,0,1487962849764,1487962849764,1487962790560,1487962852497
10,11,0,,,1,1,0,1487962854498,1487962854498,1487962790560,1487962857198
10,12,0,,,1,1,0,1487962859166,1487962859166,1487962790560,1487962861564
10,13,0,,,0,0,0,1487962863565,1487962863565,1487962790560,1487962864765
10,14,0,,,0,0,0,1487962866765,1487962866765,1487962790560,1487962867998
10,15,0,,,1,1,0,1487962869998,1487962869998,1487962790560,1487962871465
13,0,2,EA,EA,10,10,0,1487962880736,1487962887038,1487962888570,1487962891233
13,1,2,38,38,01,01,0,1487962893238,1487962898839,1487962900706,1487962902534
13,2,2,EB,EB,01,01,0,1487962904538,1487962908971,1487962910305,1487962912034
14,0,4,A75C,A75C,0010,0010,0,1487962924039,1487962935874,1487962937373,1487962940085
14,1,3,8A5,8A5,011,011,0,1487962942056,1487962950425,1487962951859,1487962954387
14,2,2,43,43,11,11,0,1487962956359,1487962961491,1487962963158,1487962965754
14,3,5,C67AF,C67AF,00111,00111,0,1487962967725,1487962983360,1487962985027,1487962992555
14,4,4,E0B3,E0B3,0111,0111,0,1487962994560,1487963005827,1487963007162,1487963010289
14,5,2,E6,E6,00,00,0,1487963012294,1487963016728,1487963018061,1487963019923
14,6,5,C3E4A,C3E4A,10000,10000,0,1487963021927,1487963036963,1487963038697,1487963042224
14,7,2,4E,4E,01,01,0,1487963044231,1487963048663,1487963050230,1487963052225
14,8,3,704,704,111,111,0,1487963054197,1487963062164,1487963063765,1487963066292
14,9,4,1B8A,1B8A,0010,0010,0,1487963068264,1487963078998,1487963080064,1487963082626
14,10,5,D90E5,D90E5,10010,10010,0,1487963084598,1487963098133,1487963099633,1487963104062
14,11,3,791,791,011,011,0,1487963106066,1487963113600,1487963114767,1487963117028
