%Recollect Version 2.3. Scene/Level: , Session: 19, GameNumber: 6
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":RV=0,Truck=1,FireTruck=2,Ambulance=3,Cab=4,Schoolbus=5,Limo=6,Police=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,0,1,1,0,3,5,1487801972631,-1,1487801972098
6,0,2,1,1,1,5,1487801975631,1487801976764,1487801975133
6,0,3,1,1,0,6,1487801978664,-1,1487801978167
6,0,4,1,1,0,7,1487801981698,-1,1487801981167
6,0,5,1,1,0,0,1487801984731,-1,1487801984201
6,0,6,1,1,0,6,1487801987765,-1,1487801987268
6,0,7,1,1,0,1,1487801990798,-1,1487801990269
6,0,8,1,1,0,0,1487801993834,-1,1487801993300
6,0,9,1,1,1,0,1487801996899,1487801997566,1487801996368
6,0,10,1,1,0,1,1487801999935,-1,1487801999401
6,0,11,1,1,1,1,1487802002966,1487802003666,1487802002468
6,1,1,1,1,3,4,1487802007629,-1,1487802007097
6,1,2,1,1,0,5,1487802010630,-1,1487802010133
6,1,3,1,1,0,2,1487802013663,-1,1487802013166
6,1,4,1,1,0,3,1487802016699,-1,1487802016166
6,1,5,1,1,0,7,1487802019763,-1,1487802019235
6,1,6,1,1,0,1,1487802022801,-1,1487802022299
6,1,7,1,1,0,6,1487802025863,-1,1487802025333
6,1,8,1,1,1,6,1487802028897,1487802029697,1487802028367
6,1,9,1,1,1,6,1487802031931,1487802032830,1487802031400
6,1,10,1,1,1,6,1487802034964,1487802035764,1487802034467
6,1,11,1,1,0,1,1487802037997,-1,1487802037467
6,1,12,1,1,0,3,1487802041031,-1,1487802040500
6,1,13,1,1,0,5,1487802044065,-1,1487802043538
6,1,14,1,1,1,5,1487802047098,1487802047965,1487802046600
6,1,15,1,1,0,4,1487802050165,-1,1487802049637
6,1,16,1,1,0,6,1487802053199,-1,1487802052670
6,1,17,1,1,0,5,1487802056265,-1,1487802055739
6,1,18,1,1,1,5,1487802059299,1487802060100,1487802058771
6,1,19,1,1,0,1,1487802062332,-1,1487802061835
6,1,20,1,1,0,3,1487802065399,-1,1487802064872
6,1,21,1,1,1,3,1487802068432,1487802069166,1487802067902
6,2,1,2,1,3,3,1487802074599,-1,1487802074067
6,2,2,2,1,3,6,1487802077633,-1,1487802077103
6,2,3,2,1,0,4,1487802080633,-1,1487802080136
6,2,4,2,1,0,0,1487802083666,-1,1487802083136
6,2,5,2,1,1,4,1487802086700,1487802087434,1487802086170
6,2,6,2,1,0,1,1487802089767,-1,1487802089236
6,2,7,2,1,0,6,1487802092800,-1,1487802092269
6,2,8,2,0,0,0,1487802095803,1487802096867,1487802095303
6,2,9,2,1,0,3,1487802098834,-1,1487802098337
6,2,10,2,1,0,5,1487802101868,-1,1487802101337
6,2,11,2,1,1,3,1487802104901,1487802105501,1487802104371
6,2,12,2,1,1,5,1487802107934,1487802108635,1487802107408
6,3,1,2,1,3,5,1487802112572,-1,1487802112069
6,3,2,2,1,3,3,1487802115635,-1,1487802115105
6,3,3,2,1,0,2,1487802118672,-1,1487802118138
6,3,4,2,1,0,7,1487802121735,-1,1487802121206
6,3,5,2,1,1,2,1487802124769,1487802125436,1487802124239
6,3,6,2,1,0,1,1487802127770,-1,1487802127272
6,3,7,2,1,1,2,1487802130836,1487802131536,1487802130306
6,3,8,2,1,0,7,1487802133870,-1,1487802133372
6,3,9,2,1,0,6,1487802136903,-1,1487802136373
6,3,10,2,1,0,3,1487802139936,-1,1487802139410
6,3,11,2,1,0,0,1487802142970,-1,1487802142441
6,3,12,2,1,0,4,1487802146003,-1,1487802145510
6,3,13,2,1,1,0,1487802149037,1487802149770,1487802148506
6,3,14,2,1,0,6,1487802152104,-1,1487802151573
6,3,15,2,1,0,7,1487802155137,-1,1487802154606
6,3,16,2,0,1,6,1487802158140,-1,1487802157641
6,3,17,2,1,1,7,1487802161171,1487802162138,1487802160674
6,3,18,2,1,1,6,1487802164204,1487802165038,1487802163674
6,3,19,2,1,0,0,1487802167271,-1,1487802166741
6,3,20,2,1,0,2,1487802170342,-1,1487802169807
6,3,21,2,0,0,3,1487802173405,1487802174472,1487802172875
6,3,22,2,1,0,1,1487802176443,-1,1487802175908
6,4,1,3,1,3,1,1487802182205,-1,1487802181673
6,4,2,3,1,3,4,1487802185206,-1,1487802184725
6,4,3,3,1,3,6,1487802188239,-1,1487802187710
6,4,4,3,1,0,5,1487802191306,-1,1487802190780
6,4,5,3,1,1,4,1487802194340,1487802196006,1487802193812
6,4,6,3,1,0,3,1487802197406,-1,1487802196877
6,4,7,3,0,0,2,1487802200440,1487802201807,1487802199913
6,4,8,3,1,0,1,1487802203507,-1,1487802202976
6,4,9,3,1,0,5,1487802206540,-1,1487802206014
6,4,10,3,1,1,2,1487802209574,1487802211207,1487802209044
6,4,11,3,0,1,1,1487802212607,-1,1487802212076
6,4,12,3,1,0,3,1487802215608,-1,1487802215110
6,4,13,3,1,0,3,1487802218674,-1,1487802218144
