%Recollect Version 2.3. Scene/Level: , Game Number: 006
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":Bear=0,Sheep=1,Duck=2,Elephant=3,Turtle=4,Owl=5,Goat=6,Seal=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,0,1,1,0,3,4,1486167817028,1486167818995,1486167816529
6,0,2,1,1,0,5,1486167820061,-1,1486167819530
6,0,3,1,1,1,5,1486167823095,1486167824129,1486167822564
6,0,4,1,1,0,7,1486167826162,-1,1486167825632
6,0,5,1,1,0,4,1486167829195,-1,1486167828664
6,0,6,1,1,0,0,1486167832229,-1,1486167831698
6,0,7,1,1,0,6,1486167835295,-1,1486167834765
6,0,8,1,1,1,6,1486167838362,1486167839163,1486167837832
6,0,9,1,1,0,1,1486167841396,-1,1486167840865
6,0,10,1,1,1,1,1486167844463,1486167845330,1486167843932
6,0,11,1,0,0,0,1486167847496,1486167848463,1486167846965
6,1,1,1,0,3,1,1486167853063,-1,1486167852564
6,1,2,1,1,1,1,1486167856130,1486167856930,1486167855600
6,1,3,1,0,1,1,1486167859164,-1,1486167858666
6,1,4,1,1,0,7,1486167862230,-1,1486167861700
6,1,5,1,1,1,7,1486167865297,1486167865931,1486167864767
6,1,6,1,1,1,7,1486167868331,1486167869098,1486167867800
6,1,7,1,1,0,2,1486167871398,-1,1486167870867
6,1,8,1,1,0,4,1486167874464,-1,1486167873933
6,1,9,1,1,0,3,1486167877498,-1,1486167876967
6,1,10,1,0,0,7,1486167880531,1486167881365,1486167880001
6,1,11,1,1,0,6,1486167883598,-1,1486167883067
6,1,12,1,1,0,1,1486167886599,-1,1486167886101
6,1,13,1,1,0,0,1486167889665,-1,1486167889135
6,1,14,1,1,1,0,1486167892732,1486167893499,1486167892202
6,1,15,1,1,0,1,1486167895766,-1,1486167895235
6,1,16,1,1,0,7,1486167898832,-1,1486167898302
6,1,17,1,1,0,3,1486167901899,-1,1486167901370
6,1,18,1,1,1,3,1486167904900,1486167905834,1486167904403
6,1,19,1,1,0,7,1486167907966,-1,1486167907435
6,1,20,1,1,0,0,1486167911000,-1,1486167910469
6,1,21,1,1,0,6,1486167914033,-1,1486167913504
6,2,1,2,1,3,3,1486167921767,-1,1486167921234
6,2,2,2,1,3,6,1486167924834,-1,1486167924303
6,2,3,2,1,1,3,1486167927901,1486167928768,1486167927370
6,2,4,2,1,0,2,1486167930934,-1,1486167930403
6,2,5,2,1,0,1,1486167933968,-1,1486167933470
6,2,6,2,1,1,2,1486167937034,1486167938568,1486167936504
6,2,7,2,1,0,3,1486167940102,-1,1486167939570
6,2,8,2,1,0,6,1486167943135,-1,1486167942604
6,2,9,2,1,0,4,1486167946202,-1,1486167945672
6,2,10,2,1,0,0,1486167949202,-1,1486167948704
6,2,11,2,1,0,1,1486167952269,-1,1486167951738
6,2,12,2,1,1,0,1486167955302,1486167956369,1486167954772
6,3,1,2,1,3,6,1486167960303,-1,1486167959770
6,3,2,2,1,3,5,1486167963336,-1,1486167962838
6,3,3,2,1,0,4,1486167966369,-1,1486167965839
6,3,4,2,0,0,6,1486167969436,1486167970470,1486167968906
6,3,5,2,1,0,2,1486167972470,-1,1486167971973
6,3,6,2,1,0,1,1486167975504,-1,1486167975007
6,3,7,2,1,0,5,1486167978570,-1,1486167978040
6,3,8,2,1,0,3,1486167981604,-1,1486167981073
6,3,9,2,1,1,5,1486167984637,1486167985705,1486167984106
6,3,10,2,0,1,3,1486167987671,-1,1486167987173
6,3,11,2,1,0,1,1486167990738,-1,1486167990207
6,3,12,2,1,0,6,1486167993804,-1,1486167993274
6,3,13,2,1,0,2,1486167996838,-1,1486167996307
6,3,14,2,1,0,7,1486167999905,-1,1486167999375
6,3,15,2,1,1,2,1486168002938,1486168003705,1486168002407
6,3,16,2,1,1,7,1486168005972,1486168006805,1486168005443
6,3,17,2,0,0,5,1486168009005,1486168009939,1486168008474
6,3,18,2,1,0,3,1486168012072,-1,1486168011541
6,3,19,2,0,1,5,1486168015140,-1,1486168014608
6,3,20,2,1,0,0,1486168018140,-1,1486168017642
6,3,21,2,1,0,7,1486168021206,-1,1486168020676
6,3,22,2,1,1,0,1486168024273,1486168025273,1486168023742
6,4,1,3,1,3,1,1486168040407,-1,1486168039875
6,4,2,3,1,3,4,1486168043441,-1,1486168042944
6,4,3,3,1,3,6,1486168046507,-1,1486168045977
6,4,4,3,1,0,0,1486168049541,-1,1486168049010
6,4,5,3,1,1,4,1486168052575,1486168053442,1486168052077
6,4,6,3,0,1,6,1486168055641,-1,1486168055110
6,4,7,3,1,1,0,1486168058642,1486168059042,1486168058144
6,4,8,3,1,0,7,1486168061675,-1,1486168061177
6,4,9,3,0,0,7,1486168064676,1486168065309,1486168064180
6,4,10,3,1,0,3,1486168067742,-1,1486168067211
6,4,11,3,0,0,6,1486168070775,1486168071776,1486168070245
6,4,12,3,1,0,0,1486168073809,-1,1486168073312
6,4,13,3,1,0,2,1486168076842,-1,1486168076312
6,5,1,3,1,3,0,1486168083909,-1,1486168083378
6,5,2,3,1,3,2,1486168086943,-1,1486168086412
6,5,3,3,1,3,5,1486168089977,-1,1486168089446
6,5,4,3,1,0,6,1486168093010,-1,1486168092481
6,5,5,3,1,1,2,1486168096044,1486168097910,1486168095547
6,5,6,3,1,0,3,1486168099110,-1,1486168098580
6,5,7,3,1,0,7,1486168102144,-1,1486168101613
6,5,8,3,1,1,2,1486168105211,1486168106977,1486168104680
6,5,9,3,1,1,3,1486168108244,1486168109311,1486168107713
6,5,10,3,0,0,0,1486168111278,1486168112411,1486168110747
6,5,11,3,1,0,4,1486168114311,-1,1486168113780
6,5,12,3,1,0,1,1486168117378,-1,1486168116847
6,5,13,3,1,0,2,1486168120412,-1,1486168119881
6,5,14,3,1,1,4,1486168123478,1486168124512,1486168122947
6,5,15,3,1,0,6,1486168126545,-1,1486168126014
6,5,16,3,1,0,3,1486168129579,-1,1486168129048
6,5,17,3,1,1,4,1486168132645,1486168133679,1486168132115
6,5,18,3,0,0,2,1486168135679,1486168136679,1486168135148
6,5,19,3,0,0,2,1486168138713,1486168139679,1486168138182
6,5,20,3,1,0,0,1486168141746,-1,1486168141249
6,5,21,3,1,1,2,1486168144813,1486168146013,1486168144282
6,5,22,3,1,0,4,1486168147847,-1,1486168147350
6,5,23,3,1,0,6,1486168150913,-1,1486168150382
6,6,1,4,1,3,5,1486168156347,-1,1486168155815
6,6,2,4,1,3,3,1486168159381,-1,1486168158850
6,6,3,4,1,3,0,1486168162414,-1,1486168161884
6,6,4,4,1,3,1,1486168165447,-1,1486168164950
6,6,5,4,0,0,0,1486168168514,1486168170548,1486168167983
6,6,6,4,1,0,2,1486168171548,-1,1486168171018
6,6,7,4,0,1,0,1486168174615,-1,1486168174084
6,6,8,4,0,0,5,1486168177681,1486168178982,1486168177151
6,6,9,4,1,0,5,1486168180715,-1,1486168180184
6,6,10,4,1,0,7,1486168183749,-1,1486168183218
6,6,11,4,0,0,3,1486168186782,1486168188382,1486168186284
6,6,12,4,1,1,5,1486168189815,1486168190816,1486168189318
6,6,13,4,0,0,3,1486168192882,1486168193716,1486168192351
6,6,14,4,1,0,1,1486168195916,-1,1486168195385
6,6,15,4,1,0,2,1486168198949,-1,1486168198418
6,6,16,4,1,0,6,1486168201983,-1,1486168201453
