%Recollect Version 2.3. Scene/Level: , Game Number: 003
%SymmetrySpan:Stage,TrailNum,SequenceLength,TargetSequence,ResponseSequence,SymmetrySequence,SymmetryResponses,ClearCount,TimeOfSequencePresentation,TimeOfSymmetryPresentation,TimeOfResponsePrompt,TimeOfResponseSubmission
3,0,2,95,95,,,0,1486414025827,,1486414028156,1486414031957
3,1,2,4D,4D,,,0,1486414033961,,1486414036289,1486414038156
3,2,3,8E7,8E7,,,0,1486414040161,,1486414043656,1486414045923
3,3,3,70B,70B,,,0,1486414047895,,1486414051390,1486414053824
10,0,0,,,1,1,0,1486414089628,1486414089626,1486414051390,1486414093026
10,1,0,,,1,0,0,1486414095027,1486414095027,1486414051390,1486414098761
10,2,0,,,0,0,0,1486414100760,1486414100760,1486414051390,1486414106060
10,3,0,,,0,Z,0,1486414108062,1486414108062,1486414051390,1486414118060
10,4,0,,,0,0,0,1486414120095,1486414120095,1486414051390,1486414126495
10,5,0,,,1,1,0,1486414128496,1486414128496,1486414051390,1486414131728
10,6,0,,,1,1,0,1486414133729,1486414133729,1486414051390,1486414136895
10,7,0,,,0,0,0,1486414138896,1486414138896,1486414051390,1486414146596
10,8,0,,,0,1,0,1486414148564,1486414148564,1486414051390,1486414156330
10,9,0,,,1,1,0,1486414158298,1486414158298,1486414051390,1486414160797
10,10,0,,,1,1,0,1486414162798,1486414162797,1486414051390,1486414166530
10,11,0,,,0,0,0,1486414168531,1486414168531,1486414051390,1486414171697
10,12,0,,,1,1,0,1486414173698,1486414173698,1486414051390,1486414176798
10,13,0,,,0,0,0,1486414178798,1486414178798,1486414051390,1486414180998
10,14,0,,,1,1,0,1486414182998,1486414182998,1486414051390,1486414186598
10,15,0,,,0,0,0,1486414188599,1486414188598,1486414051390,1486414190865
10,0,0,,,0,0,0,1486414199516,1486414199516,1486414051390,1486414201349
10,1,0,,,0,0,0,1486414203350,1486414203350,1486414051390,1486414205382
10,2,0,,,1,1,0,1486414207383,1486414207383,1486414051390,1486414209383
10,3,0,,,0,0,0,1486414211384,1486414211384,1486414051390,1486414213216
10,4,0,,,0,0,0,1486414215217,1486414215217,1486414051390,1486414217817
10,5,0,,,1,1,0,1486414219817,1486414219817,1486414051390,1486414222950
10,6,0,,,1,1,0,1486414224951,1486414224951,1486414051390,1486414227917
10,7,0,,,1,1,0,1486414229918,1486414229918,1486414051390,1486414235351
10,8,0,,,1,1,0,1486414237351,1486414237351,1486414051390,1486414241618
10,9,0,,,0,0,0,1486414243618,1486414243618,1486414051390,1486414250885
10,10,0,,,1,1,0,1486414252885,1486414252885,1486414051390,1486414255052
10,11,0,,,0,0,0,1486414257053,1486414257052,1486414051390,1486414258619
10,12,0,,,0,0,0,1486414260586,1486414260586,1486414051390,1486414262252
10,13,0,,,1,1,0,1486414264220,1486414264220,1486414051390,1486414267119
10,14,0,,,0,0,0,1486414269120,1486414269120,1486414051390,1486414270553
10,15,0,,,1,1,0,1486414272553,1486414272553,1486414051390,1486414274619
13,0,2,D8,4E,10,10,0,1486414324543,1486414330178,1486414332645,1486414338006
13,1,2,45,45,01,01,0,1486414339978,1486414345512,1486414347013,1486414348607
13,2,2,42,42,00,00,0,1486414350580,1486414357712,1486414359213,1486414361408
14,0,2,72,72,11,11,0,1486414367846,1486414373246,1486414374980,1486414376742
14,1,3,B80,B42,100,100,0,1486414378714,1486414387383,1486414389048,1486414392010
14,2,3,36B,36B,101,101,0,1486414394015,1486414404115,1486414406149,1486414408210
14,3,3,B14,B14,001,001,0,1486414410182,1486414419183,1486414420484,1486414422811
14,4,5,58C6B,58C6B,01111,01111,0,1486414424816,1486414439384,1486414440551,1486414443579
14,5,5,AB236,AB26,00010,00010,0,1486414445583,1486414460219,1486414461719,1486414465647
14,6,2,63,63,10,10,0,1486414467652,1486414472453,1486414473486,1486414477481
14,7,4,F891,F891,0001,0001,0,1486414479486,1486414490687,1486414492221,1486414494616
14,8,4,2D6C,6D4,1100,1100,0,1486414496587,1486414508521,1486414510422,1486414514283
14,9,2,54,54,10,10,0,1486414516288,1486414521221,1486414522922,1486414525884
14,10,5,7B28E,7AEB1,01100,01000,0,1486414527889,1486414545190,1486414547024,1486414551819
14,11,4,2095,2495,1001,1001,0,1486414553790,1486414565625,1486414567391,1486414571019
