%Recollect Version 2.3. Scene/Level: , Game Number: 006
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":RV=0,Truck=1,FireTruck=2,Ambulance=3,Cab=4,Schoolbus=5,Limo=6,Police=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,0,1,1,0,3,2,1486157560897,-1,1486157560364
6,0,2,1,1,0,4,1486157563964,-1,1486157563434
6,0,3,1,1,0,3,1486157566997,-1,1486157566467
6,0,4,1,1,0,0,1486157570031,-1,1486157569534
6,0,5,1,1,0,6,1486157573098,-1,1486157572568
6,0,6,1,1,0,3,1486157576164,-1,1486157575634
6,0,7,1,1,1,3,1486157579198,1486157580066,1486157578667
6,0,8,1,1,0,6,1486157582232,-1,1486157581734
6,0,9,1,1,1,6,1486157585265,1486157586032,1486157584767
6,0,10,1,1,1,6,1486157588298,1486157589999,1486157587801
6,0,11,1,1,0,2,1486157591332,-1,1486157590802
6,1,1,1,1,3,3,1486157609933,-1,1486157609400
6,1,2,1,1,0,2,1486157612967,-1,1486157612436
6,1,3,1,1,1,2,1486157616000,1486157617034,1486157615471
6,1,4,1,1,1,2,1486157619033,1486157619967,1486157618503
6,1,5,1,1,0,4,1486157622067,-1,1486157621536
6,1,6,1,1,1,4,1486157625068,1486157625934,1486157624570
6,1,7,1,1,0,0,1486157628101,-1,1486157627603
6,1,8,1,1,1,0,1486157631167,1486157632468,1486157630637
6,1,9,1,1,0,4,1486157634201,-1,1486157633670
6,1,10,1,1,0,6,1486157637268,-1,1486157636737
6,1,11,1,1,0,1,1486157640301,-1,1486157639771
6,1,12,1,1,0,0,1486157643368,-1,1486157642837
6,1,13,1,1,1,0,1486157646402,1486157647802,1486157645872
6,1,14,1,1,0,5,1486157649435,-1,1486157648904
6,1,15,1,1,0,1,1486157652469,-1,1486157651938
6,1,16,1,1,0,3,1486157655536,-1,1486157655005
6,1,17,1,1,0,5,1486157658602,-1,1486157658071
6,1,18,1,1,0,1,1486157661669,-1,1486157661140
6,1,19,1,1,1,1,1486157664703,1486157665870,1486157664205
6,1,20,1,1,0,2,1486157667769,-1,1486157667239
6,1,21,1,1,0,6,1486157670803,-1,1486157670273
6,2,1,2,1,3,7,1486157699205,-1,1486157698671
6,2,2,2,1,3,1,1486157702271,-1,1486157701741
6,2,3,2,1,0,3,1486157705305,-1,1486157704775
6,2,4,2,1,0,5,1486157708372,-1,1486157707842
6,2,5,2,1,0,2,1486157711406,-1,1486157710875
6,2,6,2,1,0,1,1486157714439,-1,1486157713909
6,2,7,2,1,1,2,1486157717472,1486157718639,1486157716942
6,2,8,2,1,1,1,1486157720506,1486157722240,1486157719976
6,2,9,2,1,1,2,1486157723539,1486157724840,1486157723042
6,2,10,2,1,0,0,1486157726606,-1,1486157726076
6,2,11,2,1,0,6,1486157729673,-1,1486157729143
6,2,12,2,1,0,7,1486157732707,-1,1486157732176
6,3,1,2,1,3,1,1486157751241,-1,1486157750741
6,3,2,2,1,3,3,1486157754308,-1,1486157753777
6,3,3,2,1,0,4,1486157757341,-1,1486157756812
6,3,4,2,1,0,5,1486157760375,-1,1486157759844
6,3,5,2,1,1,4,1486157763409,1486157764108,1486157762878
6,3,6,2,1,1,5,1486157766475,1486157767876,1486157765944
6,3,7,2,1,0,3,1486157769509,-1,1486157768978
