%Recollect Version 2.3. Scene/Level: , Game Number: 007
%HeartsAndFlowers:Stage,TrailNum,Target,TargetPos,ChoicePos,TimeOfPresentation,TimeOfResponse
1,0,1,0,0,1488396858542,1488396859275
1,1,1,1,1,1488396860242,1488396860842
1,2,1,1,1,1488396861842,1488396862609
1,3,1,0,0,1488396863609,1488396864275
2,0,1,0,0,1488396866159,1488396866826
2,1,1,0,0,1488396867826,1488396868459
2,2,1,1,1,1488396869459,1488396869993
2,3,1,0,0,1488396870993,1488396871559
2,4,1,1,1,1488396872560,1488396873060
2,5,1,1,1,1488396874060,1488396874626
2,6,1,1,1,1488396875626,1488396876193
2,7,1,0,0,1488396877193,1488396877826
2,8,1,0,0,1488396878793,1488396879327
2,9,1,1,1,1488396880293,1488396880760
2,10,1,0,0,1488396881760,1488396882193
2,11,1,1,1,1488396883193,1488396883694
3,0,0,0,1,1488396885460,1488396885993
3,1,0,1,0,1488396886994,1488396887527
3,2,0,0,1,1488396888527,1488396889261
3,3,0,1,0,1488396890261,1488396890794
4,0,0,1,0,1488396892561,1488396893227
4,1,0,0,1,1488396894227,1488396894827
4,2,0,1,0,1488396895828,1488396896561
4,3,0,0,1,1488396897561,1488396898161
4,4,0,1,0,1488396899161,1488396899662
4,5,0,0,1,1488396900661,1488396901194
4,6,0,0,1,1488396902194,1488396902628
4,7,0,1,0,1488396903629,1488396904061
4,8,0,0,1,1488396905061,1488396905528
4,9,0,1,0,1488396906528,1488396906962
4,10,0,0,1,1488396907961,1488396908562
4,11,0,1,0,1488396909562,1488396910061
5,0,1,0,0,1488396911995,1488396912662
5,1,0,1,0,1488396913662,1488396914395
5,2,0,0,1,1488396915362,1488396915962
5,3,1,1,1,1488396916963,1488396917764
6,0,1,1,1,1488396919429,1488396920095
6,1,1,0,0,1488396921063,1488396921795
6,2,1,0,0,1488396922796,1488396923495
6,3,0,0,1,1488396924496,1488396925129
6,4,0,1,0,1488396926129,1488396927029
6,5,1,1,1,1488396928029,1488396928829
6,6,1,1,1,1488396929829,1488396930463
6,7,0,0,1,1488396931463,1488396932229
6,8,0,0,1,1488396933230,1488396933863
6,9,1,0,0,1488396934864,1488396935463
6,10,0,1,0,1488396936463,1488396937196
6,11,0,1,0,1488396938164,1488396938830
6,12,0,1,0,1488396939830,1488396940430
6,13,1,0,1,1488396941430,1488396942063
6,14,0,0,1,1488396943065,1488396944063
6,15,1,0,0,1488396945064,1488396945930
6,16,0,1,0,1488396946898,1488396947730
6,17,1,0,0,1488396948731,1488396949564
6,18,1,1,1,1488396950531,1488396951264
6,19,0,0,1,1488396952264,1488396953097
6,20,1,0,0,1488396954097,1488396955031
6,21,0,1,0,1488396956031,1488396956798
6,22,0,0,1,1488396957798,1488396958466
6,23,1,1,1,1488396959464,1488396960198
6,24,1,0,0,1488396961198,1488396961898
6,25,1,1,1,1488396962898,1488396963564
6,26,0,0,1,1488396964565,1488396965298
6,27,1,0,0,1488396966299,1488396967031
6,28,0,1,0,1488396968032,1488396968698
6,29,0,1,0,1488396969665,1488396970365
6,30,1,1,1,1488396971365,1488396972099
6,31,0,0,1,1488396973099,1488396973799
6,32,1,0,0,1488396974799,1488396976399
6,33,0,1,0,1488396977399,1488396978165
6,34,0,1,0,1488396979166,1488396979832
6,35,1,1,1,1488396980832,1488396981633
6,36,0,0,1,1488396982632,1488396983366
6,37,1,1,1,1488396984366,1488396985133
6,38,0,0,1,1488396986133,1488396986766
6,39,0,0,1,1488396987733,1488396988432
6,40,0,1,0,1488396989433,1488396990133
6,41,1,1,1,1488396991133,1488396991799
6,42,1,0,0,1488396992800,1488396993533
6,43,0,1,0,1488396994533,1488396995333
6,44,1,1,1,1488396996333,1488396997100
6,45,0,0,1,1488396998100,1488396998733
6,46,1,0,0,1488396999734,1488397000466
6,47,1,1,1,1488397001467,1488397002333
