%Recollect Version 2.3. Scene/Level: , Game Number: 006
%NearTransferObject:GameNumber,BlockNumber,TrialNumber,CurrentNLevel,IsCorrect,StimulusType,Image,PresentationTime,ResponseTime,ExpireTime
%Possible values for "Image":Bear=0,Sheep=1,Duck=2,Elephant=3,Turtle=4,Owl=5,Goat=6,Seal=7,Blank=8,
%Possible values for "Type":NonTarget=0,Target=1,Lure=2,lessThanN=3,
6,3,12,2,1,0,6,1486150835564,-1,1486150835034
6,3,13,2,1,0,4,1486150838598,-1,1486150838100
6,3,14,2,1,0,2,1486150841631,-1,1486150841134
6,3,15,2,1,1,4,1486150844665,1486150845532,1486150844168
6,3,16,2,0,1,2,1486150847731,-1,1486150847201
6,3,17,2,0,1,4,1486150850798,-1,1486150850268
6,3,18,2,1,0,6,1486150853832,-1,1486150853301
6,3,19,2,1,0,7,1486150856832,-1,1486150856335
6,3,20,2,1,0,1,1486150859899,-1,1486150859369
6,3,21,2,1,1,7,1486150862933,1486150863833,1486150862435
6,3,22,2,1,0,3,1486150865999,-1,1486150865468
6,4,1,3,1,3,0,1486150889434,-1,1486150888902
6,4,2,3,1,3,5,1486150892467,-1,1486150891937
6,4,3,3,1,3,6,1486150895501,-1,1486150894970
6,4,4,3,1,0,6,1486150898568,-1,1486150898037
6,4,5,3,1,1,5,1486150901601,1486150902435,1486150901071
6,4,6,3,1,1,6,1486150904635,1486150905435,1486150904105
6,4,7,3,1,0,4,1486150907701,-1,1486150907171
6,4,8,3,1,0,3,1486150910768,-1,1486150910238
6,4,9,3,1,0,2,1486150913802,-1,1486150913272
6,4,10,3,1,0,2,1486150916869,-1,1486150916338
6,4,11,3,0,0,0,1486150919902,1486150920769,1486150919372
6,4,12,3,1,1,2,1486150922936,1486150924202,1486150922406
6,4,13,3,0,0,4,1486150926002,1486150927236,1486150925472
6,5,1,3,0,3,2,1486150930803,-1,1486150930303
6,5,2,3,0,3,4,1486150933836,-1,1486150933307
6,5,3,3,0,3,3,1486150936903,-1,1486150936374
6,5,4,3,1,0,3,1486150939937,-1,1486150939407
6,5,5,3,1,0,7,1486150943004,-1,1486150942473
6,5,6,3,1,0,7,1486150946070,-1,1486150945540
6,5,7,3,1,1,3,1486150949104,1486150950205,1486150948606
6,5,8,3,1,0,6,1486150952137,-1,1486150951639
6,5,9,3,1,0,0,1486150955171,-1,1486150954645
6,5,10,3,1,0,2,1486150958204,-1,1486150957675
6,5,11,3,1,1,6,1486150961238,1486150962271,1486150960707
6,5,12,3,0,0,3,1486150964305,1486150966605,1486150963774
6,5,13,3,1,0,4,1486150967338,-1,1486150966841
6,5,14,3,1,0,7,1486150970405,-1,1486150969874
6,5,15,3,1,1,3,1486150973405,1486150974239,1486150972908
6,5,16,3,1,1,4,1486150976472,1486150978072,1486150975942
6,5,17,3,1,0,0,1486150979506,-1,1486150979008
6,5,18,3,1,0,1,1486150982539,-1,1486150982010
6,5,19,3,1,1,4,1486150985573,1486150986673,1486150985042
6,5,20,3,1,0,6,1486150988639,-1,1486150988109
6,5,21,3,1,1,1,1486150991673,1486150992606,1486150991142
6,5,22,3,0,0,0,1486150994740,1486150995807,1486150994210
6,5,23,3,1,0,7,1486150997773,-1,1486150997243
6,6,1,4,1,3,1,1486151010341,-1,1486151009808
6,6,2,4,1,3,7,1486151013341,-1,1486151012845
6,6,3,4,1,3,3,1486151016375,-1,1486151015877
6,6,4,4,1,3,5,1486151019441,-1,1486151018911
6,6,5,4,1,1,1,1486151022475,1486151023608,1486151021944
6,6,6,4,1,0,0,1486151025508,-1,1486151024978
6,6,7,4,1,0,1,1486151028575,-1,1486151028044
6,6,8,4,1,0,6,1486151031608,-1,1486151031078
6,6,9,4,1,0,2,1486151034675,-1,1486151034145
6,6,10,4,0,0,3,1486151037709,1486151038776,1486151037178
6,6,11,4,0,0,7,1486151040776,1486151041876,1486151040245
6,6,12,4,1,0,4,1486151043809,-1,1486151043279
6,6,13,4,1,1,2,1486151046876,1486151048643,1486151046345
6,6,14,4,1,0,0,1486151049910,-1,1486151049379
6,6,15,4,1,1,7,1486151052977,1486151054377,1486151052446
6,6,16,4,1,0,3,1486151056010,-1,1486151055479
6,6,17,4,1,0,3,1486151059043,-1,1486151058512
6,6,18,4,0,1,0,1486151062110,-1,1486151061580
6,6,19,4,0,0,6,1486151065177,1486151066712,1486151064647
6,6,20,4,1,1,3,1486151068210,1486151069111,1486151067680
6,6,21,4,1,0,7,1486151071238,-1,1486151070710
6,6,22,4,0,1,0,1486151074262,-1,1486151073731
6,6,23,4,0,0,4,1486151077328,1486151078795,1486151076800
6,6,24,4,0,0,4,1486151080396,1486151081196,1486151079865
6,7,1,1,0,3,5,1486151099013,-1,1486151098480
6,7,2,1,1,1,5,1486151102080,1486151102881,1486151101550
6,7,3,1,1,0,2,1486151105147,-1,1486151104616
6,7,4,1,1,0,1,1486151108213,-1,1486151107683
6,7,5,1,1,1,1,1486151111247,1486151111947,1486151110716
6,7,6,1,1,0,7,1486151114280,-1,1486151113750
6,7,7,1,1,1,7,1486151117347,1486151117981,1486151116816
6,7,8,1,1,0,2,1486151120381,-1,1486151119883
6,7,9,1,1,0,0,1486151123448,-1,1486151122917
6,7,10,1,1,0,1,1486151126481,-1,1486151125950
6,7,11,1,1,0,2,1486151129548,-1,1486151129017
6,7,12,1,1,0,5,1486151132549,-1,1486151132050
6,7,13,1,1,0,4,1486151135582,-1,1486151135084
6,7,14,1,1,0,0,1486151138648,-1,1486151138118
6,7,15,1,1,0,2,1486151141682,-1,1486151141151
6,7,16,1,1,1,2,1486151144715,1486151145516,1486151144218
6,7,17,1,1,0,3,1486151147782,-1,1486151147252
6,7,18,1,1,0,7,1486151150816,-1,1486151150285
6,7,19,1,1,1,7,1486151153883,1486151154650,1486151153352
6,7,20,1,1,1,7,1486151156949,1486151157750,1486151156419
6,7,21,1,1,0,3,1486151159983,-1,1486151159452
6,8,1,2,1,3,3,1486151169184,-1,1486151168651
6,8,2,2,1,3,6,1486151172217,-1,1486151171686
6,8,3,2,1,2,6,1486151175251,-1,1486151174753
6,8,4,2,1,1,6,1486151178317,1486151178918,1486151177787
6,8,5,2,1,0,1,1486151181384,-1,1486151180853
6,8,6,2,1,2,1,1486151184385,-1,1486151183887
6,8,7,2,1,0,3,1486151187418,-1,1486151186921
6,8,8,2,1,1,1,1486151190485,1486151191152,1486151189954
6,8,9,2,1,1,3,1486151193519,1486151195085,1486151193021
6,8,10,2,1,1,1,1486151196585,1486151197485,1486151196054
6,8,11,2,1,0,2,1486151199619,-1,1486151199088
6,8,12,2,1,2,2,1486151202653,-1,1486151202122
6,8,13,2,1,0,3,1486151205719,-1,1486151205188
6,8,14,2,1,2,3,1486151208752,-1,1486151208222
6,8,15,2,1,2,2,1486151211820,-1,1486151211289
6,8,16,2,1,1,3,1486151214853,1486151215653,1486151214355
6,8,17,2,1,1,2,1486151217887,1486151218953,1486151217389
6,8,18,2,1,0,7,1486151220921,-1,1486151220422
6,8,19,2,1,0,1,1486151223953,-1,1486151223456
6,8,20,2,1,0,5,1486151227020,-1,1486151226489
6,8,21,2,1,2,5,1486151230054,-1,1486151229523
6,8,22,2,1,0,4,1486151233087,-1,1486151232556
6,9,1,3,1,3,2,1486151239087,-1,1486151238555
6,9,2,3,1,3,0,1486151242088,-1,1486151241590
6,9,3,3,1,3,6,1486151245155,-1,1486151244624
6,9,4,3,1,0,4,1486151248188,-1,1486151247657
6,9,5,3,0,2,6,1486151251222,1486151253056,1486151250725
6,9,6,3,1,0,2,1486151254288,-1,1486151253758
6,9,7,3,0,2,6,1486151257355,1486151258422,1486151256825
6,9,8,3,1,1,6,1486151260356,1486151261856,1486151259858
6,9,9,3,1,0,1,1486151263389,-1,1486151262892
6,9,10,3,0,1,6,1486151266423,-1,1486151265892
6,9,11,3,0,2,1,1486151269490,1486151271523,1486151268960
6,9,12,3,1,0,3,1486151272523,-1,1486151271993
6,9,13,3,1,1,6,1486151275556,1486151277290,1486151275026
6,9,14,3,1,2,3,1486151278623,-1,1486151278092
6,9,15,3,1,0,4,1486151281656,-1,1486151281125
6,9,16,3,1,0,7,1486151284690,-1,1486151284160
6,9,17,3,0,2,6,1486151287724,1486151288790,1486151287193
6,9,18,3,1,1,4,1486151290790,1486151291724,1486151290260
6,9,19,3,1,0,1,1486151293824,-1,1486151293294
6,9,20,3,1,2,7,1486151296857,-1,1486151296327
6,9,21,3,1,0,0,1486151299924,-1,1486151299393
6,9,22,3,1,1,1,1486151302958,1486151303925,1486151302428
6,9,23,3,1,1,7,1486151305991,1486151307091,1486151305460
