%Recollect Version 2.3. Scene/Level: , Session: 0, GameNumber: 7
%HeartsAndFlowers:Stage,TrailNum,Target,TargetPos,ChoicePos,TimeOfPresentation,TimeOfResponse
1,0,1,1,1,1487037935361,1487037936427
1,1,1,0,0,1487037937428,1487037938261
1,2,1,1,1,1487037939262,1487037940028
1,3,1,0,0,1487037940995,1487037941728
2,0,1,0,0,1487037953429,1487037953895
2,1,1,1,1,1487037954896,1487037955328
2,2,1,1,1,1487037956296,1487037956729
2,3,1,1,1,1487037957729,1487037958196
2,4,1,0,0,1487037959196,1487037959695
2,5,1,1,1,1487037960696,1487037961162
2,6,1,0,0,1487037962129,1487037962629
2,7,1,0,0,1487037963629,1487037964129
2,8,1,1,1,1487037965129,1487037965563
2,9,1,1,1,1487037966563,1487037966996
2,10,1,0,0,1487037967963,1487037968430
2,11,1,0,0,1487037969430,1487037969896
3,0,0,1,0,1487037979497,1487037980364
3,1,0,0,1,1487037981364,1487037981897
3,2,0,1,0,1487037982897,1487037983397
3,3,0,0,1,1487037984364,1487037984964
4,0,0,0,1,1487037987314,1487037988047
4,1,0,1,0,1487037989048,1487037989847
4,2,0,0,1,1487037990848,1487037991615
4,3,0,1,0,1487037992614,1487037993314
4,4,0,0,1,1487037994314,1487037994914
4,5,0,1,0,1487037995914,1487037996514
4,6,0,0,1,1487037997481,1487037998081
4,7,0,0,1,1487037999049,1487037999714
4,8,0,1,0,1487038000715,1487038001248
4,9,0,1,0,1487038002249,1487038002748
4,10,0,0,1,1487038003748,1487038004415
4,11,0,1,0,1487038005415,1487038005849
5,0,1,0,0,1487038018967,1487038019566
5,1,1,1,1,1487038020566,1487038021466
5,2,0,0,1,1487038022466,1487038023399
5,3,0,1,0,1487038024367,1487038025066
6,0,1,0,0,1487038028000,1487038028833
6,1,0,0,1,1487038029833,1487038030533
6,2,0,0,1,1487038031500,1487038032200
6,3,1,1,1,1487038033200,1487038033933
6,4,0,0,1,1487038034933,1487038035666
6,5,1,0,0,1487038036635,1487038037366
6,6,0,1,0,1487038038333,1487038039001
6,7,1,1,1,1487038040000,1487038040700
6,8,1,0,0,1487038041668,1487038042400
6,9,1,1,1,1487038043401,1487038044134
6,10,0,1,0,1487038045134,1487038045900
6,11,1,0,0,1487038046901,1487038047567
6,12,1,1,1,1487038048568,1487038049334
6,13,0,0,1,1487038050334,1487038051034
6,14,0,1,0,1487038052034,1487038052801
6,15,1,0,0,1487038053801,1487038054635
6,16,1,1,1,1487038055635,1487038056301
6,17,1,0,0,1487038057268,1487038057968
6,18,0,1,0,1487038058968,1487038059668
6,19,0,1,0,1487038060635,1487038061401
6,20,0,1,0,1487038062401,1487038062968
6,21,1,0,0,1487038063968,1487038064668
6,22,1,0,0,1487038065668,1487038066235
6,23,1,1,1,1487038067236,1487038067935
6,24,0,0,1,1487038068935,1487038069702
6,25,0,0,1,1487038070702,1487038071502
6,26,0,0,1,1487038072502,1487038073202
6,27,1,1,1,1487038074202,1487038074936
6,28,0,0,1,1487038075936,1487038076702
6,29,1,1,1,1487038077702,1487038078369
6,30,0,0,1,1487038079336,1487038080102
6,31,1,1,1,1487038081103,1487038081904
6,32,0,0,1,1487038082903,1487038083736
6,33,0,1,0,1487038084737,1487038085569
6,34,1,1,1,1487038086536,1487038087370
6,35,1,0,0,1487038088370,1487038089137
6,36,0,1,0,1487038090103,1487038090936
6,37,1,1,1,1487038091937,1487038092770
6,38,0,1,0,1487038093770,1487038094503
6,39,1,0,0,1487038095504,1487038096237
6,40,1,0,0,1487038097238,1487038098070
6,41,0,0,1,1487038099070,1487038099904
6,42,0,1,0,1487038100871,1487038101770
6,43,0,1,0,1487038102771,1487038103370
6,44,1,1,1,1487038104371,1487038105104
6,45,1,0,0,1487038106104,1487038106871
6,46,0,1,0,1487038107871,1487038108704
6,47,0,0,1,1487038109704,1487038110771
