%Recollect Version 2.3. Scene/Level: , Game Number: 008
%HeartsAndFlowers:Stage,TrailNum,Target,TargetPos,ChoicePos,TimeOfPresentation,TimeOfResponse
1,0,1,1,1,1486427559227,1486427559861
1,1,1,0,0,1486427560828,1486427561494
1,2,1,1,1,1486427562494,1486427563694
1,3,1,0,0,1486427564694,1486427565427
2,0,1,0,0,1486427568695,1486427569327
2,1,1,0,0,1486427570328,1486427570961
2,2,1,1,1,1486427571961,1486427572594
2,3,1,1,1,1486427573595,1486427574194
2,4,1,1,1,1486427575195,1486427575761
2,5,1,0,0,1486427576728,1486427577395
2,6,1,1,1,1486427578395,1486427579028
2,7,1,0,0,1486427580028,1486427580662
2,8,1,0,0,1486427581628,1486427582228
2,9,1,0,0,1486427583229,1486427583895
2,10,1,1,1,1486427584895,1486427585629
2,11,1,1,1,1486427586596,1486427587195
3,0,0,1,0,1486427598263,1486427599162
3,1,0,0,1,1486427600163,1486427600829
3,2,0,1,0,1486427601830,1486427602396
3,3,0,0,1,1486427603397,1486427604096
4,0,0,1,0,1486427605914,1486427607180
4,1,0,1,0,1486427608148,1486427608814
4,2,0,0,1,1486427609813,1486427610513
4,3,0,0,1,1486427611513,1486427612180
4,4,0,1,0,1486427613181,1486427613847
4,5,0,1,0,1486427614847,1486427615547
4,6,0,0,1,1486427616514,1486427617213
4,7,0,1,0,1486427618214,1486427618847
4,8,0,0,1,1486427619847,1486427620380
4,9,0,1,0,1486427621381,1486427622080
4,10,0,0,1,1486427623081,1486427623614
4,11,0,0,1,1486427624614,1486427625314
5,0,1,0,0,1486427634782,1486427635382
5,1,1,1,1,1486427636382,1486427637148
5,2,0,1,0,1486427638149,1486427639115
5,3,0,0,1,1486427640115,1486427640781
6,0,1,0,0,1486427643482,1486427644115
6,1,1,0,0,1486427645115,1486427645715
6,2,1,1,1,1486427646716,1486427647415
6,3,0,0,1,1486427648415,1486427649316
6,4,1,0,0,1486427650316,1486427651349
6,5,1,0,0,1486427652316,1486427652949
6,6,1,1,1,1486427653949,1486427654682
6,7,0,1,0,1486427655683,1486427656582
6,8,0,1,0,1486427657583,1486427658316
6,9,1,0,1,1486427659316,1486427660117
6,10,0,0,1,1486427661116,1486427661850
6,11,1,1,1,1486427662850,1486427663516
6,12,0,0,1,1486427664517,1486427665416
6,13,1,0,0,1486427666417,1486427667317
6,14,0,0,1,1486427668319,1486427669150
6,15,1,1,1,1486427670150,1486427671050
6,16,0,1,0,1486427672050,1486427672883
6,17,0,1,0,1486427673884,1486427674917
6,18,0,0,1,1486427675917,1486427676617
6,19,1,1,0,1486427677618,1486427678317
6,20,0,1,0,1486427679317,1486427680350
6,21,1,1,1,1486427681351,1486427682117
6,22,1,0,0,1486427683117,1486427684117
6,23,0,0,1,1486427685118,1486427686118
6,24,0,0,1,1486427687118,1486427688451
6,25,1,1,1,1486427689451,1486427690551
6,26,1,1,1,1486427691551,1486427692418
6,27,0,1,0,1486427693418,1486427694318
6,28,0,0,1,1486427695318,1486427696185
6,29,1,1,1,1486427697185,1486427698485
6,30,0,0,1,1486427699486,1486427702152
6,31,1,1,1,1486427703153,1486427704119
6,32,0,1,0,1486427705119,1486427706152
6,33,0,1,0,1486427707152,1486427708052
6,34,1,0,0,1486427709053,1486427709886
6,35,0,0,1,1486427710886,1486427711852
6,36,1,1,1,1486427712852,1486427713786
6,37,0,1,0,1486427714753,1486427715686
6,38,0,1,0,1486427716686,1486427717519
6,39,1,0,0,1486427718520,1486427719419
6,40,0,1,0,1486427720386,1486427721419
6,41,0,1,0,1486427722422,1486427723520
6,42,0,0,1,1486427724520,1486427725720
6,43,1,0,0,1486427726687,1486427728320
6,44,0,0,1,1486427729321,1486427730653
6,45,1,1,1,1486427731653,1486427732686
6,46,1,0,0,1486427733687,1486427734754
6,47,1,0,0,1486427735754,1486427736587
