%Recollect Version 2.0. Scene/Level: nback0_advan, Game Number: 046
%Note: All true/false values are represented as "1" and "0" respectively.
%Damage:1,Player X Position,Player Y Position,Hearts Left,Time (Relative),Time (Absolute)
%NBackObject:0,Current N Level,Is Correct,Should Be Picked Up,Type,Time of Reveal (R),Time of Reveal (A),Time of Death (R),Time of Death (A)
%Possible values for "Type":Orange=0,Green=1,Purple=2,Blue=3,White=4,None=5,
0,3,1,0,0,1.13336,1478550058569.05,3.66675,1478550061101.71
0,3,1,0,0,3.63416,1478550061069.76,6.16687,1478550063602.01
0,3,1,0,2,6.13355,1478550063569.97,8.66699,1478550066102.66
0,3,1,0,2,8.63361,1478550066069.35,11.16718,1478550068602.25
0,3,1,1,0,10.90045,1478550068336.09,12.58844,1478550070040.22
0,3,1,0,1,13.40082,1478550070836.14,15.93433,1478550073370.51
0,3,1,1,2,15.90088,1478550073336.75,17.74841,1478550075203.16
0,4,1,1,0,18.40088,1478550075836.5,20.38843,1478550077841.52
0,4,1,0,4,23.10138,1478550082570.03,25.63483,1478550085103.3
0,4,1,0,4,25.60162,1478550085070.67,28.13507,1478550087604.13
0,4,1,0,3,28.10193,1478550087570.96,30.63507,1478550090104.07
0,4,1,0,1,30.60175,1478550090069.71,33.13525,1478550092604.66
0,4,1,0,0,33.10187,1478550092570.49,35.63538,1478550095104.66
0,4,1,0,1,35.36865,1478550094837.15,37.86884,1478550097337.71
0,4,1,0,0,37.86884,1478550097340.41,40.36896,1478550099837.49
0,4,1,0,4,40.36896,1478550099841.92,42.86914,1478550102338.29
0,4,1,1,0,42.86914,1478550102341.7,44.74841,1478550104237.52
0,4,1,0,2,45.10272,1478550104570.68,47.63605,1478550107104.69
0,4,1,1,0,47.53619,1478550107005.25,49.66840,1478550109138.27
0,5,1,1,4,50.03638,1478550109505.27,51.72839,1478550111207.28
0,5,1,0,4,55.03625,1478550116538.9,57.56976,1478550119072.87
0,5,1,0,2,57.53644,1478550119039.33,60.06989,1478550121573.19
0,5,1,0,1,59.80322,1478550121305.19,62.33673,1478550123839.36
0,5,1,0,0,62.30347,1478550123805.53,64.83698,1478550126339.99
0,5,1,0,1,64.80353,1478550126305.78,67.33698,1478550128839.51
0,5,1,0,3,67.30365,1478550128805.61,69.83710,1478550131339.77
0,5,1,0,0,69.57056,1478550131072.94,72.07062,1478550133573.16
0,5,0,1,1,72.03729,1478550133540.29,74.57086,1478550136074.41
0,5,1,1,0,74.53735,1478550136040.04,76.56842,1478550138073.27
0,5,0,0,2,77.03754,1478550138539.85,78.68842,1478550140206.25
0,4,0,0,1,79.53766,1478550141040.24,81.32843,1478550142841.03
0,4,1,0,0,84.27106,1478550147807.15,86.80457,1478550150340.08
0,4,1,0,0,86.77124,1478550150307.13,89.30493,1478550152840.43
0,4,1,0,4,89.27136,1478550152807.56,91.83875,1478550155375.18
0,4,1,0,3,91.77167,1478550155308.67,94.33838,1478550157874.68
0,4,1,1,0,94.03839,1478550157575.07,95.74841,1478550159307.39
0,4,1,1,0,96.67175,1478550160207.92,98.36841,1478550161908.05
0,4,1,0,1,98.90564,1478550162441.35,101.43870,1478550164975.11
0,4,1,0,2,101.40550,1478550164940.76,103.93880,1478550167474.87
0,5,1,1,0,103.90550,1478550167441.13,105.62840,1478550169177.97
0,5,1,0,4,108.77260,1478550174342.2,111.33940,1478550176908.81
0,5,1,0,1,111.27290,1478550176842.19,113.83950,1478550179408.85
0,5,1,0,0,113.77290,1478550179342.31,116.33970,1478550181909.61
0,5,1,0,4,116.27310,1478550181842.76,118.83980,1478550184409.77
0,5,0,0,0,118.77340,1478550184342.65,120.50840,1478550186108.83
0,5,1,0,3,121.04020,1478550186609.48,123.57340,1478550189142.43
0,5,1,0,3,123.54010,1478550189109.37,126.07370,1478550191642.71
0,4,0,0,1,126.04030,1478550191609.47,128.02840,1478550193611.08
1,518.48770,2.19858,2,128.10840,1478550195741.93
0,4,1,0,4,130.77380,1478550198376.78,133.34070,1478550200943.06
0,4,1,0,0,133.24070,1478550200843.09,135.77420,1478550203376.68
0,4,1,0,2,135.74100,1478550203344.71,138.27430,1478550205877.24
0,4,1,0,1,138.24100,1478550205843.86,140.77440,1478550208377.39
0,4,1,0,3,140.74120,1478550208344.48,143.27460,1478550210877.09
0,4,0,0,2,143.24120,1478550210843.83,144.88840,1478550212509.94
0,4,1,1,2,145.47470,1478550213077.61,147.14840,1478550214776.9
0,4,0,0,3,147.97490,1478550215577.83,149.64840,1478550217277.31
0,4,1,0,2,150.47520,1478550218078.48,153.00840,1478550220611.46
0,4,1,1,2,152.97520,1478550220577.7,154.94840,1478550222577.39
0,4,0,0,1,155.20860,1478550222811.75,156.88840,1478550224511.02
0,4,1,0,4,157.70870,1478550225311.36,160.20900,1478550227811.78
0,4,1,0,3,160.20900,1478550227814.76,162.70900,1478550230311.89
0,4,1,1,2,162.70900,1478550230311.58,164.36850,1478550231978.53
0,4,1,1,1,165.20920,1478550232811.92,166.86850,1478550234479.21
0,4,1,0,2,167.67580,1478550235278.92,170.20940,1478550237812.26
0,4,1,0,1,169.94280,1478550237544.96,172.47630,1478550240078.82
0,4,0,0,3,172.44290,1478550240044.74,174.46840,1478550242079
0,4,1,0,4,174.94320,1478550242545.1,177.47650,1478550245079.18
0,3,0,0,1,177.44320,1478550245045.28,179.10850,1478550246713.5
1,757.10630,10.34036,1,187.74840,1478550257412.36
1,758.64940,10.35591,0,188.98850,1478550258645.97
